	E2F4	EGR1	ELF1	EPAS1	FOXO1	GATA2	GFI1B	HCFC1	HDAC2	IKZF1	IRF8	IRF9	JUN	MAPK1	MEIS1	MYB	MYC	MYCN	NDN	NFAT5	NFATC2	NFE2	NR3C2	NUPR1	PLAG1	RARB	RB1	REL	RELB	RUNX1T1	SATB1	SPI1	STAT2	YBX1	ABL1	BTG2	CBFB	CENPK	CREB5	CTR9	DDX20	ERCC8	GTF2F1	GTF2H1	HDAC11	HDAC7	HLF	HMGB2	IRF6	IRF7	JARID2	MAML3	MAPK12	MCM2	MCM3	MCM4	MCM5	MCM6	MCM7	MECOM	MIS18BP1	NFKBIA	ORC2	PA2G4	PBX1	PHF10	POLR1B	POLR2B	RNF4	RORC	RUVBL2	SMARCA2	SNRPB	SPO11	SRSF1	TRPS1	VDR	XPC	XRCC6	ZBTB16	ZDHHC6	ZFP36
IRF6	0.0912243331973303	0.0320474777078913	0.101590259695343	0.1197814435312	0.118566400283544	0.107998486940596	0.116994633915422	0.148564563409517	0.0003997100454717	0.107757001292028	0.15044253006221	0.0602585618681902	0.0745515047708466	0.0449202957457583	0.176121882086938	0.162772731142527	0.161803374040982	0.146118979299749	0.174832609632038	0.136010423360815	0.0884824484357996	0.0595120018135715	0.0850043985501542	0.1264824620741	0.0191112023141225	0.00281723530411388	0.0560918025263591	0.0373407511989104	0.03951896151503	0.0961073194597425	0.136786064946326	0.107977852260527	0.0410983576422383	0.190616432046643	0.0447194849921825	0.0487300877111859	0.117252808838823	0.10973592236144	0.0110941797313633	0.058113749742861	0.0406468181856552	0.0398364954441209	0.10576604061362	0.0173403786648195	0.099170836910423	0.0561244043777225	0.186081209575426	0.1669208293217	1	0.0824093948888548	0.0679710601811397	0.0644655035039748	0.0654401791205119	0.116455212219892	0.120057343193437	0.104262203425331	0.144037956671806	0.123701430187358	0.170524903042013	0.208153521013833	0.09118794687786	0.0869841454876488	0.0937774180589255	0.11834339240628	0.124081299779947	0.054990316350019	0.0201844998683334	0.0869199510144304	0.065031888514772	0.117648935182744	0.0959518026305874	0.0997682584754853	0.117901101450141	0.0279909796976012	0.0381638580054175	0.0879510119983745	0.132062736755806	0.0675036297315125	0.0728014593210704	0.0200329263736226	0.038147433588108	0.0618243405643443
IRF7	0.0717609598920187	0.0368294776349178	0.0108006484655733	0.0497130426165736	0.0774062611668964	0.135298296741349	0.117569000351783	0.0910915789099163	0.0655051570172244	0.0457819484359751	0.154949552149499	0.237692443628574	0.0290989420121765	0.0363838280001612	0.182795437811822	0.13420526125493	0.102766519196674	0.17542434068928	0.105024383427762	0.127174944059232	0.123948637995093	0.0954915409665797	0.0572888742943732	0.00888700751003986	0.00994994206284931	0.0556795704670044	0.00895719517039918	0.0809342376155301	0.0525002212666905	0.0952630396413111	0.0813827144494499	0.105034820027684	0.160256863991464	0.184337222721732	0.00321031830018547	0.00779202908931313	0.119224340165311	0.156911893229507	0.0547446549641061	0.0596720856205323	0.0808586409919954	0.0675735066867687	0.113274546650017	0.0584449383020739	0.0645575845664017	0.0710071845433106	0.215393988600506	0.17426380239676	0.0824093948888548	1	0.114623887669727	0.038176835279067	0.12011988903143	0.192729767720199	0.148864310710583	0.161586077425071	0.205955580222077	0.120145584110963	0.177771445504044	0.146948173349933	0.0923639559546039	0.129981986425852	0.0565896038196033	0.163333997061732	0.0892801267921311	0.0488975091976843	0.0992570518716066	0.0473325232399437	0.0707325865287919	0.0819738880303795	0.0971544467431204	0.107569551785416	0.0581818607926351	0.040429478072196	0.102415242570995	0.105913895134426	0.0513799561457886	0.0489333869672469	0.054068114319446	0.0908778920536391	0.0830060333267083	0.100846403816608
JARID2	0.08410603379149	0.00589728337356516	0.0255600062290157	0.0419214341901777	0.0286498913681111	0.0702618240124825	0.0130211396997945	0.0855014099068228	0.0796858846972585	0.0784578986013905	0.115018737302647	0.0492885998020508	0.0314867553817544	0.000683669024108402	0.0865323732001822	0.105823675061318	0.130030907469718	0.112579363733647	0.127531623478909	0.0540847424921313	0.0296582802724886	0.0434892921790689	0.0718517214449031	0.0154894858338449	0.0205071176316483	0.00913702318020884	0.0541474420757178	0.0369416835753582	0.0633523906947612	0.0496812658482772	0.132926558301991	0.059582692122542	0.00389146011692445	0.167721043736805	0.0750740829412619	0.049717006951404	0.0358497597585345	0.0508960434508472	0.053049127622002	0.073870321101391	0.0874164811876671	0.0542565271110462	0.0791191385625552	0.142933289960074	0.0304434384054547	0.0133640876010631	0.112700840583318	0.0878818332758096	0.0679710601811397	0.114623887669727	1	0.112807376863416	0.0628237527613569	0.0846795242652952	0.0755144139714843	0.109896900616329	0.0820102058348013	0.0459022320227647	0.0849787792814337	0.165630909111783	0.0833908009484217	0.0859351982553498	0.0702839545592319	0.0755859826125002	0.0482148938714447	0.0757399046415414	0.11623161692713	0.0368984636304696	0.0650846834385318	0.0477138541870857	0.0684024102623993	0.0637867073963291	0.0437669452149578	0.00504416597271042	0.0742579924957891	0.0484163603611873	0.0198867407939208	0.10847125603376	0.0688561095657776	0.0702813598597047	0.0766074722634419	0.0730957563852776
MAML3	0.0346293018341677	0.0302418870848658	0.166993503893084	0.0626110272104314	0.057515112126964	0.0253573818466396	0.0172503628693562	0.100128278780616	0.00516916475900516	0.0904616346194353	0.142526980655108	0.046267074957427	0.0359171390229262	0.0658772426776536	0.0267143320091896	0.109836852397058	0.133856821191984	0.154936518817883	0.121492255680173	0.0237581796621958	0.00331680727960983	0.0710739348319096	0.0333027271134742	0.0575908943887638	0.0856077627179243	0.0812104787843725	0.0465126280890151	0.0945130530900737	0.0482023662756785	0.117399328939711	0.169441581860584	0.0366684895560953	0.00301123580348017	0.155162646070201	0.0621891701999158	0.0772572101652316	0.116519186109026	0.182545778269562	0.0184465506059012	0.132127965233153	0.0917671566677224	0.0219977804189417	0.0782451994342544	0.0453645058918988	0.0532190024477874	0.0417951747431107	0.169697136933484	0.159614018487006	0.0644655035039748	0.038176835279067	0.112807376863416	1	0.0628373134047999	0.120435709842207	0.0793427053962509	0.143273933253701	0.146432304517335	0.0732469599638876	0.138042834545584	0.153899800483643	0.14033921048931	0.0598228353094453	0.118027243099956	0.0518526798271698	0.0565527222766433	0.112039795754523	0.0269969729195037	0.0246903259960649	0.117985061327314	0.0604220069502987	0.074206425412486	0.0636679246781256	0.0968039897139061	0.0585504650949562	0.120467535787955	0.101491041720111	0.0637631799236426	0.127579533836004	0.0958743956830047	0.0169105135406489	0.0349875623028357	0.0572376060777453
MAPK12	0.00277293936298851	0.0842047689311869	0.0234069704194229	0.0385154614410855	0.0856064684459594	0.0971552149988884	0.0335770811664973	0.0764001578716608	0.0469705276414968	0.0111233125494816	0.102274269451486	0.0637957383158906	0.0929072269264781	0.0467338133473299	0.0829114827898958	0.0829580022817494	0.0400793439053882	0.0908236200109098	0.0880601412888868	0.0476419467090522	0.0564630407342687	0.0104468836601714	0.170771136713474	0.00948415819688521	0.0413635751587806	0.0935970677548548	0.0359523333821703	0.0111792335676364	0.0158017453387996	0.0435440853714141	0.0245967049388369	0.0562665166658549	0.0343478524944607	0.113339869391004	0.0455201971034861	0.0123344251752549	0.00451525289904848	0.0458905245725055	0.0543941542562715	0.0479573562185814	0.0401149455389513	0.0732765644346517	0.0255642834765295	0.0382250814713041	0.0716355577320703	0.00417857522247898	0.168872180354315	0.0871851547946413	0.0654401791205119	0.12011988903143	0.0628237527613569	0.0628373134047999	1	0.0878153942034302	0.117411865967257	0.0483627188722562	0.0738842555987544	0.0747243988168509	0.0873843856336559	0.114152917996208	0.0437707693078853	0.0182798123972677	0.0303953756323053	0.0533411854753644	0.0377057717704861	0.0431047746094761	0.017642630477692	0.0331976608624024	0.0645802413980245	0.0119565941490148	0.00870286871253999	0.0769806354326912	0.0271413503140943	0.0406313610934159	0.0180023401785574	0.0501800043113421	0.0485065138937114	0.0818082157065432	0.0199009784775903	0.0848017204518293	0.064189207795787	0.0501026277736953
MCM2	0.221925258073311	0.102830027657432	0.184904705495743	0.112407840148353	0.133061873208048	0.155655479279797	0.00941493632850333	0.198362152958766	0.24421049164342	0.197849569634514	0.355911469591251	0.134741650432369	0.104385262221528	0.162969213159498	0.240710946570497	0.212584393131218	0.333380799550586	0.205914837796416	0.154124660360698	0.128186549370402	0.153457034392656	0.12078355755523	0.127373885493834	0.0866223907451338	0.09453391635232	0.0909442442070463	0.149630395035144	0.0282459293402147	0.0825018660082262	0.107663274405351	0.164660260349472	0.2048873949377	0.13549837516812	0.463173076864301	0.107963982748986	0.051787998253657	0.262228741121134	0.424169962062495	0.0959716202292973	0.175305681513259	0.200432836750654	0.116135191444931	0.252083977862999	0.152334404429228	0.162695969842414	0.103193019966735	0.386088644903542	0.403356526003444	0.116455212219892	0.192729767720199	0.0846795242652952	0.120435709842207	0.0878153942034302	1	0.576835891101455	0.574230610144531	0.652178859402315	0.550135157528061	0.579152953538087	0.288865720464679	0.255850861465519	0.073436792444033	0.256522119482998	0.416212913577362	0.165123331247043	0.270513873442561	0.230401844862665	0.157151821082167	0.154758504366176	0.0625863636949487	0.329734436460666	0.130553474761587	0.359668013370082	0.135367642736781	0.299301055511087	0.125519940473324	0.0428113485312755	0.0777094025412488	0.292831507309545	0.0653462595365821	0.244062240328681	0.17506794754178
MCM3	0.252971863527788	0.0720839935103109	0.166748562192422	0.134746197795066	0.104114813811807	0.159589361912338	0.0728497374247822	0.224768498785755	0.252137088729351	0.175045341860354	0.31171592640504	0.137564533975167	0.128253630038556	0.183974350616684	0.210908415684247	0.172687384314708	0.316732697085405	0.182793701737805	0.136908508657982	0.138650972920669	0.152244574747894	0.130345061342625	0.122880541673705	0.0256282017762408	0.093727452383167	0.0759397592024279	0.088198892901428	0.0797320835960877	0.00431310159508012	0.161242499148485	0.180884973639899	0.189996421723785	0.102144974745507	0.418512379078299	0.116578873477371	0.0425604971225531	0.239197871840648	0.412375323453826	0.150459806455592	0.130264328037244	0.213063489117407	0.0766153285751914	0.272231427560717	0.13421785722082	0.107489530469393	0.0821361446769561	0.344487585226045	0.363564326835359	0.120057343193437	0.148864310710583	0.0755144139714843	0.0793427053962509	0.117411865967257	0.576835891101455	1	0.495712799082385	0.606299727750916	0.489175260567902	0.541748657229225	0.286863367389437	0.242890315616631	0.0278574511012619	0.2359075815965	0.378207512194987	0.157128489822619	0.217648527396837	0.171099340680178	0.162285298147636	0.17041597528319	0.00789866022254982	0.328695297129801	0.120096858176044	0.330656886427413	0.0822034769628849	0.259140741258441	0.138645497060199	0.0738075463055086	0.103300875206399	0.277744717001611	0.0415190344766358	0.275879972153148	0.172841908859829
MCM4	0.223289145119496	0.0906232275028675	0.130937907589151	0.0439991070350708	0.108858559381781	0.168885110630131	0.0232961251826003	0.218905546579346	0.245903060221817	0.197339074892971	0.304622089241222	0.0978637548872393	0.0893835424087599	0.182948528309812	0.188731028360936	0.199652820140861	0.275859050262487	0.245251356957863	0.139553148971767	0.0961033861857152	0.152402967942609	0.112150415214559	0.060604095717629	0.0678158438799892	0.0577957031084245	0.0982355978699525	0.146793663709442	0.0583507947625815	0.0820777605927258	0.120519256699936	0.171959531874444	0.233646788579663	0.0562315645522132	0.447930352487972	0.095423033157226	0.0982354321332945	0.251824530712904	0.411807278214041	0.146112980796974	0.169404280289056	0.198997998243184	0.112240569651839	0.196923068714685	0.111131687937694	0.156679629657635	0.0834225917687393	0.359728983002733	0.397095480781346	0.104262203425331	0.161586077425071	0.109896900616329	0.143273933253701	0.0483627188722562	0.574230610144531	0.495712799082385	1	0.606176514678414	0.462351847755344	0.508081937253835	0.242090736200511	0.250613398501742	0.0899163540226002	0.238522898182032	0.315352713292842	0.184052544125059	0.203212559450951	0.192156199501472	0.162832785979834	0.103353631874052	0.0527543678375242	0.290903074430931	0.0753018895703449	0.27944001558759	0.16241229520672	0.244721252289402	0.136701694870903	0.0439754298154255	0.102193767608042	0.277771358273712	0.0558884627254105	0.225150181844344	0.139749418741529
MCM5	0.268832936612901	0.0724273161311214	0.189223873568594	0.100308259745751	0.125035199598653	0.241485625096176	0.0777550780183138	0.254623211646988	0.252590172791656	0.191657094520617	0.41061897960669	0.13251681069766	0.130680206480267	0.193718327717104	0.301503250434048	0.225224027405123	0.335441943977392	0.280711671980543	0.234737045062328	0.164165457397338	0.172717130563848	0.170304454769595	0.124244828854647	0.0895580697691624	0.0782082163600301	0.108765676844652	0.167542601865488	0.0602971513299426	0.0999750199785257	0.171562818514562	0.197172592941878	0.238203664069556	0.163951631951737	0.549355038907299	0.118844090719824	0.0971406293830453	0.298383197286903	0.518131387097675	0.128730694826833	0.206675349171795	0.240592187405878	0.138611092044255	0.297656403046946	0.121762420047038	0.18629259613595	0.146844447120358	0.43683708867656	0.467535912496703	0.144037956671806	0.205955580222077	0.0820102058348013	0.146432304517335	0.0738842555987544	0.652178859402315	0.606299727750916	0.606176514678414	1	0.525023478677598	0.618895830802939	0.353209229501835	0.355932993846983	0.0990831416611745	0.284252378879965	0.399592204265114	0.174947301779667	0.254361028649691	0.220007523533935	0.186000191029742	0.178698406122469	0.0929799489519852	0.344768990887471	0.112681634603076	0.316694396557292	0.1553532740097	0.317850374174007	0.163679430895601	0.0715709246930551	0.118218841080934	0.284461435965511	0.068085404906476	0.24370363778611	0.233003690178237
MCM6	0.170967115289259	0.0730701973961303	0.102457560302028	0.0857552255511109	0.106107084643751	0.1269745870285	0.0209014262242603	0.152586749188292	0.239936194171138	0.152218448139771	0.260413838439399	0.103966586415506	0.0814458987822379	0.210576286414974	0.141009343884126	0.188504923687151	0.317760630912927	0.20622087450769	0.119068144215001	0.10123733646374	0.0761897789338278	0.0738705152652177	0.0419397617241799	0.0215592716252095	0.0888632277185486	0.11045478858108	0.121737401765259	0.00359701029735616	0.106471751978485	0.126895835816205	0.16423473352595	0.224950743479768	0.144188977517797	0.425298844368238	0.130628911286672	0.0210567526485159	0.223419405708876	0.375635594173648	0.13150920703267	0.153511125865591	0.152197603813641	0.0879139868155478	0.246009107403568	0.0905130598067277	0.107672542159789	0.0817733616317053	0.280364384265843	0.317084742168718	0.123701430187358	0.120145584110963	0.0459022320227647	0.0732469599638876	0.0747243988168509	0.550135157528061	0.489175260567902	0.462351847755344	0.525023478677598	1	0.509073670977134	0.216529457267446	0.19887198647926	0.0631927943175472	0.202356375371093	0.401425957319582	0.136161007113582	0.185435645396815	0.199353095758264	0.160438892132719	0.210910110955324	0.0654595712790032	0.292160803847279	0.0852890520007879	0.313100481580201	0.0575187119923163	0.287038350688677	0.103866157495094	0.051449910436379	0.07568617167727	0.231083135199796	0.0182489822059415	0.192969464285386	0.122081439252314
MCM7	0.24515851319304	0.0819477186153648	0.192819758465009	0.124962394868157	0.137893114919577	0.159257625777513	0.0368314554169408	0.26401801757764	0.261282016121332	0.179231644432661	0.36292505823028	0.106721357301895	0.147771463566997	0.144900300807217	0.257293233696524	0.265098018938247	0.323625025227768	0.24832964327526	0.192069315565087	0.162341850472352	0.0986772492439838	0.134880738777762	0.139908960117148	0.126025281381494	0.0704634773451393	0.121035945638295	0.169400400523726	0.0487520565074531	0.125276846115152	0.207085573998972	0.231687432582526	0.186250822167244	0.0879989674705175	0.543869735847487	0.111860271303709	0.109501163809251	0.218240551705673	0.447697316505215	0.086601636148243	0.227088258446324	0.152817205980788	0.115995666944056	0.236493042819509	0.120595609810774	0.135976183482705	0.111758274097365	0.416380498574437	0.483164794399309	0.170524903042013	0.177771445504044	0.0849787792814337	0.138042834545584	0.0873843856336559	0.579152953538087	0.541748657229225	0.508081937253835	0.618895830802939	0.509073670977134	1	0.323643662825245	0.32959898087424	0.0831371877652752	0.260996570260901	0.358034781233595	0.147863190044604	0.247265221000573	0.18815648626572	0.165516628738304	0.203074382614782	0.0861848257619262	0.294943831808273	0.139219751760797	0.271305035720699	0.129264699280531	0.327925611764147	0.150138409001679	0.120096520578355	0.128112894638733	0.298705515857368	0.0556074287914237	0.264015426181408	0.160305366018189
MECOM	0.137623879030279	0.146583299631128	0.189679640926495	0.117243100645553	0.178183425111204	0.233569342939498	0.121207023235811	0.184615867072943	0.109995488953584	0.152359091353627	0.332977229255328	0.17925863103387	0.205511420743348	0.0883660024029028	0.381753188120148	0.273675421471271	0.24297731030903	0.363278934282067	0.340187038069269	0.172493534545947	0.136598098804749	0.231006814898755	0.111949420675914	0.18948994140054	0.130450356936252	0.175936352549032	0.101919163757692	0.106789797992094	0.0478765424954581	0.258061363479405	0.255629820980239	0.259334600110986	0.0988290413512132	0.39524242781028	0.113836238560981	0.191232602839402	0.217235719605077	0.255519223595168	0.134437458320045	0.190168146274249	0.11532169038758	0.133528337964899	0.164876271723129	0.0655447870052703	0.205020396911218	0.116574587248875	0.484901828794144	0.356601218360622	0.208153521013833	0.146948173349933	0.165630909111783	0.153899800483643	0.114152917996208	0.288865720464679	0.286863367389437	0.242090736200511	0.353209229501835	0.216529457267446	0.323643662825245	1	0.213529880488669	0.0884411243366656	0.139103158802283	0.222387513347577	0.27421169915029	0.164166277853329	0.176559379563	0.0535354474947783	0.0851553927229824	0.0784976289998243	0.203614288196774	0.208875486418983	0.186830128599798	0.121213414959329	0.26312964135129	0.151730250668341	0.16807215432742	0.216613164067318	0.145398232909199	0.128637151291551	0.120405313897798	0.214228362715182
MIS18BP1	0.18721077784966	0.0587287778828891	0.129180529229342	0.0710070661307062	0.025990471695772	0.115158198917439	0.0310376148738628	0.251351620882648	0.148973480749849	0.208551360877556	0.259162657040681	0.0912734675037492	0.11420804096193	0.0955093877915761	0.240285033660208	0.170026999895737	0.0686899338705622	0.194716409901146	0.170718921458943	0.0829125049786711	0.114967469283477	0.147484665150168	0.0990957974692442	0.0701381584250031	0.0636104531144878	0.0732815669123455	0.152490131863653	0.0157252570267632	0.097858973406476	0.0996305770708678	0.152570644187973	0.0826260704010652	0.0506821570846107	0.351141352856803	0.119032919189606	0.111048234522121	0.247267832874782	0.468416648847885	0.106480745262557	0.224566634261456	0.160462242383553	0.046002697281576	0.212931228229228	0.0824540578162638	0.0943146075724481	0.177755455283978	0.328125984170811	0.495752663866303	0.09118794687786	0.0923639559546039	0.0833908009484217	0.14033921048931	0.0437707693078853	0.255850861465519	0.242890315616631	0.250613398501742	0.355932993846983	0.19887198647926	0.32959898087424	0.213529880488669	1	0.0795806463683839	0.145584383326642	0.202626272157124	0.0655748539899817	0.216816858379634	0.111199731145637	0.148870654182249	0.107850769721563	0.0925585378581048	0.250926713336708	0.13456370212782	0.161645925804638	0.0870650550430377	0.215618488144471	0.0971919801526365	0.0403782823869941	0.0939896499856494	0.170112594044447	0.0292131950162143	0.13961495490665	0.117310731496549
NFKBIA	0.023285071222627	0.0431011936424793	0.102559489133049	0.0265929968368312	0.0873577635079257	0.0996873422663294	0.0182221038252881	0.0597663640172884	0.0116061318302211	0.0206526766987799	0.0663477424504609	0.126226507648198	0.0505357751979078	0.0358918556483186	0.0645956566335529	0.0702928976922822	0.124038481655227	0.0821127290734923	0.14904238880745	0.100070437412008	0.0181022616406808	0.137008239188928	0.0719071044773155	0.0689353456749298	0.0625375527208943	0.0512233693029509	0.044138347781121	0.00483802190975529	0.0862002809090358	0.0647159865253134	0.0907616228784416	0.0797526865001436	0.0625273048819505	0.116803196530379	0.00923352517081942	0.0236464717575291	0.0820873331721555	0.122592735747391	0.0490724730182755	0.0683547119754633	0.0192556127892316	0.0397137543641609	0.0861130435778292	0.0186073607749358	0.0257182046667935	0.00986154445397078	0.111326531737636	0.112913163798865	0.0869841454876488	0.129981986425852	0.0859351982553498	0.0598228353094453	0.0182798123972677	0.073436792444033	0.0278574511012619	0.0899163540226002	0.0990831416611745	0.0631927943175472	0.0831371877652752	0.0884411243366656	0.0795806463683839	1	0.0516577573155257	0.0943361879305112	0.0173171356437553	0.0284872145531668	0.0912492266709161	0.00542949653292281	0.0548434567212699	0.0520550870267232	0.0274840016255973	0.0917810993186145	0.0359856153566932	0.051756408874443	0.0770776716389102	0.0510561545700859	0.024622607316972	0.0608192712276814	0.0260880767659998	0.0293914402232601	0.00916237270417724	0.0961776745397917
ORC2	0.141996670360498	0.0604865811372742	0.0922029837245496	0.0195228255035776	0.0770279802386404	0.0795434039498614	0.0310907774539343	0.144327368877345	0.090405963761422	0.104411276267945	0.196338913541259	0.0168685633584767	0.0602927497841429	0.0426416299900311	0.144824215620124	0.140785168592556	0.115347430394959	0.124425014625803	0.133586122968873	0.073112229219812	0.088225664735428	0.0872147429318388	0.0200610154152021	0.0393146991978231	0.0223374906677863	0.00554964874813304	0.0822884391480344	0.0692529096215227	0.00931276786741568	0.0796561776138839	0.141309431374366	0.064239278086521	0.00394671226608031	0.202767991175168	0.0802230172399013	0.0285877604765003	0.134129188346256	0.188405213123105	0.042482926510657	0.0629649145209066	0.118242614804435	0.0587206921743086	0.135713133407723	0.079082276437743	0.0649217024122403	0.0513254385095888	0.186949570079146	0.177227173119213	0.0937774180589255	0.0565896038196033	0.0702839545592319	0.118027243099956	0.0303953756323053	0.256522119482998	0.2359075815965	0.238522898182032	0.284252378879965	0.202356375371093	0.260996570260901	0.139103158802283	0.145584383326642	0.0516577573155257	1	0.180702835506837	0.0814503778961611	0.0683354111414598	0.0905163167185875	0.0761111528531899	0.160868962077484	0.0430597845998676	0.148451286398041	0.0397302687598356	0.145745166203079	0.0668425770869852	0.153288963541505	0.0981963675607367	0.0278709364357325	0.0636108794388506	0.109828598250289	0.0352760565219426	0.121966420320074	0.0551012815907196
PA2G4	0.219554197727683	0.073323579952261	0.143970414234282	0.0776608295018643	0.144240121773199	0.133841886837557	0.00130538065382101	0.161985798466275	0.203233045850294	0.127347320525547	0.235429723444437	0.12055843559139	0.0829571933422703	0.152107120793785	0.173870498437694	0.162580909909535	0.327848686799991	0.141675812668828	0.115157884355863	0.118266666982509	0.110199958648965	0.0546590145807971	0.107039083436109	0.0612898426361344	0.0722743694010419	0.0372569042477587	0.11197139863898	0.00706848580626187	0.0807225393159687	0.145213707900817	0.111961993194816	0.190792822569897	0.109423216071917	0.45229566165223	0.124834259206242	0.0197628118710881	0.222972305739435	0.30203159164029	0.0868270719259299	0.141737077794769	0.175492552878709	0.100682740733642	0.220076972525993	0.0973197983489346	0.0584778898923492	0.100571352324468	0.253014712458278	0.292617380375049	0.11834339240628	0.163333997061732	0.0755859826125002	0.0518526798271698	0.0533411854753644	0.416212913577362	0.378207512194987	0.315352713292842	0.399592204265114	0.401425957319582	0.358034781233595	0.222387513347577	0.202626272157124	0.0943361879305112	0.180702835506837	1	0.131064691501716	0.1360293719296	0.241834492578281	0.109104656977235	0.209893387954263	0.00877633210865014	0.331004252860082	0.132706532637985	0.287788695843731	0.0691327990041271	0.28715045579046	0.0785430104336917	0.0475349745005339	0.143653868683334	0.254082039503059	0.0225025567003515	0.225168830631928	0.134090152426969
PBX1	0.0279050731031657	0.125089192823403	0.0257150925801718	0.0312480462904333	0.134182555274964	0.229802535723849	0.141392111499638	0.0799022722744358	0.0818251474839494	0.113731015087676	0.208078380152928	0.0670174372946536	0.115675850494935	0.035574160859334	0.215184992371397	0.107952330244242	0.124656574115748	0.227182913693079	0.173235456836414	0.106605107160221	0.0800869816900867	0.113027904203924	0.0191920767153148	0.122042350878752	0.117400555708659	0.0346423780962236	0.0437916053710252	0.138638624635343	0.00831217398327097	0.159122297171464	0.154975009632055	0.173486632079041	0.0462695707643346	0.227176986437043	0.0506453758822312	0.0474338526904676	0.117207195583921	0.132726989718487	0.0451669856147065	0.0905487237368396	0.0126860386609403	0.0800961218207114	0.082299471091284	0.121568808529902	0.107445773680217	0.0035641779853748	0.207030261313657	0.195099643718437	0.124081299779947	0.0892801267921311	0.0482148938714447	0.0565527222766433	0.0377057717704861	0.165123331247043	0.157128489822619	0.184052544125059	0.174947301779667	0.136161007113582	0.147863190044604	0.27421169915029	0.0655748539899817	0.0173171356437553	0.0814503778961611	0.131064691501716	1	0.0853802765759916	0.0939135616148936	0.0250426732161878	0.056378129491826	0.0544570650833147	0.0781923974618193	0.126319556158579	0.0654994778454712	0.0990650789877894	0.100858866648671	0.0736938355934242	0.125469494934643	0.139403174831987	0.113658718286385	6.05503823004041e-05	0.0727782492666153	0.100493042222019
PHF10	0.135437428374838	0.0415566926251368	0.112646039296505	0.00751748697283919	0.0588047531678607	0.0605969627272779	0.00944163907012939	0.0997123543828325	0.120808832678328	0.0849154759227754	0.174201441846887	0.00267848856612453	0.0820308794565409	0.0220178274601991	0.145726748292178	0.102136339483734	0.0943981134075302	0.0580121600426599	0.0893029947124693	0.0704464752294917	1.85114678059784e-05	0.0648970283085468	0.0129291862315317	0.0270946151586651	0.0108054979452612	0.0920980010125028	0.0511650606100231	0.0422836566316955	0.0581918781543539	0.110914126068292	0.0490546298789217	0.107425626760586	0.0603324651454734	0.22910001479511	0.0312498177512044	0.05471114747455	0.0923197709374267	0.205814807991004	0.0622938829929857	0.120832099316111	0.0836093912510764	0.0788532442187083	0.145550462777489	0.108231535805642	0.0559290913370987	0.106191560775149	0.159213326193525	0.191848356320983	0.054990316350019	0.0488975091976843	0.0757399046415414	0.112039795754523	0.0431047746094761	0.270513873442561	0.217648527396837	0.203212559450951	0.254361028649691	0.185435645396815	0.247265221000573	0.164166277853329	0.216816858379634	0.0284872145531668	0.0683354111414598	0.1360293719296	0.0853802765759916	1	0.0862619037299695	0.106249834311973	0.0574898890305853	0.0583141629422878	0.149734578558728	0.0291876028708751	0.128560023939916	0.0525468126000508	0.141433539817039	0.0509584234392861	0.0412919859957769	0.00335062817963118	0.118215495799263	0.00877417442976453	0.12541222272992	0.123223562418711
POLR1B	0.195361659095263	0.101759721530275	0.0824017006714129	0.10197594268355	0.0963609358234018	0.0861120222294197	0.0405381403247125	0.0581418781038271	0.120655828486067	0.000819139537389815	0.160426548605125	0.0833554439861948	0.0994394010989067	0.0471954109355923	0.147830351283583	0.121378108148387	0.219349062526188	0.110072391879481	0.0989032416046322	0.0464638090894653	0.0748847553204064	0.0358656408959431	0.0544198670896677	0.0301006238449092	0.107894609857044	0.051678230972544	0.0679235039890825	0.026541111458119	0.0328049938908192	0.0588529711501525	0.080939534229403	0.146750155678679	0.01551778712638	0.271663353269713	0.058546030188044	0.0154144937358442	0.0947304423813045	0.138338689967812	0.0785374199164318	0.0786099630918231	0.0553233461300673	0.0635548496356022	0.13232441590538	0.0906059398156253	0.023160547930124	0.0423752332992082	0.146996858815077	0.140091412006971	0.0201844998683334	0.0992570518716066	0.11623161692713	0.0269969729195037	0.017642630477692	0.230401844862665	0.171099340680178	0.192156199501472	0.220007523533935	0.199353095758264	0.18815648626572	0.176559379563	0.111199731145637	0.0912492266709161	0.0905163167185875	0.241834492578281	0.0939135616148936	0.0862619037299695	1	0.0972022057034903	0.15640678336347	0.0859043023885806	0.126178885552274	0.022020309602162	0.200704710045804	0.0374499106522308	0.147860961193123	0.0459554148729713	0.0293932518503384	0.0746994066470732	0.118709511838477	0.0243455931027625	0.074829321176404	0.0655392320741576
