	MCM6	MCM3	ORC2	MCM5	MCM4	MCM2	MCM7	RAD51	KLF6	JUN	BTG2	POLR2B	TCF19	ELL2	ZFP143	GTF2E1	GTF2F1	SNAPC3	AFF4	SNRPB	YBX1	XAB2	PWP1	PA2G4	POLR1B	REXO4	SPI1	GATA2	EBF1	GATA1	IKZF1	TLR4	ID2	MYB	GFI1	STAT3	NFATC1	IRF8	RUNX1T1	PML	ESR1	CTR9	TAF12	GTF2H1	TAF1	PHB2	MAPK9	XRCC5	XRCC3	XRCC6	ERCC8	XPC	EPOR	CENPK	AHCTF1	MEF2C	RNF4	RNF19A	HMGB2	BUB3	VHL	MIS18BP1	TCF12	TTF1	NOTCH1	E2F4	RB1	SMAD2	MYC	CBFB	KLF1	GFI1B	FEM1B	HNF4A	PPARGC1A	FOXO1	MAPK1	ETS1	RARB	HDAC2	HDAC9	SMARCA2	HDAC10	JARID2	CBX7	MECOM	BMI1	HDAC7	HDAC11	DDX20	POLR3F	FOS	PGR	CNOT7	EGR1	ZFP36	NR4A1	E2F6	RUVBL2	E2F8	HCFC1	DDX58	MYCN	NFKBIA	REL	RELB	MAPK12	CREB5	SPO11	DEK	THRB	DCP1A	ELP3	ELP2	ABL1	H1F0	HIST1H1C	RUNX2	TOX4	SALL2	MED16	VDR	HCLS1	PHF10	EPAS1	TSC22D3	RORA	BLZF1	ZEB2	MEIS1	GTF3C3	IFI204	RORC	ZZZ3	PRDM16	NCOA6	PBX1	IRF1	TRIB3	PRDM5	NFE2	NFE2L2	NDN	BATF2	TOPORS	HOXA9	NR3C2	EYA2	EYA1	AHR	APBB1	NFATC2	BTAF1	NRF1	HNRNPAB	TRPS1
H1F0	0.182006302077316	0.17817416127495	0.109658615826628	0.186096842079694	0.182006302077316	0.258198889747161	0.167984210226323	0.163663417676994	0.200250469728704	0.161917350720729	0.045501575519329	0.169030850945703	0.109108945117996	0.164957219768465	0.116642368703961	0.131590338991954	0.142857142857143	0.251976315339485	0.218217890235992	0.077151674981046	0.376192062431223	0.100125234864352	0.197385508487931	0.0605227532668802	0.19047619047619	0.169030850945703	0.0786213627541439	0.0718575757147955	0.169030850945703	0.132314031006241	0.0944911182523068	0	0.0741249316661101	0.0986927542439654	0.199204768222399	0.0991899501072693	0.134303827337563	0.107624400500126	0.116642368703961	0.0671660494259468	0.108567458176987	0.133630620956212	0.091003151038658	0.116642368703961	0.143499200666835	0.0296956935458249	0.028903665650804	0.139699689056778	0.128388147753274	0.14451832825402	0.045501575519329	0.156772360333924	0	0.138013111868471	0.273009453115974	0.0762631423740799	0.143499200666835	0	0.173421993904824	0.163663417676994	0.0605227532668802	0.247435829652697	0.149696237713024	0.188982236504614	0.0445435403187374	0.154303349962092	0.141186241600503	0.12049067317797	0.143697486239747	0.14638501094228	0.174574312188794	0.154303349962092	0.102868899974728	0.101469257886368	0.161164592805076	0.1187827741833	0.083605932469415	0.0975900072948533	0.0998337488459583	0.136504726557987	0.0353996162702394	0.152783082838035	0.0810440898473108	0.151947435279517	0.211702449609985	0.0681598176590997	0.150965882484814	0.039193090083481	0.0657951694959769	0.192879187452615	0.138013111868471	0.131590338991954	0.062347968638855	0.0707992325404789	0.135332990490192	0.0537215309350254	0.157485197087178	0.150187852296528	0.137464349807054	0.121566134770966	0.106198848810718	0.0899235973995271	0.115727512471569	0.0311739843194275	0.0930484210398471	0.181848241863327	0.0952380952380952	0.112687233963802	0.164957219768465	0.163663417676994	0.164487923739942	0.0487950036474267	0.0445435403187374	0.131590338991954	0.0870784180767704	1	0.617213399848368	0.127702361059699	0.329914439536929	0.116642368703961	0.131590338991954	0.109971479845643	0.038575837490523	0.128388147753274	0.0617213399848368	0.0975900072948533	0.0916698497028211	0.188982236504614	0.154303349962092	0.121566134770966	0.0890870806374748	0.164957219768465	0.133111665127944	0.158776837207489	0.134687005940295	0.074848118856512	0.0925820099772552	0.096523417813168	0.0810440898473108	0.182006302077316	0.125988157669742	0.132314031006241	0.117579270250443	0.131590338991954	0.113960576459638	0.119522860933439	0.131590338991954	0.0465242105199235	0.0845154254728517	0.0457509010871678	0.0296956935458249	0.131590338991954	0.0890870806374748	0.174963553055941	0.130930734141595	0.182006302077316
HIST1H1C	0.196589274873196	0.144337567297406	0.210042012604201	0.150755672288882	0.196589274873196	0.2	0.181443684650606	0.147313912747197	0.21629522817435	0.174890727432368	0.147441956154897	0.121716123890037	0.117851130197758	0.0890870806374748	0.251976315339485	0.0710669054518702	0.154303349962092	0.136082763487954	0.235702260395516	0.0833333333333333	0.132614902110761	0.0540738070435875	0.14213381090374	0.0653720450460614	0.205737799949456	0.121716123890037	0.099136319419322	0.129358420951055	0.243432247780074	0.171498585142509	0.204124145231932	0.0203615740593842	0.106752102536725	0.14213381090374	0.215165741455968	0.107137391088871	0.145064713296415	0.193746064573032	0.125988157669742	0.0725476250110012	0.140719508946058	0.192450089729875	0.196589274873196	0.0629940788348712	0.116247638743819	0.0641500299099584	0.0624390541054463	0.150892910070864	0.0924500327042049	0.156097635263616	0.0982946374365981	0.169333502666921	0.0430331482911935	0.223606797749979	0.147441956154897	0.0823736084286954	0.116247638743819	0.0555555555555556	0.218536689369062	0.117851130197758	0.098058067569092	0.356348322549899	0.161690416690889	0.204124145231932	0.080187537387448	0.166666666666667	0.152498570332605	0.104115841259071	0.155211024555473	0.263523138347365	0.188561808316413	0.277777777777778	0.111111111111111	0.109599324870238	0.145064713296415	0.160375074774896	0.0677285461478596	0.140545673785261	0.143777030937918	0.122868296795748	0.152943822580375	0.198029508595335	0.131306432859723	0.205152484965555	0.285830975237515	0.147242034766462	0.185695338177052	0.169333502666921	0.21320071635561	0.166666666666667	0.149071198499986	0.177667263629675	0.134687005940295	0.0764719112901873	0.146176336551172	0.145064713296415	0.170103454359943	0.21629522817435	0.207869854820775	0.175075243812963	0.191179778225468	0.0971285862357264	0.166666666666667	0.0673435029701474	0.150755672288882	0.117851130197758	0.051434449987364	0.182574185835055	0.17817416127495	0.176776695296637	0.248734169081546	0.052704627669473	0.0962250448649376	0.0710669054518702	0.05643326479831	0.617213399848368	1	0.137934314767061	0.356348322549899	0.251976315339485	0.0710669054518702	0.17817416127495	0.125	0.138675049056307	0.166666666666667	0.316227766016838	0.13201967239689	0.136082763487954	0.166666666666667	0.175075243812963	0	0.222717701593687	0.179721288672397	0.228664780190012	0.181848241863327	0.0404226041727222	0.133333333333333	0.139009609371383	0.131306432859723	0.245736593591495	0.181443684650606	0.114332390095006	0.169333502666921	0.21320071635561	0.123091490979333	0.172132593164774	0.177667263629675	0.150755672288882	0.0912870929175277	0.12354155277685	0.128300059819917	0.177667263629675	0	0.251976315339485	0.188561808316413	0.245736593591495
RUNX2	0.122023831140845	0.119454620641874	0.191485421551268	0.124766282126487	0.122023831140845	0.344265186329548	0.15767205495988	0.146301433995163	0.322212968124633	0.310158419753527	0.097619064912676	0.1208795770431	0.117041147196131	0.132712186561143	0.312805623544927	0.105867700986088	0.178783305483579	0.135147475679897	0.156054862928174	0.103450736075296	0.0725476250110012	0.0537021613541055	0.0352892336620293	0.0973841209741793	0.127702361059699	0.0604397885215499	0.320713490294909	0.218397893475571	0.3626387311293	0.28386647790183	0.337868689199743	0.0505540757782788	0.172279903926151	0.247024635634205	0.213686921585344	0.266002607263933	0.302542155600368	0.269380245009416	0.187683374126956	0.108073514993798	0.209628529640985	0.119454620641874	0.195238129825352	0.125122249417971	0.134690122504708	0.0796364137612494	0.108517350598501	0.134870249796834	0.137721944641467	0.186029743883145	0.073214298684507	0.147148474142049	0.0641060764756032	0.111034981529641	0.146428597369014	0.286326110284259	0.134690122504708	0.0551737259068245	0.24803965851086	0.0585205735980653	0.146076181461269	0.132712186561143	0.421520214099443	0.168934344599871	0.175200110274749	0.351732502656006	0.2145548151782	0.284350714965228	0.242226709179304	0.261711961295107	0.397939900466844	0.24828176658071	0.137934314767061	0.326538167938031	0.172881231771639	0.254836524035998	0.100894578513203	0.348949281726809	0.232031899027472	0.219642896053521	0.132906068602517	0.245835581145799	0.152137967864509	0.22411673409695	0.170319886741098	0.237623831293911	0.0820609939862218	0.147148474142049	0.141156934648117	0.227591619365651	0.0370116605098803	0.335247719789278	0.200641966621938	0.132906068602517	0.261309017312794	0.0864406158858196	0.287188385819782	0.241659726093475	0.176949582081524	0.282541940319802	0.246825555976104	0.128614703872496	0.351732502656006	0.133761311081292	0.274485820678272	0.292602867990326	0.102161888847759	0.30219894260775	0.110593488800952	0.117041147196131	0.282313869296234	0.104684784518043	0.0955636965134993	0.141156934648117	0.112090805424331	0.127702361059699	0.137934314767061	1	0.221186977601904	0.250244498835942	0.105867700986088	0.221186977601904	0.144831030505414	0.160675602081711	0.264833884352758	0.157027176777064	0.180279426173586	0.101360606759923	0.165521177720474	0.304275935729018	0.0477818482567497	0.221186977601904	0.214183291409974	0.141933238950915	0.270897616436539	0.200723911475925	0.347594473212995	0.276108411091372	0.108669977046078	0.24404766228169	0.360393268479726	0.269673154006738	0.210212105917213	0.282313869296234	0.101871242771341	0.320530382378016	0.176446168310146	0.124766282126487	0.151099471303875	0.220846427780835	0.159272827522499	0.370536953451307	0.0955636965134993	0.375366748253913	0.187265835513809	0.317261960966197
TOX4	0.15762208124782	0.154303349962092	0.0775307693996828	0.161164592805076	0.15762208124782	0.0263477399713271	0.145478593490662	0.188982236504614	0.260132990857236	0.160256616043001	0.0788110406239101	0.29277002188456	0.188982236504614	0.142857142857143	0.303045763365663	0.113960576459638	0.164957219768465	0.218217890235992	0.125988157669742	0.0668153104781061	0.144337567297406	0.086710996952412	0.113960576459638	0.104828483672192	0.164957219768465	0.0975900072948533	0.0782061887005775	0.124460972046753	0.29277002188456	0.183339699405642	0.163663417676994	0	0.0855920985021826	0.113960576459638	0.207019667802706	0.171802033186012	0.186096842079694	0.18641092980036	0.101015254455221	0.116335010149422	0.15043548288892	0.077151674981046	0.23643312187173	0.101015254455221	0.18641092980036	0.051434449987364	0.0500626174321759	0.145180175548748	0.14824986333222	0.100125234864352	0.0788110406239101	0.135768846660426	0	0.119522860933439	0.23643312187173	0.0660458186683826	0.12427395320024	0	0.200250469728704	0.0944911182523068	0.0524142418360959	0.285714285714286	0.259281489420866	0.218217890235992	0.077151674981046	0.267261241912424	0.163027829187844	0.125217580669452	0.142223626906956	0.253546276418555	0.302371578407382	0.267261241912424	0.0890870806374748	0.175749910065499	0.186096842079694	0.205737799949456	0.0362024307127998	0.169030850945703	0.115278083540847	0.15762208124782	0.0613139339484966	0.211702449609985	0.0701862406343596	0.197385508487931	0.183339699405642	0.177084400830287	0	0.0678844233302131	0.113960576459638	0.133630620956212	0.119522860933439	0.170940864689457	0.161984774146812	0.0613139339484966	0.187522892375398	0.139572631559771	0.218217890235992	0.260132990857236	0.142857142857143	0.210558721903079	0.122627867896993	0.0519174131651165	0.200445931434318	0.0539949247156039	0.161164592805076	0.188982236504614	0.0824786098842323	0.29277002188456	0.214285714285714	0.188982236504614	0.227921152919276	0.0845154254728516	0.154303349962092	0.113960576459638	0.0603296977406762	0.329914439536929	0.356348322549899	0.221186977601904	1	0.303045763365663	0.113960576459638	0.142857142857143	0.0668153104781061	0.22237479499833	0.160356745147455	0.338061701891407	0.158776837207489	0.109108945117996	0.213808993529939	0.210558721903079	0	0.214285714285714	0.17291712531127	0.275009549108463	0.174963553055941	0.0648203723552164	0.160356745147455	0.222911285030141	0.0701862406343596	0.23643312187173	0.218217890235992	0.183339699405642	0.135768846660426	0.341881729378914	0.131590338991954	0.207019667802706	0.170940864689457	0.080582296402538	0.0487950036474267	0.118864327762549	0.051434449987364	0.227921152919276	0	0.303045763365663	0.151185789203691	0.31524416249564
SALL2	0.111455642515071	0.109108945117996	0.257880714777564	0.113960576459638	0.111455642515071	0.154507860787381	0.102868899974728	0.0668153104781061	0.490511471587973	0.283296349835037	0.111455642515071	0.207019667802706	0.133630620956212	0.101015254455221	0.571428571428571	0.161164592805076	0.174963553055941	0.231455024943138	0.0890870806374748	0.0472455591261534	0.217597069944622	0.0613139339484966	0.080582296402538	0.14824986333222	0.174963553055941	0.0690065559342354	0.125	0.264021591981986	0.552052447473883	0.324101861776082	0.347182537414707	0.0230878548269805	0.0907841299003204	0.322329185610152	0.341565025531987	0.170075335762452	0.296078262731896	0.351499820130998	0.214285714285714	0.109681699421416	0.239341387684114	0.163663417676994	0.222911285030141	0.0714285714285714	0.0878749550327494	0.0727392967453308	0.0353996162702394	0.136877182165831	0.104828483672192	0.176998081351197	0.111455642515071	0.144004608221196	0	0.169030850945703	0.111455642515071	0.186805784997722	0.175749910065499	0.0629940788348712	0.212397697621437	0.0668153104781061	0.111187397499165	0.202030508910442	0.320844473959874	0.154303349962092	0.127293769304329	0.330718913883074	0.201736646196482	0.236112534440382	0.226276404819421	0.298807152333598	0.427617987059879	0.440958551844098	0.0629940788348712	0.3106848830006	0.0986927542439653	0.254587538608658	0.0255989842524569	0.278886675511358	0.285298701078728	0.139319553143838	0.130066495428618	0.18712029714128	0.198516666794186	0.186096842079694	0.129640744710433	0.375652742008357	0.268928098796541	0.192006144294928	0.080582296402538	0.188982236504614	0.0845154254728517	0.322329185610152	0.267261241912424	0.173421993904824	0.331496772065898	0.197385508487931	0.308606699924184	0.429197537639476	0.134687005940295	0.347404166889826	0.173421993904824	0.110133464732153	0.330718913883074	0.114540532248182	0.341881729378914	0.311804782231162	0.116642368703961	0.414039335605413	0.151522881682832	0.200445931434318	0.322329185610152	0.0597614304667197	0.163663417676994	0.080582296402538	0.0639893075690503	0.116642368703961	0.251976315339485	0.250244498835942	0.303045763365663	1	0.080582296402538	0.26937401188059	0.188982236504614	0.26207120918048	0.340168025708305	0.239045721866879	0.299392475426048	0.077151674981046	0.340168025708305	0.397033333588372	0	0.151522881682832	0.285298701078728	0.259281489420866	0.329914439536929	0.0916698497028211	0.340168025708305	0.354649682807595	0.14888750009564	0.501550391317818	0.25717224993682	0.226871303243258	0.192006144294928	0.40291148201269	0.139572631559771	0.341565025531987	0.241746889207614	0.113960576459638	0.103509833901353	0.196116135138184	0.145478593490662	0.322329185610152	0.109108945117996	0.5	0.213808993529939	0.390094748802747
MED16	0.125738922692386	0.123091490979333	0.131590338991954	0.128564869306645	0.125738922692386	0.246079434958519	0.116051770637132	0.0753778361444409	0.138342892773215	0.127840554420119	0.0628694613461932	0.233549683248457	0.150755672288882	0.341881729378914	0.080582296402538	0.272727272727273	0.197385508487931	0.174077655955698	0.201007563051842	0.106600358177805	0.291605921759902	0.138342892773215	0.0909090909090909	0.0836242010007091	0.131590338991954	0.155699788832305	0.143019388386839	0.0992855088482243	0.233549683248457	0.146254484825426	0.174077655955698	0	0.0682788741998919	0.136363636363636	0.110096376512636	0.109640488937369	0.148453923805041	0.148704479128983	0.161164592805076	0.0928032337334619	0.120006000450038	0.123091490979333	0.314347306730966	0.40291148201269	0.198272638838644	0.0410304969931109	0.0798723063830872	0.0772091436482183	0.118262479197817	0.119808459574631	0.0628694613461932	0.216612144429553	0	0.0953462589245592	0.125738922692386	0.0790295054660748	0.148704479128983	0	0.159744612766174	0.150755672288882	0.0836242010007091	0.113960576459638	0.155126306998506	0.174077655955698	0.102576242482777	0.106600358177805	0.0975384133143533	0.099889073731804	0.14181900694935	0.202259958738973	0.180906806746658	0.14213381090374	0.14213381090374	0.140199927446556	0.148453923805041	0.123091490979333	0.0866386473386862	0.179786629990198	0.0919600979743406	0.0943041920192897	0.0489115988044519	0.1688801323683	0.111978502191171	0.104972776216296	0.219381727238139	0.0941763218696022	0.143673942783173	0.0541530361073882	0.0909090909090909	0.106600358177805	0.0953462589245592	0.181818181818182	0.0861460984507896	0.0489115988044519	0.112193638801015	0.0371134809512603	0.174077655955698	0.138342892773215	0.113960576459638	0.111978502191171	0.195646395217807	0	0.159900537266708	0.129219147676184	0.128564869306645	0.100503781525921	0.131590338991954	0.155699788832305	0.113960576459638	0.150755672288882	0.0454545454545455	0.134839972492648	0.0615457454896664	0.181818181818182	0.0481264499251422	0.131590338991954	0.0710669054518702	0.105867700986088	0.113960576459638	0.080582296402538	1	0.0759737176397586	0.0533001790889026	0.118262479197817	0.0852802865422442	0.134839972492648	0.126660099276225	0.174077655955698	0.0852802865422442	0.111978502191171	0.123091490979333	0.113960576459638	0.137940146961511	0.146254484825426	0.186096842079694	0.25854384499751	0.0852802865422442	0.133366267342316	0.111978502191171	0.125738922692386	0.116051770637132	0.10969086361907	0.108306072214776	0.0909090909090909	0.157459164324443	0.110096376512636	0.0909090909090909	0.0642824346533225	0.116774841624228	0.0948209311861521	0.0820609939862218	0.181818181818182	0.123091490979333	0.161164592805076	0.180906806746658	0.125738922692386
VDR	0.105081387498547	0.12858612496841	0.0921512225968107	0.107443061870051	0.105081387498547	0.129301636767047	0.121232161242218	0.110239637961025	0.28903665650804	0.213675488057334	0.131351734373183	0.130120009726471	0.0629940788348712	0.0952380952380952	0.235702260395516	0.151947435279517	0.137464349807054	0.145478593490662	0.167984210226323	0.111358850796843	0.112615754582069	0.057807331301608	0.0379868588198793	0.104828483672192	0.164957219768465	0.0650600048632355	0.0998475714488415	0.207434953411256	0.357830026747795	0.213896315973249	0.309142011167656	0.0653023148448339	0.142653497503638	0.246914582329216	0.25302403842553	0.217615908702282	0.248129122772926	0.227835580867107	0.235702260395516	0.168039459104721	0.22565322433338	0.180020574955774	0.183892428122457	0.0673435029701474	0.0828493021334933	0.0857240833122733	0.100125234864352	0.0967867836991655	0.14824986333222	0.11681277400841	0.0788110406239101	0.135768846660426	0.0230021853114118	0.119522860933439	0.15762208124782	0.187129819560417	0.165698604266987	0.1187827741833	0.183562930584645	0.0629940788348712	0.104828483672192	0.142857142857143	0.280888280205938	0.145478593490662	0.154303349962092	0.267261241912424	0.135856524323204	0.194782903263592	0.165927564724782	0.225374467927604	0.277173946873433	0.296956935458249	0.148478467729125	0.27827069093704	0.155080701733078	0.205737799949456	0.0844723383298663	0.244155673588238	0.307408222775592	0.118216560935865	0.102189889914161	0.158776837207489	0.187163308358292	0.175453785322605	0.183339699405642	0.236112534440382	0.276184088333054	0.158396987770497	0.113960576459638	0.200445931434318	0.0398409536444798	0.227921152919276	0.23397800710095	0.143065845879825	0.218776707771298	0.139572631559771	0.27277236279499	0.28903665650804	0.158730158730159	0.257349548992652	0.18394180184549	0.138446435106977	0.222717701593687	0.0899915411926731	0.241746889207614	0.230978289061194	0.109971479845643	0.195180014589707	0.119047619047619	0.125988157669742	0.341881729378914	0.0563436169819011	0.12858612496841	0.151947435279517	0.0804395969875682	0.109971479845643	0.17817416127495	0.221186977601904	0.142857142857143	0.26937401188059	0.0759737176397586	1	0.133630620956212	0.19766648444296	0.249443825784929	0.169030850945703	0.264628062012482	0.109108945117996	0.160356745147455	0.257349548992652	0.051434449987364	0.214285714285714	0.288195208852117	0.213896315973249	0.252725132191915	0.108033953925361	0.267261241912424	0.204335344610963	0.116977067723933	0.262703468746367	0.26671075473288	0.213896315973249	0.203653269990639	0.303894870559035	0.109658615826628	0.230021853114118	0.265908011739155	0.188025358272589	0.14638501094228	0.18490006540841	0.120013716637183	0.265908011739155	0.102868899974728	0.303045763365663	0.176383420737639	0.341514509370277
HCLS1	0.0737209780774486	0.0721687836487032	0.110096376512636	0.0753778361444409	0.0737209780774486	0.390195146371982	0.102062072615966	0.110485434560398	0.162221421130763	0.168644630024069	0.147441956154897	0.0456435464587638	0.0883883476483184	0.0668153104781061	0.188982236504614	0.106600358177805	0.115727512471569	0.0510310363079829	0.117851130197758	0.125	0.172825282455071	0.0405553552826906	0.0533001790889026	0.098058067569092	0.115727512471569	0.0456435464587638	0.527219618674978	0.135826341998608	0.136930639376292	0.171498585142509	0.204124145231931	0.0916270832672289	0.180144173030723	0.159900537266708	0.0968245836551854	0.176776695296637	0.152317948961236	0.145309548429774	0.0944911182523068	0.0725476250110012	0.175899386182573	0.144337567297406	0.110581467116173	0.0472455591261534	0.116247638743819	0.144337567297406	0.140487871737254	0.113169682553148	0.138675049056307	0.140487871737254	0.110581467116173	0.254000254000381	0.0968245836551854	0.167705098312484	0.0737209780774486	0.108115361062663	0.116247638743819	0.0833333333333333	0.117073226447712	0.0441941738241592	0.122572584461365	0.133630620956212	0.151584765647708	0.102062072615966	0.0962250448649376	0.15625	0.133436249041029	0.117130321416455	0.0997785157856609	0.158113883008419	0.14142135623731	0.291666666666667	0.166666666666667	0.143849113892188	0.130558241966773	0.0962250448649376	0.135457092295719	0.184466196843155	0.161749159805158	0.184302445193621	0.172061800402921	0.0990147542976674	0.131306432859723	0.123091490979333	0.171498585142509	0.110431526074847	0.342997170285018	0.190500190500286	0.21320071635561	0.15625	0.0559016994374947	0.186550626811159	0.151522881682832	0.143384833669101	0.0877058019307029	0.152317948961236	0.17860862707794	0.121666065848072	0.111358850796843	0.164133041074653	0.143384833669101	0.14569287935359	0.09375	0.202030508910442	0.150755672288882	0.176776695296637	0.115727512471569	0.0912870929175277	0.0668153104781061	0.0883883476483184	0.133250447722257	0.118585412256314	0.108253175473055	0.21320071635561	0.126974845796198	0.038575837490523	0.125	0.144831030505414	0.0668153104781061	0.188982236504614	0.0533001790889026	0.133630620956212	1	0.10400628679223	0.2	0.158113883008419	0.0742610657232506	0.102062072615966	0.1	0.164133041074653	0	0.133630620956212	0.0808745799025788	0.0428746462856272	0.163663417676994	0.121267812518166	0.125	0.104257207028537	0.131306432859723	0.110581467116173	0.102062072615966	0.171498585142509	0.190500190500286	0.0533001790889026	0.0615457454896664	0.129099444873581	0.133250447722257	0.150755672288882	0.0912870929175277	0.14824986333222	0.168393828513641	0.186550626811159	0	0.236227795630767	0.176776695296637	0.110581467116173
PHF10	0.12267912301643	0.0800640769025436	0.188982236504614	0.0836242010007091	0.12267912301643	0.115193919396023	0.11322770341446	0.098058067569092	0.224960635332924	0.145517881237061	0.0817860820109531	0.15191090506255	0.098058067569092	0.14824986333222	0.26207120918048	0.177393718796725	0.171184197004365	0.11322770341446	0.196116135138184	0.10400628679223	0.134687005940295	0.0899842541331695	0.0591312395989083	0.163178487966126	0.171184197004365	0.101273936708367	0.0628694613461932	0.129159254672885	0.3038218101251	0.142695448246348	0.198148480975304	0.0338837073785849	0.111028897921082	0.147828098997271	0.250640205913802	0.1069724373481	0.14484136487558	0.16120647005479	0.314485451016575	0.12072654548783	0.117085708837645	0.160128153805087	0.163572164021906	0.104828483672192	0.16120647005479	0.106752102536725	0.0519524333466131	0.100440392190365	0.0769230769230769	0.129881083366533	0.12267912301643	0.105670493051452	0.0358057437019716	0.248069469178417	0.204465205027383	0.102808477708149	0.16120647005479	0.0924500327042049	0.181833516713146	0.147087101353638	0.0815892439830632	0.14824986333222	0.235435477898709	0.226455406828919	0.0934080897196342	0.208012573584461	0.148034227053235	0.151601828638473	0.129143378665859	0.219264504826757	0.313785816221094	0.277350098112615	0.138675049056307	0.182384301035021	0.14484136487558	0.133440128170906	0.0563535567574008	0.146176336551172	0.149537151138645	0.163572164021906	0.127256952595156	0.54923503638109	0.145671408145846	0.204836622599676	0.190260597661798	0.183769167549507	0.0447213595499958	0.176117488419087	0.118262479197817	0.138675049056307	0.0620173672946042	0.177393718796725	0.140082953670131	0.159071190743944	0.145951276623156	0.0965609099170535	0.198148480975304	0.134976381199754	0.14824986333222	0.145671408145846	0.159071190743944	0.0808158687660548	0.173343811320384	0.0840497722020789	0.125436301501064	0.196116135138184	0.128388147753274	0.15191090506255	0.14824986333222	0.196116135138184	0.177393718796725	0.0438529009653515	0.160128153805087	0.118262479197817	0.0626070861145058	0.128388147753274	0.138675049056307	0.160675602081711	0.22237479499833	0.26207120918048	0.118262479197817	0.19766648444296	0.10400628679223	1	0.110940039245046	0.263117405792109	0.164770510914327	0.169841555121689	0.166410058867569	0.182089260182307	0.0800640769025436	0.185312329165275	0.149537151138645	0.190260597661798	0.211829636434081	0.100900919099447	0.138675049056307	0.173494479589872	0.145671408145846	0.245358246032859	0.150970271219279	0.142695448246348	0.140893990735269	0.118262479197817	0.136557748399784	0.179028718509858	0.177393718796725	0.125436301501064	0.126592420885458	0.102792785350932	0.0800640769025436	0.177393718796725	0.240192230707631	0.26207120918048	0.11766968108291	0.286251287038336
EPAS1	0.0884651736929383	0.0866025403784439	0.162221421130763	0.0904534033733291	0.0884651736929383	0.0826898230594723	0.0816496580927726	0.0707106781186548	0.291998558035373	0.254840774258593	0.117953564923918	0.109544511501033	0.0707106781186548	0.10690449676497	0.340168025708305	0.0852802865422442	0.123442679969674	0.122474487139159	0.0942809041582063	0.075	0.120714328056691	0.0324442842261525	0.0426401432711221	0.0784464540552736	0.0925820099772552	0.0730296743340221	0.197814142018736	0.294937199768406	0.401663208837122	0.325847311770767	0.32659863237109	0.0733016666137831	0.144115338424578	0.234520787991171	0.180739222823013	0.244273251682626	0.348155311911396	0.278994332985166	0.113389341902768	0.116076200017602	0.225151214313693	0.144337567297406	0.235907129847835	0.0755928946018454	0.162746694241347	0.0962250448649376	0.0749268649265355	0.0724285968340148	0.0832050294337844	0.112390297389803	0.0884651736929383	0.127000127000191	0.0774596669241483	0.134164078649987	0.147441956154897	0.271832907814695	0.139497166492583	0.0666666666666667	0.168585446084705	0.0353553390593274	0.137281294596729	0.160356745147455	0.412310562561766	0.122474487139159	0.134715062810913	0.325	0.167748427365865	0.218643266644048	0.212860833676077	0.221359436211787	0.311126983722081	0.333333333333333	0.133333333333333	0.263038379688572	0.174077655955698	0.3079201435678	0.0406371276887158	0.337309617084627	0.237232101047565	0.117953564923918	0.137649440322337	0.118817705157201	0.105045146287778	0.172328087371066	0.102899151085505	0.287121967794601	0.149539241091212	0.101600101600152	0.127920429813366	0.125	0.0447213595499958	0.319801074533416	0.262639661583575	0.114707866935281	0.245576245405968	0.121854359168988	0.306186217847897	0.38933141071383	0.124721912892465	0.28887415229139	0.160591013709393	0.0971285862357264	0.3	0.0808122035641769	0.33166247903554	0.235702260395516	0.0617213399848368	0.292118697336089	0.0801783725737273	0.106066017177982	0.277160931262294	0.126491106406735	0.0866025403784439	0.0852802865422442	0.05643326479831	0.0617213399848368	0.166666666666667	0.264833884352758	0.160356745147455	0.340168025708305	0.0852802865422442	0.249443825784929	0.2	0.110940039245046	1	0.189736659610103	0.297044262893002	0.0816496580927726	0.16	0.367658012007223	0	0.240535117721182	0.28036521032894	0.137198868114007	0.261861468283191	0.0727606875108999	0.32	0.291920179679905	0.0787838597158335	0.235907129847835	0.2993820796735	0.274397736228014	0.177800177800267	0.341121146168977	0.0984731927834662	0.309838667696593	0.21320071635561	0.150755672288882	0.109544511501033	0.281674740331218	0.134715062810913	0.362441217804538	0	0.41576092031015	0.14142135623731	0.265395521078815
