	APBB1	BMI1	E2F4	EGR1	EPAS1	EPOR	ESR1	ETS1	FOS	FOXO1	GATA1	GATA2	GFI1	GFI1B	HCFC1	HDAC2	HMGB2	HNF4A	HOXA9	ID2	IKZF1	IRF1	IRF8	JARID2	JUN	KLF6	MAPK1	MEF2C	MYB	MYC	MYCN	NCOA6	NDN	NFATC2	NFE2	NFE2L2	NOTCH1	NR2C1	NR3C2	NRF1	NUPR1	PGR	PLAG1	PPARGC1A	PWP1	RARB	RB1	REL	RELB	RUNX1T1	RUNX2	SATB1	SMAD2	SMARCA2	SP4	SPI1	STAT3	TCF12	TCF19	TRPS1	VDR	YBX1	ABL1	AHCTF1	AHR	BLZF1	BTG2	CBFB	CENPK	CITED4	CNOT7	CREB5	CTR9	DCP1A	DDX20	E2F6	ERCC8	GTF2E1	GTF2F1	GTF2H1	GTF3C3	H1F0	HCLS1	HDAC10	HDAC11	HDAC7	HDAC9	HDGF	HIST1H1C	HLF	IRF5	IRF6	KLF1	LZTS1	MAPK9	MCM2	MCM3	MCM4	MCM5	MCM6	MCM7	MECOM	MED16	MEIS1	MIS18BP1	NFAT5	NFATC1	NFKBIA	NR4A1	ORC2	PA2G4	PBX1	PHB2	PHF10	PML	POLR1B	POLR2B	POLR3F	PRDM16	RAI14	RNF4	RORC	RUVBL2	SNAPC3	SNRPB	SPO11	SRSF1	TAF1	TEAD3	THRB	TOPORS	TOX4	TRIB3	VHL	XAB2	XPC	XRCC5	XRCC6	ZBTB43	ZDHHC6	ZEB2	ZFP143	ZFP275	ZFP36	ZFP592	ZKSCAN17	ZSCAN21
PBX1	0.0943505282175129	0.069629767015887	0.237526356286027	0.118596607034413	0.058758790035812	0.347177252155907	0.0931805036799253	0.0812380834633581	0.146815057817246	0.13573756582788	0.28881690367586	0.25506623915805	0.0259502287244477	0.264955681481759	0.214335713097396	0.172530467796487	0.31512423266921	0.0782072938410534	0.103321833543924	0.09205177491347	0.295522253908638	0.131517831282546	0.0311818183709787	0.102650177016689	0.221383979669613	0.224832610660161	0.122839667898128	0.309909931636035	0.147379150771342	0.193833920049446	0.335188809590643	0.118527216497864	0.177571913192228	0.124898440173336	0.130624605536914	0.246108747551813	0.12353353690583	0.0997619458583895	0.0132553578626913	0.111985469495174	0.143060229386906	0.0429437494010108	0.0957747000679491	0.0427187950179459	0.125491523089839	0.0303035877609519	0.155724555941658	0.0547409547955699	0.0109290032246768	0.155707282644933	0.167695852673502	0.0545322391775009	0.0737287779570271	0.249638370085344	0.167050140080538	0.205086708181416	0.167793479219698	0.118637665789448	0.163974161884193	0.0934861176826697	0.0912582746625322	0.325568831003636	0.102572447396566	0.271391447450684	0.0308804936471389	0.0960566442691614	0.119483331093916	0.179739012261748	0.294976777557348	0.382398115050357	0.120936678528813	0.0561254354543255	0.158524044856845	0.0816304412536045	0.188884291782716	0.168326583563668	0.177331029817007	0.169716793506678	0.259277241874589	0.273805586717803	0.0872641922774078	0.172566045415249	0.12012254244926	0.0859689475497429	0.0930629021945838	0.196608148001035	0.0831491598227004	0.264960936911754	0.0615591581558045	0.255270799224386	0.0418988491352564	0.111871014133287	0.394171083445241	0.107481368372264	0.270192209036714	0.218070826577705	0.241951971592615	0.257867606970447	0.244215928054922	0.23064617623052	0.240192805813908	0.276211233404552	0.101489211396437	0.440540714308542	0.148656960704307	0.0959417991768113	0.112960054627266	0.124957088006585	0.0438129425697905	0.298204412782073	0.213548306820284	1	0.271463439533172	0.333108960387687	0.143219038970696	0.224626118517682	0.166657971445991	0.0785988984594395	0.143744696429875	0.110838544394424	0.11526552956822	0.0641923325882646	0.210277862545607	0.141200035454799	0.221255420629661	0.107155042550444	0.201972920672211	0.112644357624709	0.0148960827960923	0.0751175504345609	0.09828270687465	0.0753601940081313	0.12157550670553	0.0731203321917705	0.0922741540692994	0.0255794875258155	0.232044704325085	0.236620525581361	0.0564138404325026	0.198962434341574	0.00528699702074273	0.0660193710008021	0.103255589745266	0.262862298478547	0.0790339746170945	0.0665038828383323	0.0790545772552086
PHB2	0.175846489721387	0.156829756570604	0.454315177991122	0.145961615591712	0.0990572820318362	0.567053647302493	0.210712403318669	0.152753868114078	0.272908220546107	0.154024122669829	0.523702168651275	0.148066752582079	0.131852582940593	0.471194016735906	0.392934059739314	0.371290858937805	0.526297790784741	0.0560289841071482	0.327228508365737	0.122681898480888	0.267638500642143	0.233522157479926	0.153068385581344	0.136735668313484	0.336885445684681	0.275800959989658	0.319448975463885	0.339390780022824	0.166363431095109	0.333567101898116	0.295416460355089	0.180889161243995	0.248361336814424	0.219328378788654	0.170800728256161	0.29754000903789	0.20417397679423	0.168997276216672	0.117306157448332	0.255384205726886	0.0732220724776439	0.0612698092529079	0.111364701589835	0.124344597946116	0.358023715639093	0.074599951878072	0.230175425546955	0.196354227046812	0.102029197542422	0.223261505533621	0.259589197942347	0.238384808056146	0.136219454200078	0.31624842191824	0.205504147227081	0.34519515721624	0.212225517346505	0.240888091736787	0.339570719273356	0.214825326770108	0.17543773190221	0.582976487072051	0.114813162618963	0.439423896144975	0.0403674326215423	0.20542646106038	0.166858073934291	0.148172061370174	0.505006621283339	0.558967576821785	0.204206974414435	0.206753435030919	0.24686342153978	0.182164355443939	0.363597903682105	0.332215069664974	0.308415029981708	0.265439749957328	0.472301485420191	0.339472378406257	0.189714245792017	0.122092296633807	0.167386354924112	0.16683143609754	0.187673887511872	0.265428235205586	0.0538868624047124	0.467151533130766	0.101719383222424	0.473257189903808	0.170397383909188	0.165837938938049	0.561845481130849	0.151141318346333	0.368168914283765	0.515169564640614	0.43836900145674	0.473769985854533	0.499843006544866	0.456154539109046	0.496015020154078	0.383725885635432	0.179806744068614	0.495486067388416	0.335580852843802	0.183693023711639	0.162628082910846	0.224494184974103	0.0852323681522318	0.414277595550744	0.491276574586577	0.271463439533172	1	0.490861802205666	0.283909901184406	0.370759090371228	0.365389875214823	0.137871690839508	0.184890714237763	0.105084613302148	0.26745296727609	0.0595900777451422	0.432437529013216	0.184003805347481	0.504947497763129	0.186475635265776	0.405246067239337	0.228534026586995	0.12270810318264	0.0886124698419597	0.199576516157269	0.212013006512725	0.142593168807334	0.096778660852758	0.177809454870928	0.13250397668743	0.354581288023333	0.395052297610214	0.128266035594676	0.413046312460903	0.158483858768293	0.156867252796474	0.132985265567546	0.380614368576323	0.171756441342191	0.0780726755972977	0.169861534205618
PHF10	0.12508627816448	0.187335143053675	0.463468896924286	0.135768785024084	0.0386033873300017	0.597856315022249	0.193943752638662	0.130421467137869	0.277152145332466	0.142915029328515	0.554176996366005	0.21742145424185	0.141506156685855	0.479856504175254	0.403163008755558	0.308495684998282	0.531088908140844	0.128679419650508	0.313908267574148	0.13115643526018	0.356014410428133	0.256851469514531	0.134701922889771	0.176744887197825	0.352228106837371	0.323820981049245	0.240860913294949	0.407113418229975	0.156256485275772	0.257798756635947	0.294686053874021	0.262350862565179	0.229067185590671	0.127758424348338	0.199870366844175	0.326081927881261	0.201281901595679	0.13724095379514	0.0733749847872986	0.254373047617222	0.0815289903286499	0.113969806711466	0.0457816335314305	0.111071747520843	0.27015744818212	0.086421149127866	0.322766981032636	0.191815156208649	0.111581526953612	0.19889859266778	0.307543735364871	0.242060211817381	0.153688933843189	0.286612964048546	0.209448968722167	0.420196981693471	0.250235125181302	0.278182858033801	0.352566338651112	0.165137612864255	0.13134975730282	0.568908349415598	0.118179154256834	0.464517191632465	0.0641464519394755	0.187657567770816	0.169693716645883	0.210565593893566	0.536711242104626	0.637373101957539	0.19233874327584	0.121617113880483	0.28226852248976	0.197579992950984	0.375151500060918	0.293914134172062	0.291085473297788	0.255208816689829	0.446376094102885	0.390184163988207	0.199535958044349	0.144922380161189	0.217875840186076	0.123467922946286	0.133027057689959	0.293429700049133	0.0816640939263871	0.461311286714432	0.10493843514839	0.430875071995855	0.184539228844202	0.154073112579228	0.600520039498442	0.170709117700855	0.388409455312338	0.496105460605206	0.436507385216506	0.462082966903312	0.530420096246575	0.384435873319575	0.483804625908668	0.366526730224323	0.228995803670171	0.542419971597755	0.413996923643909	0.156949954211588	0.201434944640235	0.155996269020931	0.0859067476276573	0.463301790752726	0.410625509352899	0.333108960387687	0.490861802205666	1	0.253364669470969	0.368106877179158	0.323727630023762	0.199558135199168	0.165700660236581	0.165473548343747	0.251180484990957	0.0920956559020448	0.400924207665275	0.206019485049821	0.42377517977679	0.122454584633196	0.408396904989773	0.263992436580242	0.0665195528035136	0.0990841177217729	0.227285575733212	0.158968445071383	0.162577670253146	0.118954498861543	0.178572427764554	0.15524950020757	0.333451822853639	0.386422721973545	0.18276777245983	0.403559671667585	0.178945606098744	0.155919234607813	0.099318964781522	0.402802352624597	0.207256362930605	0.142795515750011	0.153716851565151
PML	0.0117966262861033	0.132084829946658	0.220357073502086	0.0553686616880225	0.0281801521154731	0.31319799034047	0.152795664506515	0.0388692703149552	0.116630901652864	0.0894078171199974	0.245840246834818	0.0962207651888284	0.0604010226914171	0.283739030883226	0.219708264901115	0.147418089785423	0.257459968529018	0.0427143212760572	0.142253143326153	0.104603375191018	0.163825413914169	0.15189293366557	0.070016900121373	0.0504263423013212	0.14365276526952	0.110366997979754	0.160349769748771	0.174777506956575	0.0282201735758003	0.15167549024002	0.140570655736792	0.13842440229855	0.0573921815259725	0.0415625073588652	0.0779340979137376	0.186493602105919	0.0636282339962995	0.0622940417145627	0.102405447324461	0.153551010932676	0.0313001623291468	0.0590537235325023	0.0315311835958926	0.054822102444456	0.145485377491467	0.0118337585291063	0.150602547987694	0.0583199079271178	0.0619816105444991	0.0590804883999402	0.14877234729201	0.136397319073247	0.0888780783009454	0.0616863978722655	0.124909665008501	0.213071210752518	0.127310560090422	0.128485596833271	0.21381159806862	0.147859352100305	0.0446603326952021	0.285902935851148	0.0704814894268082	0.244116157167636	0.00757604662249736	0.124926422904515	0.109393737158086	0.119880423829787	0.283100361729074	0.312726416484547	0.129138911210216	0.100217075391988	0.11469801952494	0.0884084234715041	0.212056977761073	0.18000636225957	0.131496136803811	0.176837942616654	0.228594614807342	0.207690248234207	0.168825223940377	0.0911284892566118	0.110703510109429	0.0674882051095565	0.0700112602396774	0.146642313911328	0.035014162824668	0.233496266090543	0.118392528026749	0.168978221931206	0.0149385398529948	0.017659474666562	0.29789107591486	0.0161032678970791	0.182117102460141	0.291086759062133	0.240524719958474	0.272692979439801	0.266872718780375	0.206102923252353	0.236824631113217	0.129770422656814	0.0901322173622633	0.279753299493229	0.195854698734244	0.0116488956946635	0.0837390588520433	0.0322464001999026	0.0301534407278352	0.207884507486404	0.240446339758639	0.143219038970696	0.283909901184406	0.253364669470969	1	0.210785501163154	0.159655162632748	0.0755945343558758	0.0163809282240672	0.0607412593439298	0.128539208675347	0.0153133111394909	0.226928272327554	0.168645317275998	0.228282744575452	0.0437527822704981	0.204699163999722	0.123402060650462	0.0532627538492569	0.0245456744748834	0.0935366149889254	0.0776909526283188	0.0254427410971767	0.0672538236562868	0.105379752175077	0.0850033938850461	0.201527428209418	0.23242909881404	0.0640459539622037	0.229039673537466	0.0247576436463692	0.118686447585656	0.0600848368976546	0.175696949292912	0.0937223476360619	0.0808893964317571	0.115250225376095
POLR1B	0.0643892841658342	0.069989514635813	0.363080902886541	0.127472488421632	0.115557086018777	0.431571879214138	0.103736856450074	0.112240457963721	0.16812723124861	0.103317725661012	0.401806067224207	0.1264208146136	0.139295587545919	0.324594323852006	0.261357838295245	0.256292974286254	0.328508100320941	0.072463829408035	0.172131200992297	0.134108612018533	0.195631759196195	0.203005169658056	0.0668113609541917	0.178469652373833	0.229461477028732	0.178986506357718	0.210556515343611	0.264146198874536	0.168944198179506	0.293015731729973	0.22203297335589	0.177028093717733	0.167708439084148	0.14526452470089	0.106388700130271	0.249349496655688	0.189702171933461	0.12918176831182	0.0877821260688383	0.242433115239765	0.0524267822082549	0.118091526740113	0.121938328739603	0.0953748807014046	0.287251409516638	0.0503841817638105	0.203131359007627	0.136330429725663	0.0707064646645751	0.128309441610713	0.210034663799473	0.14243294857505	0.0896267434496349	0.198638399722962	0.137573806672287	0.2358331153255	0.124266537709785	0.163645287740033	0.165502742436497	0.134774302955984	0.050972335250748	0.438363589386246	0.0813043842176757	0.291116380555728	0.0547189240453513	0.172076302247589	0.130027033560996	0.15398291641756	0.334164237145714	0.409789458777621	0.139579602669638	0.0918321482736753	0.204758320825436	0.123129558461393	0.248500521104171	0.248181070292976	0.256738222892483	0.210090628760939	0.33617725796857	0.302393124533355	0.149557429521082	0.0722670523291825	0.0862957701378489	0.157842858598268	0.0582539260678302	0.206094878873588	0.114947542281367	0.342540158370758	0.053216137640831	0.306903721068673	0.114966484060351	0.0698685027550151	0.431413802603093	0.111171733196226	0.219940066499964	0.366158627793601	0.293833107035579	0.354178146159564	0.369011242023511	0.314505637686277	0.34776751797946	0.261496443494925	0.138740609407911	0.350699929435979	0.268129547615961	0.117162723301143	0.137408239693706	0.131449789749322	0.129784357583617	0.371010583472985	0.400039214477579	0.224626118517682	0.370759090371228	0.368106877179158	0.210785501163154	1	0.258563205782733	0.112549340710263	0.0756935101689964	0.123516271925261	0.264033721108	0.104376943004098	0.304443037749642	0.115358323068872	0.380115801197479	0.0767819326925547	0.298155805368999	0.161524249068834	0.0241504619378741	0.06933342108871	0.114501404094315	0.114596296721011	0.111456450281051	0.0922692930097104	0.113407639813397	0.0404412901142185	0.244817722785779	0.306308995427762	0.128202649446487	0.300319481525522	0.124990282293363	0.114088982127405	0.0971048691748368	0.251402191040062	0.12342270232254	0.0791026355772495	0.111138775118465
POLR2B	0.0641141974164455	0.123171456898833	0.31163574743221	0.107654354798228	0.0273820972336869	0.344634736055634	0.095298526495769	0.0980920824539725	0.218611578007983	0.0874970940205691	0.382250704468441	0.150833478631632	0.0890557639178609	0.278893896464914	0.267775776712114	0.247247014136238	0.339602175250355	0.0440972472344689	0.180550492279426	0.0411590585129471	0.266163140714542	0.153930810436316	0.0426584124601079	0.0544349668402714	0.263915689030819	0.109819696601111	0.178037797475366	0.222189083858576	0.104824005091342	0.107593084842994	0.18150575645811	0.141538852442802	0.146527919154218	0.115996649141421	0.125876188378153	0.184075813434867	0.126379396746366	0.0841687474130926	0.0104690188551715	0.214393201944723	0.000505992888903375	0.0350119258573453	0.0747397130198155	0.102648488451454	0.206423980413287	0.0286750972153892	0.173887476013108	0.112576620817888	0.0405431113514238	0.0996019812796257	0.126119604174679	0.105659710108961	0.107472653925374	0.196623587867498	0.184214445966315	0.213169186240476	0.185366337137318	0.152559081691905	0.254030635238767	0.130817358511475	0.112599903322412	0.364919644773969	0.0812283185625294	0.288157264401722	0.0262397257879521	0.140754646733628	0.0621636475969162	0.0961262764319685	0.377470819103982	0.407062979768837	0.15627554611762	0.0590321925705184	0.106378880662437	0.0860036560611609	0.284225869962967	0.205158516269202	0.221342844499896	0.158512843364379	0.287038995130514	0.265779186209008	0.112274078083335	0.0283926418255259	0.143960731447447	0.106549453352437	0.0830869312011224	0.133834401811352	0.0612349843145696	0.304279220660051	0.126922728301809	0.263401057257801	0.0734927944698697	0.115585860960515	0.366460695317547	0.0689351305181706	0.277227210982177	0.319570465972662	0.287020191963097	0.298578125774912	0.315287288998687	0.273774866974966	0.295096013579926	0.16720734993891	0.161717239223014	0.299160684685546	0.290932529373507	0.108397500937058	0.174203048655237	0.0703656183826027	0.0514006537067346	0.283083025646757	0.283287270956444	0.166657971445991	0.365389875214823	0.323727630023762	0.159655162632748	0.258563205782733	1	0.136690120941064	0.0785617487700696	0.0299746692982001	0.174772224261142	0.0936139935452681	0.297059489897501	0.121595730905659	0.302612242748802	0.077541027681821	0.241583092872913	0.184843183653702	0.0975325331605565	0.0532840709350903	0.17139980136631	0.123056128520305	0.131265697444109	0.0852808642928183	0.124334248315698	0.0890235519141095	0.266090465997779	0.215079755683015	0.132392179443787	0.298565652662362	0.101268156135667	0.0812824544129758	0.0561795280045348	0.257493643568188	0.133522682434034	0.114458040100538	0.0964260546509887
POLR3F	0.0315069301076385	0.037899100222635	0.142519622032061	0.0285669317905547	0.0286168508645437	0.204189844635899	0.027107098933943	0.0150300212960877	0.0336057497604262	0.0295478149212765	0.17998631164513	0.100654685907003	0.00278964781733127	0.170632093656846	0.100884873517299	0.106843813694778	0.171316537192627	0.035536909440972	0.0694891869373806	0.0165449889745083	0.135903526038127	0.0504240967382797	0.0218230750967567	0.0968894480830627	0.097534202277018	0.0107609362471469	0.100950628922904	0.175860888509896	0.0383946643765106	0.0602232460511232	0.0729880249107372	0.0702776312513144	0.0753351040948834	0.0556552360255814	0.102921186645298	0.0979263309695696	0.0286762236380868	0.091695655280197	0.00574287098652494	0.0765721590197493	0.0102771519167035	0.0265572665429843	0.0110637725911876	0.0319415736258235	0.0949488720437123	0.0194476440209414	0.114711931617545	0.0620814560080419	0.00437122553035936	0.0152934211336011	0.134441021020547	0.0303818604108484	0.0776433188960278	0.0714394069196451	0.125063966605696	0.128869986785226	0.0538071734910121	0.0992017574684266	0.110996575433904	0.0285690566686514	0.00679755015764747	0.163432594532337	0.0341460544435688	0.141881027763875	0.0258984329551047	0.136088874249646	0.000172088917680229	0.0410478883653247	0.17868725358813	0.210603063099887	0.0796791654970786	0.0537675609166426	0.092467714614785	0.0946705426851324	0.119608139875054	0.118660703486999	0.106021380241651	0.080156414360956	0.152803234253143	0.147630118904363	0.0700678764261056	0.00151073354876043	0.0638122774117483	0.0941897336656964	0.0180792922354814	0.0735933411059376	0.049769207408693	0.16657754638736	0.109077734583817	0.120030957827578	0.0639835713545466	0.0414251169070001	0.171665934024615	0.0257126608630982	0.136916248923085	0.128328965329906	0.122686604788796	0.127410553837322	0.138474450915715	0.0877175792969626	0.144954149975634	0.0500429189064253	0.0753136974439409	0.158524225647638	0.19683159956995	0.00765760883370285	0.0474061273886954	0.0473857218688111	0.0257853780398852	0.20181097571462	0.154713132895446	0.0785988984594395	0.137871690839508	0.199558135199168	0.0755945343558758	0.112549340710263	0.136690120941064	1	0.0368841529869628	0.0564108802209821	0.100139382378988	0.00870701665038004	0.114856329395253	0.0862154343120825	0.163315060711338	0.0291123907490528	0.157821316384386	0.0644975305752874	0.000551637773213409	0.0511046619944986	0.0514181064803517	0.0685332606140634	0.0231939619484905	0.0603218226130171	0.0304272197144132	0.0595229120709937	0.135552231615786	0.116827680814931	0.0738588857963217	0.175488600558842	0.0384526642783329	0.102488818605642	0.000795295774468499	0.0557865781489305	0.173500069374988	0.0311375598257708	0.0740454572985525
PRDM16	0.0981615277622227	0.00943586542492951	0.11542987972334	0.150093607127039	0.0464087141715996	0.185499542256138	0.116647069545864	0.0751373610449078	0.10267349178017	0.0958925389373876	0.235808610954606	0.00707669566312944	0.114796885794267	0.158203467400596	0.120883557091685	0.114534359188794	0.224656244825825	0.036045980050118	0.137638319420535	0.077774557323561	0.10308251754053	0.16790918992197	0.00526607253582985	0.0476311543091261	0.163134739716878	0.138791867814801	0.0454296969385053	0.108852065653891	0.138587668671933	0.112080031323369	0.136823309669372	0.0633829901819809	0.14889654559497	0.102072257710271	0.1152035439675	0.156825399444694	0.119582640268677	0.0238557099085632	0.067959767483374	0.0972694268432398	0.0773143519049464	0.0297221690726012	0.0907420914706297	0.0655813317646479	0.0877790132726652	0.0639214360428969	0.0747751001820231	0.0606347450284131	0.0576108878584428	0.0960968814960146	0.118360831528705	0.0182250152176931	0.015014921414722	0.143282408406129	0.0653190175497209	0.18932529634649	0.0832708557804294	0.0707520881706594	0.0611173945164284	0.0823263448320824	0.100938974977134	0.187357204990474	0.0268139738164364	0.123036551305962	0.0388664302885739	0.0121837734775095	0.0142376291285314	0.00159340521562134	0.163211198672218	0.188495930784006	0.0175470463770873	0.0811666531158409	0.0736475260132259	0.101622345163959	0.124110984789142	0.0582597582578778	0.0966620263895122	0.0447798850751874	0.137789763135784	0.1354271555864	0.00222186498346487	0.0865567055922344	0.109974388236746	0.056754739212661	0.0679408425582752	0.0893630490788894	0.0440104074264144	0.125823916617064	0.0113075872792921	0.278507719523836	0.0463204287002043	0.104692466595233	0.221474342895165	0.112237733019606	0.128227974949137	0.153395281206637	0.127833538042206	0.149592109970166	0.141211011397327	0.159996383006005	0.148324502255344	0.194177895987669	0.027953379985286	0.203709162680133	0.134449063232609	0.073500266385327	0.0509536250072718	0.163180665128256	0.0835555953697851	0.155464104224869	0.135094672715428	0.143744696429875	0.184890714237763	0.165700660236581	0.0163809282240672	0.0756935101689964	0.0785617487700696	0.0368841529869628	1	0.0921187948596575	0.111144381047338	0.0244080238229207	0.0751710747268217	0.0379970959086254	0.151800810989092	0.0526056085355058	0.0764027074665671	0.0351877448309431	0.0543701535224563	0.0446197656685524	0.0596858001778692	0.0382209755097022	0.116263868016169	0.0340069634971671	0.00938691515553619	0.0295657206459101	0.0907327801252625	0.113269544429685	0.059497386949631	0.0805973418561914	0.135342889953641	0.0495721137795244	0.0897595260754371	0.191105789376947	0.0837391337517924	0.0549621585535493	0.00267563597232434
RAI14	0.0256062754702565	0.0141009632024615	0.108530616861866	0.0988249367457031	0.030356941730434	0.189747951620444	0.136265650431028	0.0523895830755139	0.159853534656465	0.0989505480436939	0.20220112929594	0.0270374565053768	0.107155870426623	0.141019046437346	0.109598487676223	0.0830690471814384	0.170806805365792	0.0633859961149747	0.122775897260224	0.010216963555652	0.118175845155301	0.0667514058478252	0.0472548645975865	0.0693888768371655	0.160873020723587	0.126175645158315	0.0303487931141947	0.0868912177839918	0.0591548150109578	0.0725876074253065	0.123757906804764	0.0370958162478934	0.0970894119151935	0.103237392955423	0.0706967377236677	0.13716133365916	0.0688710838947336	0.028209916007512	0.0807206606531224	0.0848924423077063	0.091458520127466	0.0292874183700001	0.076711707928405	0.119987952588939	0.0512264261186419	0.00623015903486866	0.0686920124656507	0.0348525562564679	0.0591207339248304	0.00156997648994386	0.120284847236567	0.0744082108204135	0.0672162397961455	0.12873746482857	0.0604026574716988	0.196985784712842	0.070820177531335	0.0599493547036189	0.0343074135737981	0.0594203721541562	0.0447622823432065	0.157461277146483	0.000634860827004487	0.089018862588053	0.141929931748759	0.0698069720428749	0.0536902824140707	0.0580483299346849	0.100777800216052	0.151738766700973	3.05428224744353e-06	0.027526236272519	0.0349228576469471	0.0327955192204574	0.0681382334909021	0.0592323711453246	0.040479420348114	0.0773688792872322	0.148780878249492	0.07706523310969	0.0249205287609013	0.0339721055971927	0.0762419813974024	0.00997411424599808	0.0833870992446123	0.0718233864127499	0.0748569216146369	0.138151246923721	0.0156156608902276	0.187418101374478	0.061056577911809	0.113916729547655	0.225766245571288	0.0346216637714552	0.100518366044926	0.116561221544969	0.0516170782058134	0.0999348124971142	0.110995346019894	0.0469486503997391	0.137322707082295	0.15763980564169	0.0911427519397075	0.197337017708725	0.106805099772145	0.0503546529107025	0.0763334710479117	0.0905222606029508	0.0843456554206341	0.163204171221403	0.117365843038199	0.110838544394424	0.105084613302148	0.165473548343747	0.0607412593439298	0.123516271925261	0.0299746692982001	0.0564108802209821	0.0921187948596575	1	0.00655042885811445	0.0748738005993616	0.0577445160922797	0.0733293964079477	0.149614985314818	0.0843149878321877	0.127727419913545	0.0607292319896269	0.062325684161769	0.0223816177685546	0.0259120107405269	0.0760051135024379	0.125056689106139	0.0150509635086978	0.0527645621938854	0.0703751589125336	0.0368631341245874	0.112598695157108	0.05293794027116	0.0881988938236858	0.119522819664948	0.0722048171282002	0.0899337286991706	0.197214947825666	0.0811371017995063	0.051496960817704	0.0706478061671797
RNF4	0.109651131953427	0.0968559992249739	0.285823983630812	0.133690239915059	0.0554334350892562	0.27703411185513	0.0679089006974755	0.0693821137266886	0.132536973968898	0.140124326765937	0.272279600288282	0.103232425349429	0.104490677920737	0.259932739992077	0.196577750067007	0.201653943138738	0.297905213986391	0.00664078382636767	0.13412262782301	0.0777240171691983	0.238686984064565	0.151436615471228	0.0670343193775031	0.139613274732242	0.149798025298839	0.13391956279261	0.215645204136447	0.159209150519956	0.124262170423684	0.207887035465364	0.151567306241893	0.130221432957577	0.102666621900357	0.104027588135491	0.0100959884990477	0.210877733670347	0.109189780463509	0.0583530722680207	0.0500267631963917	0.14305510809481	0.0345019724349837	0.101238044961043	0.0851025395354329	0.031250457288207	0.192291877613957	0.0451563375851409	0.178914538277034	0.0991685584111024	0.0819202978965986	0.165960890296785	0.128134667239546	0.111032838702408	0.087562791786807	0.119826465145906	0.113606978372966	0.18217433602511	0.0938984764531856	0.146446894593149	0.215659217700426	0.0964062488917588	0.0248106161415287	0.328217888781641	0.0572694928464241	0.219895557369668	0.000269154639453455	0.130131599164983	0.0852745205828348	0.046749340485989	0.304568851655378	0.294581561529402	0.152211113835777	0.0675994747070836	0.155221941525751	0.0670577959183118	0.16621358903564	0.219430683082376	0.18076300890035	0.148994110054343	0.301269392551032	0.258830254174066	0.185818091564735	0.0479326792502166	0.0231046826338825	0.127626620122946	0.0863300188490478	0.155983496120464	0.11824953271889	0.275895485393874	0.0738822570098118	0.220130953706429	0.0839604167892145	0.101198449088564	0.287147738884976	0.153725698636089	0.202497416619937	0.286620798762484	0.26147636293631	0.235765934054565	0.278264194772833	0.26807109766664	0.290160453694433	0.159683261115334	0.0834322682357227	0.230659314312838	0.240423537764504	0.0963066649386999	0.0912605882645861	0.102119633213139	0.05781368130733	0.288814939725985	0.299082190022423	0.11526552956822	0.26745296727609	0.251180484990957	0.128539208675347	0.264033721108	0.174772224261142	0.100139382378988	0.111144381047338	0.00655042885811445	1	0.0380486494327076	0.27655792826855	0.0606903280636737	0.25656137279553	0.00774111892658577	0.237184134791796	0.111993728900219	0.0461322981125813	0.0534057203203132	0.0919830833849179	0.124049489440109	0.0684354946868552	0.110574307439367	0.0959404275872522	0.0511284925545437	0.200353751094074	0.261470624667193	0.0455824279140729	0.26319652952375	0.101030828515269	0.152592267865286	0.0476615097133013	0.206735306679704	0.0650537744943142	0.143366007787962	0.0891720869922682
