	APBB1	BMI1	E2F4	EGR1	EPAS1	EPOR	ESR1	ETS1	FOS	FOXO1	GATA1	GATA2	GFI1	GFI1B	HCFC1	HDAC2	HMGB2	HNF4A	HOXA9	ID2	IKZF1	IRF1	IRF8	JARID2	JUN	KLF6	MAPK1	MEF2C	MYB	MYC	MYCN	NCOA6	NDN	NFATC2	NFE2	NFE2L2	NOTCH1	NR2C1	NR3C2	NRF1	NUPR1	PGR	PLAG1	PPARGC1A	PWP1	RARB	RB1	REL	RELB	RUNX1T1	RUNX2	SATB1	SMAD2	SMARCA2	SP4	SPI1	STAT3	TCF12	TCF19	TRPS1	VDR	YBX1	ABL1	AHCTF1	AHR	BLZF1	BTG2	CBFB	CENPK	CITED4	CNOT7	CREB5	CTR9	DCP1A	DDX20	E2F6	ERCC8	GTF2E1	GTF2F1	GTF2H1	GTF3C3	H1F0	HCLS1	HDAC10	HDAC11	HDAC7	HDAC9	HDGF	HIST1H1C	HLF	IRF5	IRF6	KLF1	LZTS1	MAPK9	MCM2	MCM3	MCM4	MCM5	MCM6	MCM7	MECOM	MED16	MEIS1	MIS18BP1	NFAT5	NFATC1	NFKBIA	NR4A1	ORC2	PA2G4	PBX1	PHB2	PHF10	PML	POLR1B	POLR2B	POLR3F	PRDM16	RAI14	RNF4	RORC	RUVBL2	SNAPC3	SNRPB	SPO11	SRSF1	TAF1	TEAD3	THRB	TOPORS	TOX4	TRIB3	VHL	XAB2	XPC	XRCC5	XRCC6	ZBTB43	ZDHHC6	ZEB2	ZFP143	ZFP275	ZFP36	ZFP592	ZKSCAN17	ZSCAN21
NFKBIA	0.174963553055941	0.0764719112901873	0.126269068069026	0.0885962389922918	0.0808122035641769	0.0782460796435952	0.142148170029998	0.149071198499986	0.193828721514277	0.136082763487954	0.0692958928675237	0.0940836514197346	0.0782460796435952	0.101015254455221	0.162221421130763	0.134044980465262	0.132453235706504	0.116247638743819	0.15649215928719	0.11322770341446	0.164957219768465	0.168505092748454	0.117427848075255	0.0994729462603988	0.181713922286805	0.131094705068892	0.177882024398214	0.0998518921898329	0.129219147676184	0.120949825935034	0.101015254455221	0.19599838302001	0.153947401737236	0.150755672288882	0.137464349807054	0.155915758951928	0.136082763487954	0.062347968638855	0.150755672288882	0.152720709664243	0.0646095738380922	0.163265306122449	0.0983210288016693	0.105506992267999	0.0430730492253948	0.108927550237575	0.0924280913172329	0.21320071635561	0.214285714285714	0.114540532248182	0.133761311081292	0.0274928699614107	0.126207458371253	0.0800160048016006	0.123717914826348	0.128623938856882	0.168831168831169	0.122498989387506	0.142857142857143	0.0893633203101749	0.0899915411926731	0.259281489420866	0.0912099296534425	0.0595755468734499	0.134779479007104	0.164957219768465	0.0893633203101749	0.127775312999988	0.135526185435788	0.174963553055941	0.0926979549318643	0.147542222712663	0.116642368703961	0.127775312999988	0.101015254455221	0.0327736762672231	0.1191510937469	0.0861460984507896	0.12469593727771	0.0763603548321213	0	0.0311739843194275	0.202030508910442	0.106111621815458	0.172292196901579	0.102631601158157	0.0695234661988982	0.1191510937469	0.0673435029701474	0.0737711113563317	0.164957219768465	0.130410132739325	0.114285714285714	0.0692958928675237	0.113531344891289	0.0316069770620507	0.0583211843519804	0.0595755468734499	0.0609144903873173	0.0893633203101749	0.0824786098842323	0.11155268706329	0.129219147676184	0.106111621815458	0.107989849431208	0.130410132739325	0.0879224935566662	1	0.144337567297406	0.0828552264999161	0.118864327762549	0.101015254455221	0.136082763487954	0.0840497722020789	0.102597835208515	0.0935219529582825	0.0368855556781659	0.0451753951452626	0.110216678544351	0.129219147676184	0.140913417690306	0.0653565301425449	0.125988157669742	0.0412393049421161	0.101015254455221	0.0539949247156039	0.0782460796435952	0.0469711392301021	0.0763603548321213	0.107682623063487	0.0994729462603988	0.0539949247156039	0.106111621815458	0.118864327762549	0.0327736762672231	0.179605302026775	0.128036879932896	0.132453235706504	0.0505076272276105	0.0381801774160606	0.0606091526731326	0.114540532248182	0.0714285714285714	0.158260488401999	0.101015254455221	0.142857142857143	0.107142857142857
NR4A1	0.157134840263677	0.0287479787288034	0.382732772309872	0.358057437019716	0.306186217847897	0.052704627669473	0.287242494810713	0.408814908766338	0.435194139889245	0.314269680527354	0.315063018906302	0.301019018999127	0.237170824512628	0.340206908719886	0.210731807605881	0.13543408472149	0.210297756048015	0.352356928987363	0.342580079851574	0.098058067569092	0.333333333333333	0.361784025572468	0.332205298513375	0.150755672288882	0.35189428528321	0.463586324972765	0.152075347492566	0.226994972537393	0.261116483933547	0.230828314802267	0.331701736001889	0.198029508595335	0.207390338946085	0.413434432894782	0.333333333333333	0.297559517855952	0.157134840263677	0.377964473009227	0.348155311911396	0.462910049886276	0.152317948961236	0.329914439536929	0.331133089266261	0.177667263629675	0.0435194139889245	0.35218036253025	0.202336162068524	0.369274472937998	0.336787657027282	0.270030862433661	0.287188385819782	0.277777777777778	0.270970103051919	0.18190171877725	0.458333333333333	0.0902357669589883	0.275553537567776	0.39605901719067	0.0721687836487032	0.331061095985865	0.27277236279499	0.442807442770048	0.126713311335625	0.180578779628654	0.272352389700961	0.125	0.120385853085769	0.225924028528766	0.136930639376292	0.235702260395516	0.117073226447712	0.447213595499958	0.147313912747197	0.161374306091976	0.17860862707794	0.331133089266261	0.0601929265428846	0.217597069944622	0.157485197087178	0.154303349962092	0.117851130197758	0.157485197087178	0.17860862707794	0.160816880225669	0.130558241966773	0.129618961841303	0.0936585811581694	0.210675242900096	0.170103454359943	0.484481395124954	0.416666666666667	0.368932393686311	0.404145188432738	0.0350070021007002	0.133825844757828	0.0855725099681116	0.117851130197758	0.120385853085769	0.123091490979333	0.150482316357212	0.138888888888889	0.27050089040023	0.174077655955698	0.321633760451339	0.163663417676994	0.368932393686311	0.319801074533416	0.144337567297406	1	0.190500190500286	0.0800640769025436	0.306186217847897	0.117851130197758	0.198148480975304	0.192513385271705	0.188982236504614	0.186338998124983	0.0912870929175277	0.289533012071793	0.217597069944622	0.237289498938125	0.330169089872109	0.20003306604966	0.166666666666667	0.127577590769957	0.136386181397495	0.105409255338946	0.1898315991505	0.347182537414707	0.326395604916933	0.150755672288882	0.218217890235992	0.107211253483779	0.100080096128179	0.0662266178532522	0.207390338946085	0.110883190643186	0.172061800402921	0.35721725415588	0.038575837490523	0.224536559755125	0.38575837490523	0.21650635094611	0.14213381090374	0.204124145231931	0.433012701892219	0.360843918243516
ORC2	0.201007563051842	0.119808459574631	0.0683985568056769	0.471404520791032	0.127128345232746	0.204124145231931	0.110216678544351	0.0764719112901873	0.0962250448649376	0.103757169579911	0.128388147753274	0.198679853559757	0.106600358177805	0.0962250448649376	0.161888931703271	0.134306229889014	0.35721725415588	0.198029508595335	0.412514323662695	0.0968245836551854	0.329914439536929	0.368932393686311	0.080187537387448	0.149696237713024	0.202030508910442	0.136363636363636	0.114630938573778	0.115662986393248	0.2993820796735	0.21320071635561	0.167183463772606	0.0975900072948533	0.137785665356317	0.368932393686311	0.111455642515071	0.170940864689457	0.067806350362081	0.272165526975909	0.301232038038355	0.107279780977823	0.218217890235992	0.215292017419113	0.227921152919276	0.196116135138184	0.114208048144032	0.0905357460425185	0.0298540717013266	0.160897142478827	0.21332045841299	0.290957186981323	0.165710452999832	0.279751442472094	0.149478497615644	0.127192600149779	0.385694607919935	0.276184088333054	0.134231211042805	0.170054255962859	0.178061142448941	0.192450089729875	0.285132974256101	0.0816496580927726	0.463586324972765	0.0252860868712087	0.0785674201318386	0.152277397525376	0.177393718796725	0.164359564662856	0.173421993904824	0.195646395217807	0.226133508433323	0.280670699693906	0.1187827741833	0.152943822580375	0.0583211843519804	0.187251471568285	0.150407264907739	0.150482316357212	0.229415733870562	0.047836487323494	0.144115338424578	0.098058067569092	0.099136319419322	0.141534629268074	0.118124884643724	0.199680765957718	0.255840859626732	0.308606699924184	0.266872498082058	0.16151457061745	0.0483650833406674	0.243975018237133	0.124766282126487	0.074535599249993	0.234520787991171	0.0978231976089037	0.204836622599676	0.104713477072924	0.12469593727771	0.0978231976089037	0.115517213347279	0.150755672288882	0.275553537567776	0.122627867896993	0.136363636363636	0.198679853559757	0.319801074533416	0.0893633203101749	0.0930725988812425	1	0.0474578997876249	0.0811107105653813	0.111455642515071	0.358748001667088	0.153080905894243	0.429197537639476	0.038069349381344	0.133630620956212	0.103417537999004	0.155699788832305	0.351763235340724	0.208052587545317	0.153582723256672	0.19583736295016	0.0821994936526786	0.0580584749787138	0.281800930988317	0.134715062810913	0.22979399584857	0.214183291409974	0.108798534972311	0.0425628265379374	0.202776776413453	0.0943041920192897	0.0298540717013266	0.123442679969674	0.104541674697863	0.0786167226956033	0.359442577344795	0	0.0426401432711221	0.110883190643186	0.176166065854411	0.147441956154897	0.252149316606237	0.057831493196624	0.127840554420119
PA2G4	0.11322770341446	0.167248402001418	0.098058067569092	0.0688020916153781	0.0784464540552736	0	0.0551947324660882	0.124034734589208	0.0836242010007091	0.188712839024099	0.0672672793996313	0.0608862565547983	0.101273936708367	0.0653720450460614	0.0899842541331695	0.115662986393248	0.146943671674129	0.0967238820328742	0.0506369683541833	0.0942111439531992	0.120096115353815	0.12267912301643	0.0911921505175107	0.0965609099170535	0.117596206407571	0.190885428892733	0.0531306428361855	0.0484643811672656	0.0836242010007091	0.0782727075428324	0.098058067569092	0.0475651494154494	0.0996270962773436	0.125436301501064	0.106752102536725	0.100900919099447	0.0566138517072298	0.12104550653376	0.0836242010007091	0.0741249316661101	0.125436301501064	0.158485770350065	0.0636284762975778	0.136557748399784	0.250872603002127	0.0845909868875627	0.0897222906831869	0.118262479197817	0.138675049056307	0.22237479499833	0.0973841209741793	0.0533760512683624	0.122512778366338	0.116510345607093	0.0800640769025436	0.277173946873433	0.0504272905659299	0.0951302988308988	0.138675049056307	0.115662986393248	0.104828483672192	0.108147614087175	0.0664048427128458	0.115662986393248	0.0872225706944371	0.160128153805087	0.231325972786496	0.0620173672946042	0.0877058019307029	0.226455406828919	0.314944889466093	0.0716114874039433	0.0566138517072298	0.124034734589208	0.24514516892273	0.0636284762975778	0.057831493196624	0.0836242010007091	0.0605227532668802	0.0741249316661101	0	0.0605227532668802	0.098058067569092	0.154507860787381	0.167248402001418	0.199254192554687	0.179968508266339	0.173494479589872	0.0653720450460614	0.0716114874039433	0.106752102536725	0.101273936708367	0.0554700196225229	0.0672672793996313	0.0734718358370645	0.0561951486949016	0.11322770341446	0.057831493196624	0.118262479197817	0.057831493196624	0.0533760512683624	0.129944424547263	0.0836242010007091	0.0515026202624605	0.104828483672192	0.101273936708367	0.102418311299838	0.118864327762549	0.0800640769025436	0.308516026585977	1	0.0784464540552736	0.150970271219279	0.163178487966126	0.142277598306118	0.12104550653376	0.0716114874039433	0.0877058019307029	0.128388147753274	0.167248402001418	0.0911921505175107	0.0422954934437814	0.139771311562922	0.160128153805087	0.196116135138184	0.0524142418360959	0.202547873416733	0.0911921505175107	0.0741249316661101	0.0836242010007091	0.0482804549585268	0.104828483672192	0.206010481049842	0.115384615384615	0.0636284762975778	0.149440644416015	0.248577288479952	0.146943671674129	0.098058067569092	0	0.0784464540552736	0.0741249316661101	0.138675049056307	0.102418311299838	0.098058067569092	0.0924500327042049	0.0693375245281536
PBX1	0.134715062810913	0.132067635948844	0.425	0.263117405792109	0.32	0.0516397779494322	0.225151214313693	0.400555170287995	0.383761289440099	0.288675134594813	0.325847311770767	0.263891178740153	0.232379000772445	0.333333333333333	0.183532587096449	0.147441956154897	0.168585446084705	0.328797974610715	0.438938112570174	0.112089707663561	0.347011046894284	0.291920179679905	0.325493388482694	0.246182981958665	0.26983140803851	0.356887126487678	0.0948199646070035	0.234764784021782	0.277160931262294	0.212860833676077	0.325	0.121267812518166	0.228600228600343	0.341121146168977	0.353815185068681	0.291547594742265	0.125092558324419	0.308606699924184	0.255840859626732	0.41576092031015	0.127920429813366	0.222233559801486	0.25955427380922	0.121854359168988	0.0426401432711221	0.301931764969628	0.167748427365865	0.33166247903554	0.259272486435067	0.188982236504614	0.347594473212995	0.2993820796735	0.24987801902177	0.178226557735801	0.32659863237109	0.0884099347405071	0.25712973861329	0.436564125065399	0.0707106781186548	0.265395521078815	0.267261241912424	0.186096842079694	0.101579876636958	0.147441956154897	0.207549808665108	0.122474487139159	0.117953564923918	0.221359436211787	0.134164078649987	0.173205080756888	0.114707866935281	0.3286335345031	0.144337567297406	0.0948683298050514	0.15	0.38933141071383	0.0589767824619589	0.0852802865422442	0.154303349962092	0.0755928946018454	0.0577350269189626	0.0925820099772552	0.125	0.105045146287778	0.170560573084488	0.101600101600152	0.114707866935281	0.235907129847835	0.133333333333333	0.474692883171144	0.381031737766272	0.438938112570174	0.395979797464467	0.0342997170285018	0.0561951486949016	0.0282391247362452	0.115470053837925	0.117953564923918	0.120604537831105	0.117953564923918	0.136082763487954	0.265035662579632	0.0852802865422442	0.446441871723057	0.160356745147455	0.335658556671309	0.313339780720256	0.101015254455221	0.306186217847897	0.0764719112901873	0.0784464540552736	1	0.0769800358919501	0.138675049056307	0.0870571500132014	0.123442679969674	0.109544511501033	0.0447213595499958	0.28368325730679	0.170560573084488	0.139497166492583	0.28036521032894	0.14253932901996	0.163299316185545	0.1	0.10690449676497	0.103279555898864	0.116247638743819	0.377964473009227	0.277160931262294	0.123091490979333	0.160356745147455	0.0787838597158335	0.11766968108291	0.064888568452305	0.127000127000191	0.108642895251022	0.149853729853071	0.3	0.0377964473009227	0.16	0.340168025708305	0.282842712474619	0.104446593573419	0.15	0.329983164553722	0.353553390593274
PHB2	0.148148148148148	0.0772091436482183	0.0721687836487032	0.0337579789027889	0.0962250448649376	0.149071198499986	0.162488892740478	0.0811440825933579	0.0820609939862218	0.0740740740740741	0.0495073771488337	0.0448110714948221	0.0993807989999907	0.128300059819917	0.154528774990922	0.113500870767833	0.0901230117393125	0.0949157995752499	0.0496903994999953	0.123266710272273	0.117851130197758	0.0802572353905128	0.0671156055214024	0.0947558739358269	0.100973208561847	0.0624390541054463	0.143378012617725	0.0594480312505351	0.0615457454896664	0.0512063581761712	0.0481125224324688	0.0700140042014005	0.122205929184461	0.0820609939862218	0.104756560175785	0.0660098361984449	0.101851851851852	0.1187827741833	0.164121987972444	0.109108945117996	0.102576242482777	0.136082763487954	0.0312195270527231	0.0670025210172808	0.0410304969931109	0.062257280636469	0.0586967270883749	0.0870388279778489	0.136082763487954	0.181848241863327	0.0796364137612494	0.0523782800878924	0.0901669634667432	0.0571661950475029	0.0785674201318386	0.139204850600193	0.136082763487954	0.0933520056018673	0.0680413817439772	0.113500870767833	0.0857240833122733	0.389249472080761	0.076024108119292	0.0851256530758749	0.11412279800291	0.117851130197758	0.113500870767833	0.0912870929175277	0.086066296582387	0.111111111111111	0.0883021571376696	0.0702728368926307	0.0555555555555556	0.0912870929175277	0.0962250448649376	0.0312195270527231	0.113500870767833	0.0410304969931109	0.0890870806374748	0.0363696483726654	0	0.0296956935458249	0.144337567297406	0.0758098043578903	0.164121987972444	0.122205929184461	0.110377696422087	0.0851256530758749	0.0641500299099584	0.0351364184463153	0.104756560175785	0.074535599249993	0.0544331053951817	0.13201967239689	0.0901230117393125	0.109544511501033	0.0555555555555556	0.0567504353839166	0.0580258853185659	0.0851256530758749	0.0523782800878924	0.0850102284084451	0.0410304969931109	0.0505398695719269	0.102868899974728	0.074535599249993	0.0502518907629606	0.136082763487954	0.117851130197758	0.198970959728422	0.150970271219279	0.0769800358919501	1	0.106752102536725	0.153579766373622	0.0593913870916499	0.0351364184463153	0.0430331482911935	0.0839921051131616	0.123091490979333	0.0894874740285366	0.041504853757646	0.102868899974728	0.0392837100659193	0.0721687836487032	0.051434449987364	0.074535599249993	0.0671156055214024	0.0363696483726654	0.0820609939862218	0.0473779369679134	0.051434449987364	0.0758098043578903	0.11322770341446	0.0312195270527231	0.122205929184461	0.104541674697863	0.0901230117393125	0.0481125224324688	0.0727392967453308	0.0192450089729875	0.0727392967453308	0.0680413817439772	0.0502518907629606	0.0962250448649376	0.0907218423253029	0.0340206908719886
PHF10	0.0800640769025436	0.267261241912424	0.208012573584461	0.145951276623156	0.110940039245046	0.0358057437019716	0.117085708837645	0.146176336551172	0.177393718796725	0.133440128170906	0.142695448246348	0.129159254672885	0.250640205913802	0.277350098112615	0.159071190743944	0.163572164021906	0.181833516713146	0.182384301035021	0.179028718509858	0.111028897921082	0.198148480975304	0.173494479589872	0.16120647005479	0.204836622599676	0.145517881237061	0.224960635332924	0.0563535567574008	0.102808477708149	0.147828098997271	0.129143378665859	0.173343811320384	0.100900919099447	0.140893990735269	0.177393718796725	0.150970271219279	0.142695448246348	0.0934080897196342	0.213980246255456	0.177393718796725	0.26207120918048	0.0886968593983624	0.140082953670131	0.179968508266339	0.14484136487558	0.0591312395989083	0.149537151138645	0.148034227053235	0.125436301501064	0.196116135138184	0.314485451016575	0.160675602081711	0.226455406828919	0.151601828638473	0.54923503638109	0.226455406828919	0.190684813567846	0.1069724373481	0.235435477898709	0.098058067569092	0.286251287038336	0.19766648444296	0.16	0.0626070861145058	0.204465205027383	0.102792785350932	0.169841555121689	0.0817860820109531	0.219264504826757	0.248069469178417	0.0800640769025436	0.159071190743944	0.15191090506255	0.160128153805087	0.0438529009653515	0.138675049056307	0.134976381199754	0.12267912301643	0.177393718796725	0.171184197004365	0.104828483672192	0.0800640769025436	0.128388147753274	0.10400628679223	0.145671408145846	0.118262479197817	0.176117488419087	0.127256952595156	0.204465205027383	0.138675049056307	0.202547873416733	0.150970271219279	0.143222974807887	0.313785816221094	0	0.0519524333466131	0.294883912309794	0.0800640769025436	0.12267912301643	0.0836242010007091	0.12267912301643	0.11322770341446	0.183769167549507	0.118262479197817	0.182089260182307	0.14824986333222	0.143222974807887	0.14484136487558	0.0840497722020789	0.198148480975304	0.235702260395516	0.163178487966126	0.138675049056307	0.106752102536725	1	0.12072654548783	0.171184197004365	0.15191090506255	0.0620173672946042	0.211829636434081	0.118262479197817	0.16120647005479	0.149537151138645	0.14824986333222	0.11322770341446	0.10400628679223	0.14824986333222	0.107417231105915	0.16120647005479	0.209656967344384	0.177393718796725	0.136557748399784	0.22237479499833	0.145671408145846	0.0815892439830632	0.0899842541331695	0.105670493051452	0.100440392190365	0.129881083366533	0.208012573584461	0.0524142418360959	0.166410058867569	0.26207120918048	0.196116135138184	0.0965609099170535	0.208012573584461	0.261488180184245	0.196116135138184
PML	0.125656172487509	0.116642368703961	0.126958343769252	0.127256952595156	0.116076200017602	0.0561951486949016	0.102088661667509	0.137649440322337	0.154672056222437	0.111694375544452	0.12441815044836	0.112615754582069	0.149853729853071	0.145095250022002	0.133148533059721	0.0855725099681116	0.135894152498506	0.202754853414696	0.0936585811581694	0.116169172559554	0.148087219439773	0.166399480724414	0.134935841664015	0.107159943955364	0.163130231721402	0.164762903605248	0.0786167226956033	0.0896401448263206	0.139204850600193	0.115819109557958	0.108821437516502	0.105572301461668	0.128989806259431	0.123737644977949	0.177704663327728	0.111976335403524	0.104713477072924	0.223886831419823	0.17013926184468	0.13710212427677	0.139204850600193	0.117254668809732	0.141225345947355	0.138918125577748	0.0618688224889746	0.156460231885188	0.15488772733285	0.153117523740932	0.22229530961845	0.219363398842833	0.108073514993798	0.118469775551818	0.16995053271078	0.129299134776185	0.177704663327728	0.095672974646988	0.130579062992656	0.123167685038613	0.0512989176042577	0.171145019936223	0.168039459104721	0.191345949293976	0.106446582651093	0.128358764952167	0.139817281408455	0.148087219439773	0.10696563746014	0.137649440322337	0.064888568452305	0.167541563316678	0.116504966427256	0.105962588565204	0.0837707816583391	0.0917662935482247	0.145095250022002	0.0941502306315701	0.10696563746014	0.154672056222437	0.089554732567929	0.0822612745660623	0.0837707816583391	0.0671660494259468	0.0725476250110012	0.133363577936951	0.0928032337334619	0.110562691079512	0.0665742665298606	0.10696563746014	0.0725476250110012	0.132453235706504	0.177704663327728	0.131122013621437	0.123117402250218	0.049767260179344	0.0951259067489541	0.563436169819011	0.0837707816583391	0.0855725099681116	0.0874957278519614	0.10696563746014	0.0987248129598487	0.128184719089129	0.0928032337334619	0.0952596985263935	0.116335010149422	0.112390297389803	0.0757735230424082	0.102597835208515	0.192513385271705	0.116510345607093	0.142277598306118	0.0870571500132014	0.153579766373622	0.12072654548783	1	0.156720781993876	0.132453235706504	0.12977713690461	0.158311896715326	0.123737644977949	0.168669802080019	0.140814208696669	0.142187234627072	0.118469775551818	0.0906845312637515	0.116335010149422	0.0749268649265355	0.101201881248011	0.0822612745660623	0.139204850600193	0.196459897251501	0.116335010149422	0.133363577936951	0.142277598306118	0.047075115315785	0.14741692143935	0.157635680495613	0.122304737248655	0.108821437516502	0.0822612745660623	0.0870571500132014	0.109681699421416	0.0512989176042577	0.0884024435494763	0.145095250022002	0.170996392014192	0.102597835208515
POLR1B	0.0593913870916499	0.0947558739358269	0.154303349962092	0.108266392392153	0.0925820099772552	0.0796819072889596	0.0868539665415895	0.130120009726471	0.131590338991954	0.1187827741833	0.132314031006241	0.119762626191326	0.199204768222399	0.25717224993682	0.106198848810718	0.0682523632789935	0.173421993904824	0.152203886829552	0.199204768222399	0.0741249316661101	0.188982236504614	0.096523417813168	0.143499200666835	0.151947435279517	0.138786300617768	0.350438322025231	0.125408898704123	0.0953289279675998	0.164487923739942	0.123169273919784	0.192879187452615	0.112272178284768	0.195965450417405	0.164487923739942	0.167984210226323	0.132314031006241	0.0742392338645623	0.238095238095238	0.164487923739942	0.291605921759902	0.131590338991954	0.12469593727771	0.250313087160879	0.134303827337563	0.197385508487931	0.16638958140993	0.0941241610670023	0.139572631559771	0.181848241863327	0.291605921759902	0.127702361059699	0.125988157669742	0.12049067317797	0.122226466270428	0.314970394174356	0.304016755162884	0.0991899501072693	0.149696237713024	0.109108945117996	0.227507877596645	0.164957219768465	0.204836622599676	0.139325468922833	0.182006302077316	0.0915018021743355	0.188982236504614	0.091003151038658	0.195180014589707	0.207019667802706	0.0890870806374748	0.106198848810718	0.112687233963802	0.133630620956212	0.0487950036474267	0.192879187452615	0.150187852296528	0.091003151038658	0.263180677983908	0.19047619047619	0.174963553055941	0.17817416127495	0.19047619047619	0.115727512471569	0.162088179694622	0.131590338991954	0.156772360333924	0.0707992325404789	0.182006302077316	0.205737799949456	0.169030850945703	0.125988157669742	0.119522860933439	0.218217890235992	0	0.115614662603216	0.0691714463866075	0.17817416127495	0.227507877596645	0.186096842079694	0.227507877596645	0.251976315339485	0.170399544147749	0.131590338991954	0.162088179694622	0.329914439536929	0.239045721866879	0.107443061870051	0.0935219529582825	0.188982236504614	0.144831030505414	0.12104550653376	0.123442679969674	0.0593913870916499	0.171184197004365	0.156720781993876	1	0.563436169819011	0.138013111868471	0.235702260395516	0.263180677983908	0.215248801000253	0.16638958140993	0.109971479845643	0.251976315339485	0.154303349962092	0.247435829652697	0.119522860933439	0.215248801000253	0.116642368703961	0.131590338991954	0.227921152919276	0.164957219768465	0.121566134770966	0.12104550653376	0.150187852296528	0.274351630584367	0.167639626868134	0.173421993904824	0.231455024943138	0.116642368703961	0.216024689946929	0.233284737407922	0.109108945117996	0.134303827337563	0.308606699924184	0.290957186981323	0.163663417676994
POLR2B	0.0702728368926307	0.12636013414399	0.182574185835055	0.12810252304407	0.109544511501033	0	0.128458748884677	0.1539600717839	0.194624736040381	0.105409255338946	0.187867287325545	0.170046060379541	0.188561808316413	0.243432247780074	0.125656172487509	0.107676380411633	0.102597835208515	0.180090067556299	0.188561808316413	0.0292352673102343	0.149071198499986	0.114208048144032	0.127342907993403	0.179786629990198	0.164214165451192	0.236939551103637	0.0989238733658996	0.0902357669589883	0.116774841624228	0.121446541889315	0.136930639376292	0.132842232831014	0.13912166872805	0.194624736040381	0.149071198499986	0.0939336436627724	0.0878410461157883	0.225374467927604	0.155699788832305	0.207019667802706	0.155699788832305	0.110656667034498	0.236939551103637	0.127128345232746	0.0778498944161523	0.157499846191632	0.111369209277941	0.110096376512636	0.129099444873581	0.276026223736942	0.1208795770431	0.198761597999981	0.14256648712805	0.144620305212437	0.298142396999972	0.592348877759092	0.093890505362604	0.132842232831014	0.129099444873581	0.215352760823266	0.130120009726471	0.122205929184461	0.103032573745655	0.16151457061745	0.081199794294115	0.149071198499986	0.0538381902058166	0.173205080756888	0.0816496580927726	0.105409255338946	0.0837707816583391	0.133333333333333	0.105409255338946	0.0577350269189626	0.136930639376292	0.177704663327728	0.0538381902058166	0.311399577664609	0.169030850945703	0.345032779671177	0.105409255338946	0.169030850945703	0.0456435464587638	0.143838990445615	0.0778498944161523	0.13912166872805	0.0418853908291696	0.16151457061745	0.121716123890037	0.2	0.0993807989999907	0.0942809041582063	0.206559111797729	0	0.0683985568056769	0.17025130615175	0.158113883008419	0.16151457061745	0.165144564768954	0.16151457061745	0.149071198499986	0.161295567709102	0.233549683248457	0.191785320594154	0.195180014589707	0.235702260395516	0.158910431540932	0.0368855556781659	0.186338998124983	0.423390197405726	0.0716114874039433	0.109544511501033	0.0351364184463153	0.15191090506255	0.132453235706504	0.563436169819011	1	0.163299316185545	0.199204768222399	0.155699788832305	0.212238179989004	0.157499846191632	0.0650600048632355	0.223606797749979	0.0912870929175277	0.243975018237133	0.0942809041582063	0.212238179989004	0.138013111868471	0.155699788832305	0.224733287487747	0.29277002188456	0.0958926602970768	0.0716114874039433	0.177704663327728	0.13912166872805	0.132235920981457	0.102597835208515	0.273861278752583	0.0690065559342354	0.146059348668044	0.276026223736942	0.129099444873581	0.0953462589245592	0.273861278752583	0.258198889747161	0.193649167310371
