	DNTT	CASP12	MYC	PTGS1	CCNG2	CCR7	IKZF1	IL7R	RUNX2	SELL	TRIB3	SPI1	MEIS1	RAG2	FLT3	NOTCH1	IL12A	SOCS2	PF4	BCL2	NFIA	PDGFRB	GATA2	MLLT3	TSC22D3	ESR1	ELF1	IGHM	IRF8	MEF2C	NCF1	PIRB	SLC2A3	TIE1	APOE	GGTA1	ICA1	KCTD12	MOGS	NDRG2	NEAT1	NUDT19	PGR	PRR5	VEGFC	ANKRD44	CCDC112	CD44	CTSL	DACH1	EFNA1	GFI1B	H2-DMA	HNF4A	IPCEF1	ITGB7	RUNX1T1	VAMP5	CDK6	CRIP1	DUSP1	HDAC7	HLF	OSGIN1	RARB	TEK	TMEM14C	MAML3	CDT1	MCM4	MCM7	MKI67	PRIM1	TIPIN	TOP2A	UHRF1	FOXO1	VDR	ANGPT1	ARPP21	FCHO2	IL1R1	PBX1	SATB1	SYK	DENND2D	MPZL1	NCAPD2	PTP4A3	SLC43A2	TUBB4B	FDFT1	IRF6	CKS1B	HMGB2	POLA2	SLBP	2810468N07RIK	ARHGAP27	CAV2	ERP29	FHL1	FUT8	GNG11	GP9	KCNK5	KLF6	MGAT1	MYCT1	PYGL	ST8SIA4	TMEM123	WLS	ARRDC4	HOXA9	NDN	RNF38	AMPD2	AP1S2	CCT2	CD63	EMP1	HNRNPAB	CADPS2	CBX7	CHRNB1	CPXM1	CTSF	DTL	ELL2	ENPP5	ITSN1	ME2	MYO5A	N4BP3	NT5C3	NUPR1	PKN3	RANBP1	RGS19	RHOF	SGMS1	SLC29A1	TAPT1	YBX1	ZFP62	ZNRF2	OBSCN	PRDM16	RASAL3	SPNS2	TMEM246	TRIM16	UNC93B1	ITGB5	MAGED1	NUCB2	H1F0	NPDC1	TGM2	CD74	FKBP9	HSD3B7	CBFB
CD63	0.0372677996249965	0.0355334527259351	0.0783934056986331	0.058925565098879	0	0.0839921051131616	0.0721687836487032	0.0962250448649376	0.0585205735980653	0.173762011714229	0.0618984460590173	0.112350882940971	0.0618984460590173	0.059868434008925	0.131306432859723	0.07938161203464	0.168393828513641	0.0392837100659193	0.115727512471569	0.0716114874039433	0.0294627825494395	0.102597835208515	0.0365880866632301	0.0710669054518702	0.074535599249993	0.0829197658508324	0	0.177914998721372	0.0547996624351191	0.0582469371107359	0.0833333333333333	0.0566138517072298	0.0944911182523068	0.0608580619450185	0.130543408331326	0.0502518907629606	0.111803398874989	0.150755672288882	0.052704627669473	0	0.0680413817439772	0	0.0476190476190476	0	0.106752102536725	0	0	0.151887062810961	0.188561808316413	0.0608580619450185	0.142915487618757	0.117851130197758	0.0671156055214024	0.0581238193719096	0.166666666666667	0.149071198499986	0.0890870806374748	0.166666666666667	0.0453609211626514	0	0	0.0299342170044625	0.0430331482911935	0	0.0762492851663023	0.134715062810913	0.0502518907629606	0.0629940788348712	0.0666666666666667	0.0695048046856916	0.0641500299099584	0.0363696483726654	0.0445435403187374	0.0404226041727222	0.0721687836487032	0.0571661950475029	0.0453609211626514	0.0419960525565808	0.130188910980824	0	0.121267812518166	0.213003216807565	0.0471404520791032	0.0320750149549792	0.0763915414190176	0.0833333333333333	0.235702260395516	0.0363696483726654	0.149071198499986	0.0764719112901872	0	0.0363696483726654	0.0304290309725092	0	0.110377696422087	0.100503781525921	0.0416666666666667	0.0784464540552736	0.105409255338946	0.10669739994408	0.0445435403187374	0.0833333333333333	0.0710669054518702	0.136082763487954	0.052704627669473	0	0.0764719112901872	0.0430331482911935	0.188982236504614	0.0320750149549792	0.052704627669473	0.0833333333333333	0.117851130197758	0.231125081760512	0.0608580619450185	0.0898026510133875	0.0629940788348712	0	0.166666666666667	0	1	0.166666666666667	0.1	0.181848241863327	0.0808452083454443	0.0883883476483184	0.105409255338946	0.201007563051842	0.0641500299099584	0.0629940788348712	0.158113883008419	0.145864991497895	0.0430331482911935	0.11907241805196	0.0629940788348712	0.0363696483726654	0.0502518907629606	0	0	0.136082763487954	0.138675049056307	0.074535599249993	0.0571661950475029	0.0785674201318386	0.104972776216296	0	0.282958229209055	0.130144801573838	0.051434449987364	0	0.114707866935281	0.0680413817439772	0.052704627669473	0.139009609371383	0.223606797749979	0.139009609371383	0.098058067569092	0.0363696483726654	0.166666666666667	0.0907218423253029	0.184052543458078	0	0.0481125224324688	0.111803398874989
EMP1	0	0	0	0.0883883476483184	0	0.125988157669742	0	0.192450089729875	0	0.208514414057075	0.0928476690885259	0.0674199862463242	0	0	0.131306432859723	0.102062072615966	0	0	0.0422482833682985	0.0716114874039433	0	0.102597835208515	0	0	0	0.0995037190209989	0	0.152498570332605	0	0.0436852028330519	0.166666666666667	0	0.188982236504614	0.182574185835055	0	0.150755672288882	0.111803398874989	0.301511344577764	0.158113883008419	0	0	0	0.0714285714285714	0	0.0800640769025436	0	0	0.130188910980824	0.14142135623731	0	0.171498585142509	0.117851130197758	0	0	0.5	0.111803398874989	0	0.25	0	0	0	0	0	0	0.0762492851663023	0.115470053837925	0.150755672288882	0	0	0	0	0	0	0	0	0	0.0680413817439772	0	0.0650944554904119	0	0.242535625036333	0.182574185835055	0	0	0.0916698497028211	0	0.707106781186547	0	0.223606797749979	0.229415733870562	0	0.109108945117996	0	0	0	0	0	0.158113883008419	0.158113883008419	0.128036879932896	0	0.125	0.106600358177805	0.408248290463863	0.158113883008419	0	0	0.129099444873581	0.188982236504614	0	0.158113883008419	0.25	0.176776695296637	0.277350098112615	0	0	0	0	0.1	0	0.166666666666667	1	0	0.109108945117996	0	0.176776695296637	0	0.150755672288882	0.0962250448649376	0	0.316227766016838	0.145864991497895	0	0.0510310363079829	0	0	0	0	0	0.204124145231932	0.277350098112615	0.335410196624968	0.171498585142509	0.117851130197758	0.125988157669742	0	0.242535625036333	0.156173761888606	0	0	0.229415733870562	0.204124145231932	0.158113883008419	0.104257207028537	0.223606797749979	0.208514414057075	0.098058067569092	0	0.5	0.136082763487954	0.110431526074847	0	0.144337567297406	0
HNRNPAB	0.178885438199983	0.0852802865422442	0.150515338941376	0.0353553390593274	0.126491106406735	0.0251976315339485	0.202072594216369	0.038490017945975	0.187265835513809	0.041702882811415	0.148556270541641	0.103695169473043	0.148556270541641	0.14368424162142	0.052522573143889	0.108866210790363	0.0577350269189626	0.0471404520791032	0	0.0716114874039433	0.14142135623731	0.0615587011251092	0.153669963985566	0.21320071635561	0.178885438199983	0.159205950433598	0.206559111797729	0.0609994281330419	0.263038379688572	0.139792649065766	0.1	0	0.0755928946018454	0	0.0783260449987957	0	0.134164078649987	0.0603022689155527	0	0.103279555898864	0.0816496580927726	0	0.2	0	0.0320256307610174	0	0.0816496580927726	0.0260377821961648	0.0848528137423857	0.219089023002066	0.0685994340570035	0.282842712474619	0.166666666666667	0.185996221990111	0.1	0	0.160356745147455	0	0.163299316185545	0.133333333333333	0.0696310623822791	0.14368424162142	0.258198889747161	0	0.243997712532167	0.0461880215351701	0	0.151185789203691	0.16	0.16681153124566	0.1539600717839	0.174574312188794	0.0534522483824849	0.194028500029066	0.173205080756888	0.205798302171011	0.190515868883136	0.176383420737639	0.0260377821961648	0.178885438199983	0.0970142500145332	0.0365148371670111	0.197989898732233	0.1539600717839	0.0550019098216927	0.2	0	0.130930734141595	0.0894427190999916	0	0.0471404520791032	0	0.219089023002066	0	0.185434529989106	0.241209075662211	0.25	0.0727392967453308	0.0632455532033676	0.0768221279597376	0	0.15	0.0426401432711221	0	0	0	0.229415733870562	0.0516397779494322	0.151185789203691	0.0769800358919501	0	0	0.0353553390593274	0.0554700196225229	0.219089023002066	0.21552636243213	0.151185789203691	0	0.04	0.04	0.1	0	1	0.087287156094397	0.242535625036333	0.0353553390593274	0	0	0.115470053837925	0.151185789203691	0	0.0875189948987367	0	0.102062072615966	0.0755928946018454	0.087287156094397	0.150755672288882	0.0970142500145332	0.0534522483824849	0.0816496580927726	0.0554700196225229	0.0447213595499958	0	0.0942809041582063	0.0418121005003545	0.0894427190999916	0.0970142500145332	0.0937042571331636	0.216024689946929	0.0755928946018454	0	0	0.126491106406735	0.041702882811415	0.0447213595499958	0.208514414057075	0.11766968108291	0.130930734141595	0	0.0544331053951817	0.0883452208598772	0	0	0.223606797749979
CADPS2	0.0975900072948533	0.0465242105199235	0.0410564246399279	0.115727512471569	0	0.0549857399228215	0.0944911182523068	0.0839921051131616	0.0510809444238797	0.136504726557987	0.0810440898473108	0.0720490099958652	0.0810440898473108	0.117579270250443	0.0573068255061253	0.0742392338645623	0.0314970394174356	0.051434449987364	0	0.0312538153958997	0.038575837490523	0.089554732567929	0.0958101009530607	0.0930484210398471	0.0975900072948533	0.0868539665415895	0	0.0665558325639722	0.0717496003334175	0.0571973567805599	0.109108945117996	0	0.123717914826348	0.0398409536444798	0.0512764328704998	0.131590338991954	0.243975018237133	0.328975847479885	0.0690065559342354	0	0.0890870806374748	0.0657951694959769	0.0935219529582825	0	0.0698856557814612	0	0	0.0568190989727136	0.123442679969674	0.0796819072889596	0.074848118856512	0.154303349962092	0.0793884186037445	0.0761019434147762	0.109108945117996	0.0487950036474267	0.174963553055941	0.0545544725589981	0.0593913870916499	0.0727392967453308	0	0.0783861801669621	0.0563436169819011	0	0.0998337488459583	0.050395263067897	0.0657951694959769	0.0824786098842323	0.087287156094397	0.091003151038658	0.0839921051131616	0.0476190476190476	0.116642368703961	0.0529256124024963	0.0944911182523068	0.112272178284768	0.0890870806374748	0.0824786098842323	0.0284095494863568	0	0.105851224804993	0.0796819072889596	0.0617213399848368	0.0419960525565808	0.0600120036012004	0.109108945117996	0.154303349962092	0.0476190476190476	0.0487950036474267	0.0500626174321759	0.051434449987364	0.0952380952380952	0.0398409536444798	0	0.086710996952412	0.131590338991954	0.0545544725589981	0	0.0690065559342354	0.0838198134340669	0	0.109108945117996	0.0465242105199235	0.0890870806374748	0.0690065559342354	0	0.150187852296528	0.112687233963802	0.329914439536929	0.0419960525565808	0.0690065559342354	0.218217890235992	0.115727512471569	0.242091013067521	0.0796819072889596	0.0783861801669621	0.164957219768465	0.051434449987364	0.261861468283191	0	0.181848241863327	0.109108945117996	0.087287156094397	1	0.105851224804993	0.154303349962092	0.0690065559342354	0.0657951694959769	0.0839921051131616	0.0824786098842323	0.138013111868471	0.286473156335654	0.112687233963802	0.111358850796844	0.164957219768465	0.0952380952380952	0.0657951694959769	0	0	0.17817416127495	0.0605227532668802	0.0487950036474267	0.074848118856512	0.102868899974728	0.0737209780774486	0.0975900072948533	0.264628062012482	0.136319635318199	0.101015254455221	0	0.0500626174321759	0.0890870806374748	0.0690065559342354	0.136504726557987	0.14638501094228	0.091003151038658	0.0855920985021826	0.0476190476190476	0.218217890235992	0.0593913870916499	0.048196269271188	0.0890870806374748	0.0629940788348712	0.0975900072948533
CBX7	0.216930457818656	0.0517087689995019	0.114079161899069	0	0.153392997769474	0.030556616567607	0.245049014704902	0.0933520056018673	0.170319886741098	0.0505721737424174	0.180150939644418	0.180820560556338	0.180150939644418	0.261364105121419	0.0318464877649241	0.0990147542976674	0.0350070021007002	0.0571661950475029	0.0665927158212027	0.0521050105718906	0.128623938856882	0.049767260179344	0.133108717016251	0.310252613997011	0.216930457818656	0.120665983430988	0.0626224291085149	0.0369863360727655	0.15949044456578	0.127142615687439	0.0808452083454443	0.102062072615966	0.0458349248514106	0	0.0379937125608137	0	0.108465228909328	0.0731272424127131	0	0.0626224291085149	0.0990147542976674	0	0.0692958928675237	0	0.0388367818690309	0	0	0.0631508977950673	0.0685994340570035	0.221403721385024	0.0831890330807703	0.228664780190012	0.14368424162142	0.16916516233038	0	0	0.194461117065649	0	0.165024590496112	0	0.0422200330920749	0.261364105121419	0.12524485821703	0	0.147945344291062	0.0280056016805602	0	0.183339699405642	0.242535625036333	0.202288694969669	0.233380014004668	0.158776837207489	0.0648203723552164	0.176470588235294	0.140028008402801	0.332756132323081	0.0990147542976674	0.183339699405642	0.0315754488975336	0	0.0588235294117647	0.0442807442770048	0.102899151085505	0.326732019606536	0.0666996128839813	0.242535625036333	0	0.211702449609985	0.054232614454664	0	0	0	0.0885614885540095	0	0.192747769860971	0.292508969650852	0.242535625036333	0.0721687836487032	0	0.0621070094044537	0	0.18190171877725	0	0	0	0	0.166924465222397	0	0.183339699405642	0.0466760028009337	0	0	0.0857492925712544	0	0.132842232831014	0.217803420934516	0.183339699405642	0.0571661950475029	0.0485071250072666	0.0485071250072666	0.0808452083454443	0	0.242535625036333	0.105851224804993	1	0.0428746462856272	0	0	0.186704011203735	0.275009549108463	0	0.106132370651584	0	0.0495073771488337	0.0916698497028211	0.105851224804993	0.146254484825426	0.0588235294117647	0.0648203723552164	0.0990147542976674	0.0672672793996313	0.054232614454664	0	0.114332390095006	0.0414869906822511	0.108465228909328	0.0588235294117647	0.113633102861786	0.18712029714128	0	0	0	0.076696498884737	0.0505721737424174	0.054232614454664	0.252860868712087	0.0475651494154494	0.211702449609985	0	0.13201967239689	0.053567158400558	0	0	0.216930457818656
CHRNB1	0	0.0376889180722204	0.0166297526309435	0.0625	0	0.0890870806374748	0.0255155181539914	0.0680413817439772	0.0206901472150592	0.110581467116173	0.0328266082149306	0.0680413817439772	0.0328266082149306	0.0317500317500476	0.0696357518163944	0.0481125224324688	0.0255155181539914	0.0416666666666667	0.102062072615966	0.0379777262656375	0	0.0725476250110012	0.0194037631426583	0.0376889180722204	0.0790569415042095	0.0527698158547719	0	0.107832773203438	0.0290619096859548	0.0154450515803804	0.0883883476483184	0.15	0.100222965717159	0.0645497224367903	0.0138462193905428	0.0533001790889026	0.118585412256314	0.266500895444513	0.0559016994374947	0.0456435464587638	0.0721687836487032	0	0.0505076272276105	0	0.0566138517072298	0	0	0.0920574617898323	0.075	0.0322748612183951	0.0909508593886249	0.0833333333333333	0.22565322433338	0.0205498734131697	0.176776695296637	0.0395284707521047	0.0472455591261534	0.0883883476483184	0.0481125224324688	0	0	0.0317500317500476	0	0	0.0269581933008596	0.0612372435695794	0.0533001790889026	0	0.0353553390593274	0.0368604890387243	0.0340206908719886	0	0.0472455591261534	0.0428746462856272	0.0255155181539914	0.0303169531295416	0.0240562612162344	0.0222717701593687	0.0460287308949162	0	0.128623938856882	0.129099444873581	0.025	0	0.0486152792664123	0	0.25	0	0.0790569415042095	0.0811107105653813	0	0.038575837490523	0.0322748612183951	0	0.0234146452895423	0.0533001790889026	0	0	0.111803398874989	0.0905357460425185	0	0.0883883476483184	0.0376889180722204	0.21650635094611	0.0559016994374947	0	0	0.0456435464587638	0.0668153104781061	0.0340206908719886	0.0559016994374947	0.0883883476483184	0.09375	0.098058067569092	0.0322748612183951	0.0317500317500476	0	0	0.106066017177982	0	0.0883883476483184	0.176776695296637	0.0353553390593274	0.154303349962092	0.0428746462856272	1	0	0.0533001790889026	0.0340206908719886	0	0.111803398874989	0.128927655782349	0	0.0541265877365274	0.0668153104781061	0	0.0266500895444513	0.0428746462856272	0	0.144337567297406	0.147087101353638	0.0790569415042095	0.0606339062590832	0.0416666666666667	0	0	0.128623938856882	0.0828236445561349	0.027277236279499	0	0.0811107105653813	0.0721687836487032	0.0559016994374947	0.0737209780774486	0.118585412256314	0.110581467116173	0.0346687622640768	0	0.176776695296637	0.0481125224324688	0.0585651607082273	0	0.0510310363079829	0.0395284707521047
CPXM1	0.141421356237309	0.134839972492648	0.0297482058654365	0.0559016994374947	0	0	0.0456435464587638	0	0	0.131876094679157	0	0.115470053837925	0	0.113592366849413	0	0.0430331482911935	0.0912870929175277	0	0	0	0	0	0.0694210134500623	0	0	0.0629316775527553	0	0.0964485644340824	0	0	0	0.0932504808240314	0	0	0.049537740461807	0.0953462589245592	0	0	0.1	0	0	0.190692517849118	0.0903507902905251	0	0.101273936708367	0	0	0.0411693484796309	0.178885438199983	0	0.054232614454664	0.074535599249993	0.0476190476190476	0.0735214622093808	0	0	0.0845154254728517	0	0	0.210818510677892	0.055048188256318	0.113592366849413	0	0	0.0964485644340824	0.0365148371670111	0	0	0	0.0659380473395787	0.0608580619450184	0	0.169030850945703	0	0.0456435464587638	0.108465228909328	0	0.0796819072889596	0.0823386969592618	0	0	0.173205080756888	0	0	0	0	0	0	0.0707106781186547	0	0.074535599249993	0.0690065559342354	0	0	0.0837707816583391	0	0	0.173421993904824	0	0	0	0.0790569415042095	0	0	0	0	0.0725476250110012	0.0816496580927726	0	0	0	0	0	0	0	0	0.119522860933439	0.149071198499986	0	0	0.105409255338946	0	0	0.0690065559342354	0	0	1	0.286038776773678	0	0	0.4	0.0461265604014442	0.0816496580927726	0	0	0.138013111868471	0	0	0	0	0	0	0	0	0.197385508487931	0.141421356237309	0.076696498884737	0.148159439497438	0.0487950036474267	0	0	0	0.2	0	0	0	0.186052101883813	0	0	0.172132593164774	0.0698430295769578	0.129099444873581	0	0
CTSF	0.0674199862463242	0.385694607919935	0	0.106600358177805	0	0.0379868588198793	0	0.0580258853185659	0	0.125738922692386	0	0	0	0	0.0791807582464896	0.0410304969931109	0.0435194139889245	0	0.106298800690547	0.0215916758543765	0	0.0928032337334619	0	0	0	0.0300015001125094	0	0.0919600979743406	0	0.0263431684886916	0.0502518907629606	0.100809729818189	0.056980288229819	0.055048188256318	0.0472323822860906	0	0.0674199862463242	0.0909090909090909	0.190692517849118	0	0	0.0909090909090909	0.0430730492253948	0	0.0482804549585268	0	0	0.039253433598943	0.426401432711221	0	0.0517087689995019	0.0710669054518702	0.086066296582387	0	0.150755672288882	0	0	0.0753778361444409	0	0	0.0524863881081478	0.0541530361073882	0	0	0	0.0348155311911396	0	0	0	0.0628694613461932	0.0580258853185659	0	0	0	0	0	0	0	0.078506867197886	0	0.0731272424127131	0.165144564768954	0	0	0.0276394996411391	0	0.21320071635561	0	0.134839972492648	0.0691714463866075	0	0.0657951694959769	0	0	0.0399361531915436	0	0	0.0336717514850737	0	0.0386045718241091	0.080582296402538	0.0753778361444409	0	0.123091490979333	0	0	0.0691714463866075	0	0.113960576459638	0	0	0	0.106600358177805	0.167248402001418	0	0	0	0.0710669054518702	0.0603022689155527	0	0.201007563051842	0.150755672288882	0	0.0657951694959769	0	0.0533001790889026	0.286038776773678	1	0	0	0.190692517849118	0.0439799497133542	0.0778498944161523	0.0615457454896664	0	0.131590338991954	0	0	0	0	0.0836242010007091	0.134839972492648	0.0517087689995019	0	0	0	0.219381727238139	0.0941763218696022	0	0	0.0691714463866075	0	0.0953462589245592	0.125738922692386	0.0674199862463242	0.0628694613461932	0.118262479197817	0	0	0.164121987972444	0.133185431642405	0.123091490979333	0.0870388279778489	0
DTL	0.172132593164774	0.0410304969931109	0.0724167262124758	0.0680413817439772	0.243432247780074	0.0242464322484436	0.111111111111111	0.111111111111111	0.0900983171199315	0.0401286176952564	0.107211253483779	0	0.0714741689891863	0.0691301129820284	0.0252699347859634	0.0654728501098655	0.0277777777777778	0	0	0.096471460236051	0.102062072615966	0.0592348877759092	0.0633724250524478	0.164121987972444	0.086066296582387	0.0574484989621426	0.0496903994999953	0.0586967270883749	0.0949157995752499	0.0672577696407091	0.0962250448649376	0.115278083540847	0.0727392967453308	0.0351364184463153	0.0150738543882045	0.0580258853185659	0.129099444873581	0.0580258853185659	0.0608580619450184	0.0993807989999907	0	0	0.0549857399228215	0	0.0308166775680683	0	0.157134840263677	0.0501097352001886	0.0816496580927726	0.140545673785261	0.0330049180992225	0.0907218423253029	0.111111111111111	0.111859342535671	0.192450089729875	0.0430331482911935	0.102868899974728	0.0481125224324688	0.183323980307623	0.0641500299099584	0.0670025210172808	0.103695169473043	0.149071198499986	0	0.0880450906325624	0.0666666666666667	0.0580258853185659	0.145478593490662	0.1539600717839	0.160514470781026	0.222222222222222	0.209980262782904	0.051434449987364	0.186704011203735	0.166666666666667	0.165024590496112	0.130945700219731	0.0969857289937744	0	0.086066296582387	0.0933520056018673	0.0351364184463153	0.108866210790363	0.0740740740740741	0.0705674832033284	0.288675134594813	0.136082763487954	0.209980262782904	0.129099444873581	0.0441510785688348	0.0907218423253029	0.0419960525565808	0.0702728368926307	0	0.127453185483645	0.232103541274264	0.240562612162344	0	0.121716123890037	0.0985628361272764	0	0.144337567297406	0.0410304969931109	0.0785674201318386	0.0608580619450184	0	0.220755392844174	0.0993807989999907	0.218217890235992	0.037037037037037	0.0608580619450184	0.0962250448649376	0.0680413817439772	0.106752102536725	0.0702728368926307	0.172825282455071	0.145478593490662	0.0453609211626514	0.038490017945975	0.0769800358919501	0.0641500299099584	0.0962250448649376	0.115470053837925	0.0839921051131616	0.186704011203735	0.0340206908719886	0	0	1	0.145478593490662	0.0608580619450184	0.112286922808869	0	0.058925565098879	0	0.125988157669742	0.0870388279778489	0.0933520056018673	0.154303349962092	0.0785674201318386	0.21350420507345	0.086066296582387	0.0330049180992225	0.272165526975909	0.202223194227401	0.086066296582387	0.186704011203735	0.120222617955658	0.1187827741833	0.0727392967453308	0.0441510785688348	0.0785674201318386	0.121716123890037	0.0401286176952564	0.0430331482911935	0.200643088476282	0.11322770341446	0.125988157669742	0.192450089729875	0.130945700219731	0.0637576713063338	0	0.0555555555555556	0.129099444873581
ELL2	0.169030850945703	0	0.106667720180217	0	0.119522860933439	0	0.163663417676994	0.0727392967453308	0.132712186561143	0	0.140372481268719	0.0763915414190176	0.140372481268719	0.135768846660426	0	0.051434449987364	0	0	0.0674199862463242	0.0270665980980383	0.133630620956212	0.0387783367164741	0.0829739813645022	0.241746889207614	0.169030850945703	0.0376088707222301	0.0975900072948533	0	0.12427395320024	0.0990687280025739	0	0	0	0	0	0	0	0	0	0.0975900072948533	0	0	0.0539949247156039	0	0	0	0	0	0.0534522483824849	0.138013111868471	0	0.17817416127495	0.0275868629534123	0.131812432549124	0	0	0.202030508910442	0	0.102868899974728	0	0.0657951694959769	0.0678844233302131	0.195180014589707	0	0.115278083540847	0	0	0.285714285714286	0.151185789203691	0.15762208124782	0.145478593490662	0.164957219768465	0	0.0916698497028211	0.109108945117996	0.194461117065649	0.102868899974728	0.0952380952380952	0	0	0	0	0.10690449676497	0.145478593490662	0.0346479464337619	0.188982236504614	0	0.164957219768465	0.0845154254728516	0	0	0	0.0690065559342354	0	0.150187852296528	0.227921152919276	0.188982236504614	0	0	0.0483933918495827	0	0.0944911182523068	0	0	0	0	0.173421993904824	0	0.285714285714286	0	0	0	0	0	0.138013111868471	0.135768846660426	0.285714285714286	0	0	0	0.0629940788348712	0	0.151185789203691	0.0824786098842323	0.275009549108463	0	0	0	0.145478593490662	1	0	0.0551317846419971	0	0	0	0.0824786098842323	0.113960576459638	0.0916698497028211	0	0	0	0.0845154254728516	0	0.0890870806374748	0.042966892442366	0.169030850945703	0.0916698497028211	0.0590281336100955	0.116642368703961	0	0	0	0	0	0	0.0788110406239101	0.0741249316661101	0.164957219768465	0	0.051434449987364	0.0417391935564841	0	0	0.169030850945703
ENPP5	0.141421356237309	0.0674199862463242	0	0.111803398874989	0	0.0796819072889596	0.0456435464587638	0.121716123890037	0	0.197814142018736	0	0.288675134594813	0	0.113592366849413	0.08304547985374	0.086066296582387	0.0456435464587638	0	0.0764445461394488	0.0226455406828919	0	0.064888568452305	0.0694210134500623	0	0	0.125863355105511	0	0.144672846651124	0	0	0.105409255338946	0	0.119522860933439	0.115470053837925	0.0247688702309035	0.190692517849118	0.0707106781186547	0.190692517849118	0.2	0	0	0.190692517849118	0.135526185435788	0	0.101273936708367	0	0	0.123508045438893	0.178885438199983	0	0.162697843363992	0.149071198499986	0.0603022689155527	0.0735214622093808	0.316227766016838	0.0707106781186547	0.0845154254728517	0.158113883008419	0	0.210818510677892	0.055048188256318	0.113592366849413	0	0	0.0964485644340824	0.109544511501033	0.0953462589245592	0	0	0.0659380473395787	0.0608580619450184	0	0.169030850945703	0	0.0456435464587638	0.108465228909328	0	0.0796819072889596	0.0823386969592618	0	0.153392997769474	0.23094010767585	0	0	0.0579771035652448	0	0.447213595499958	0	0.212132034355964	0.145095250022002	0.074535599249993	0.138013111868471	0	0	0.0418853908291695	0	0	0	0.1	0.0809776330178916	0	0.158113883008419	0.0674199862463242	0.258198889747161	0.1	0	0.0725476250110012	0.163299316185545	0.119522860933439	0	0.1	0.158113883008419	0.111803398874989	0.175411603861406	0	0	0.119522860933439	0.149071198499986	0.0632455532033676	0	0.158113883008419	0.316227766016838	0	0.138013111868471	0	0.111803398874989	0.4	0.190692517849118	0.0608580619450184	0	1	0.138379681204333	0.0816496580927726	0.0322748612183951	0	0.138013111868471	0	0	0	0.129099444873581	0.175411603861406	0.141421356237309	0.108465228909328	0.074535599249993	0.141421356237309	0.141421356237309	0.230089496654211	0.197545919329918	0.0487950036474267	0	0.145095250022002	0.129099444873581	0.3	0.0659380473395787	0.141421356237309	0.131876094679157	0.186052101883813	0	0.316227766016838	0.215165741455968	0.104764544365437	0.129099444873581	0.0912870929175277	0
ITSN1	0.130465614610688	0.0621970413571123	0.0274436482937331	0.128927655782349	0.138379681204333	0.0551317846419971	0.105268990133315	0.0842151921066519	0.0682888237626696	0.152074766168118	0.0541728978487886	0	0.0541728978487886	0.0785943775593369	0.0574590351381069	0.0893237001263121	0.042107596053326	0.0687614164172529	0.281091347570523	0.0835648720106222	0.0257855311564698	0.11972345888314	0.0640430514006755	0.124394082714225	0.130465614610688	0.101598763903048	0.0376621788577355	0.0889768106600258	0.0719401706566753	0.0637214173982691	0.145864991497895	0.113592366849413	0.165395353925991	0.0532623641291307	0.0914002231025044	0.0879598994267085	0.195698421916033	0.263879698280125	0.0461265604014442	0.112986536573206	0.0595491334175414	0.0439799497133542	0.125027135569624	0.0389840587792725	0.0467141835867052	0	0.0595491334175414	0.0949500219666901	0.103142124625879	0.106524728258261	0.075046918991139	0.137522832834506	0.0270665980980383	0.0847823041850876	0.218797487246842	0.0326164036526721	0.116952176337818	0.0729324957489473	0.0992485556959023	0.097243327665263	0.0761755074178538	0.130990629265562	0.0376621788577355	0	0.0889768106600258	0.101058230527982	0.0439799497133542	0.0551317846419971	0.0583459965991578	0.0608299064672474	0.0842151921066519	0.063660701407923	0.077968117558545	0.106132370651584	0.0842151921066519	0.075046918991139	0.0595491334175414	0.0918863077366619	0.0949500219666901	0.0652328073053442	0.247642198187029	0.0798935461936961	0.0618852747755276	0.0280717307022173	0.106971374780122	0.218797487246842	0.206284249251759	0.0954910521118846	0.163082018263361	0.0669274481410255	0.0687614164172529	0.063660701407923	0.0798935461936961	0	0.0579608703005937	0.131939849140063	0.109398743623421	0	0.184506241605777	0.168084885625459	0	0.218797487246842	0.0310985206785561	0.119098266835083	0.0461265604014442	0	0.133854896282051	0.112986536573206	0.110263569283994	0.0561434614044346	0.0461265604014442	0.145864991497895	0.154713186938819	0.24273401821882	0.0532623641291307	0.130990629265562	0.110263569283994	0.0687614164172529	0.175037989797473	0.0583459965991578	0.145864991497895	0.145864991497895	0.0875189948987367	0.286473156335654	0.106132370651584	0.128927655782349	0.0461265604014442	0.0439799497133542	0.112286922808869	0.0551317846419971	0.138379681204333	1	0.0376621788577355	0.148872833543853	0.165395353925991	0.0954910521118846	0.0659699245700314	0.106132370651584	0.077968117558545	0.119098266835083	0.202278348515684	0.0978492109580163	0.050031279327426	0.137522832834506	0.0314424990485205	0.130465614610688	0.247642198187029	0.182242275600606	0.112537284151586	0.0551317846419971	0.100391172211538	0.0595491334175414	0.184506241605777	0.121659812934495	0.130465614610688	0.182489719401742	0.200245348691718	0.0318303507039615	0.145864991497895	0.138947977974263	0.0966485616720421	0.119098266835083	0.042107596053326	0.0652328073053442
