	BTG2	KLF6	ITGB2	PLK2	CDT1	UHRF1	MCM5	MCM7	MKI67	GMNN	POLA2	SLBP	TIPIN	NCAPD2	MCM4	TOP2A	PRIM1	TYROBP	GATA2	SPI1	LCP1	MPO	SERPINA3N	PLEK	FLT3	MPEG1	IKZF1	ITGAM	LAPTM5	CSF1R	CTSS	CD53	IRF8	RUNX1T1	CSF3R	IL7R	CD33	CD44	APP	MLLT3	CTR9	KIT	CRIP1	MYC	CBFB	GFI1B	H2AFY	CD34	FOXO1	HNF4A	DUSP1	OTUB2	LY86	ESR1	CDK6	ANXA5	NOTCH1	RUNX2	VDR	DTL	CD38	SELL	MEIS1	MAML3	IGF1	ADAM17	XRCC6	XPC	USP11	VEGFC	NDN	ELF1	HOXA9	PBX1	PGR	PGRMC1	NR3C2	H1F0	HMGB2	DACH1	EYA2
CBFB	0.139875721236047	0.256494588021288	0.0316227766016838	0.0632455532033676	0.178885438199983	0.191741247211843	0.143019388386839	0.172132593164774	0.14638501094228	0.124034734589208	0.269679944985297	0.111803398874989	0.162697843363992	0.0975900072948533	0.186500961648063	0.225924028528766	0.0597614304667197	0.0353553390593274	0.245440346836908	0.0616041103633697	0.0383482494423685	0.0487950036474267	0	0	0.0880830329272055	0	0.322748612183951	0.0666666666666667	0.0698430295769578	0.0482242822170412	0	0	0.294085848837523	0.179284291400159	0.0645497224367903	0.0430331482911935	0.0645497224367903	0.0582222509739582	0.0900450337781496	0.190692517849118	0.228217732293819	0.0220326324619616	0	0.189316422860252	1	0.316227766016838	0.126491106406735	0	0.213003216807565	0.181956335718513	0.0389249472080761	0	0.0790569415042095	0.177997663795994	0.121716123890037	0.0389249472080761	0.106501608403782	0.261711961295107	0.225374467927604	0.129099444873581	0	0.0466252404120157	0.33218191941496	0.338061701891407	0.0562939968780601	0.0259937622455018	0.177704663327728	0.200804832225625	0.119522860933439	0.0358057437019716	0.281126765115875	0.288675134594813	0.285773803324704	0.221359436211787	0.191662969499982	0.0466252404120157	0.235969951862135	0.14638501094228	0.266556994991592	0.244948974278318	0.0953462589245592
GFI1B	0.147441956154897	0.4325904563487	0.1	0.0666666666666667	0.188561808316413	0.282958229209055	0.150755672288882	0.181443684650606	0.154303349962092	0.130744090092123	0.284267621807481	0.117851130197758	0.171498585142509	0.102868899974728	0.196589274873196	0.170103454359943	0.125988157669742	0.111803398874989	0.310460210282533	0.0606339062590832	0.121267812518166	0.102868899974728	0	0.0453609211626514	0.0928476690885259	0	0.340206908719886	0.105409255338946	0.073621017383231	0.10166571355507	0	0.0833333333333333	0.309993703316851	0.314970394174356	0.136082763487954	0.0907218423253029	0.136082763487954	0.0613716411932216	0.110735099504458	0.201007563051842	0.192450089729875	0.0928977352388824	0.0785674201318386	0.177384028063397	0.316227766016838	1	0.133333333333333	0.0833333333333333	0.224525104684854	0.273998312175596	0.0410304969931109	0	0.0833333333333333	0.257985766401107	0.160375074774896	0.0410304969931109	0.128300059819917	0.24828176658071	0.296956935458249	0.0907218423253029	0.0423333756667302	0.147441956154897	0.393919298579168	0.17817416127495	0.0197796943032309	0.0821994936526786	0.156097635263616	0.254000254000381	0.125988157669742	0.0754851356096397	0.211666878333651	0.365148371670111	0.430331482911935	0.333333333333333	0.26937401188059	0.0982946374365981	0.248734169081546	0.154303349962092	0.187317162316339	0.387298334620742	0.201007563051842
H2AFY	0.0589767824619589	0.12977713690461	0.02	0.1	0.14142135623731	0.169774937525433	0.120604537831105	0.108866210790363	0.18516401995451	0.0392232270276368	0.127920429813366	0.106066017177982	0.102899151085505	0.154303349962092	0.117953564923918	0.163299316185545	0	0	0.0776150525706333	0.0284095494863568	0	0.0308606699924184	0	0	0	0	0.163299316185545	0.0210818510677892	0.0220863052149693	0.0152498570332605	0	0	0.139497166492583	0.0755928946018454	0	0.0272165526975909	0.0408248290463863	0.0184114923579665	0.0474578997876249	0.150755672288882	0.115470053837925	0	0	0.0931266147332835	0.126491106406735	0.133333333333333	1	0	0.0962250448649376	0.11507929111375	0.0246182981958665	0	0	0.112575607156847	0.0769800358919501	0	0.0673575314054563	0.115864824404332	0.0890870806374748	0.136082763487954	0	0	0.105045146287778	0.10690449676497	0	0	0.131122013621437	0.177800177800267	0.113389341902768	0	0.152400152400229	0.0730296743340221	0.103279555898864	0.1	0.0606091526731326	0	0.0639602149066831	0.308606699924184	0.168585446084705	0.129099444873581	0.0904534033733291
CD34	0.0368604890387243	0.0405553552826906	0.2	0.025	0	0	0.0376889180722204	0	0.038575837490523	0.049029033784546	0	0.0441941738241592	0.0428746462856272	0.038575837490523	0	0.0255155181539914	0	0.0838525491562421	0.0776150525706333	0.0450834817333716	0.121267812518166	0.038575837490523	0.0559016994374947	0.0680413817439772	0.116059586360657	0.0559016994374947	0.0510310363079829	0.184466196843155	0.138039407593558	0.0762492851663023	0.123091490979333	0.1875	0.0290619096859548	0	0.204124145231931	0.136082763487954	0.306186217847897	0.161100558132207	0.106780274522156	0	0	0.104509952143743	0.058925565098879	0.033259505261887	0	0.0833333333333333	0	1	0.0240562612162344	0.0410997468263393	0.0307728727448332	0	0.0625	0.0879496930912865	0.0481125224324688	0.0615457454896664	0.0962250448649376	0.0413802944301184	0.0445435403187374	0.0680413817439772	0.0952500952501429	0.25802342327107	0.0328266082149306	0	0.0296695414548463	0.143849113892188	0.0234146452895423	0.0952500952501429	0.0472455591261534	0.0849207775608447	0.0317500317500476	0	0	0.025	0.0757614408414158	0.0737209780774486	0.0533001790889026	0	0.0936585811581694	0.0322748612183951	0.0376889180722204
FOXO1	0.141876088459791	0.312195270527231	0.0192450089729875	0.115470053837925	0.108866210790363	0.140028008402801	0.116051770637132	0.130945700219731	0.1187827741833	0.11322770341446	0.164121987972444	0.102062072615966	0.165024590496112	0.0890870806374748	0.113500870767833	0.176776695296637	0.0363696483726654	0.0215165741455968	0.209118333642503	0	0.0466760028009337	0.0296956935458249	0	0.0261891400439462	0.0357370844945932	0	0.255344115428476	0.040572041296679	0.0425051142042226	0.0440225453162812	0	0	0.335578027607012	0.181848241863327	0.0392837100659193	0.0523782800878924	0.0392837100659193	0.0354329335635156	0.0821994936526786	0.232103541274264	0.138888888888889	0.0402258993354565	0.0453609211626514	0.204825432704685	0.213003216807565	0.224525104684854	0.0962250448649376	0.0240562612162344	1	0.268928098796541	0.0947558739358269	0	0.0481125224324688	0.216651856987303	0.12962962962963	0.0710669054518701	0.138888888888889	0.254836524035998	0.205737799949456	0.130945700219731	0.0488823716737844	0.0283752176919583	0.277969282645598	0.154303349962092	0.0570990591522943	0.0632771997168333	0.1441968187829	0.171088300858246	0.109108945117996	0.0435813633640409	0.195529486695138	0.421637021355784	0.273297197249974	0.288675134594813	0.291605921759902	0.0283752176919583	0.246182981958665	0.1187827741833	0.162221421130763	0.273297197249974	0.145064713296415
HNF4A	0.12119654139093	0.346697485590732	0.0493196961916072	0.0821994936526786	0.116247638743819	0.15949044456578	0.0991363194193219	0.111859342535671	0.101469257886368	0.128965176043832	0.175249909308195	0.116247638743819	0.14097096860865	0.101469257886368	0.0969572331127439	0.201346816564207	0.09320546490018	0.091901827761726	0.267956556887548	0.0696733014291618	0.07974522228289	0.0507346289431841	0	0.0447437370142683	0.0457921883154498	0	0.302020224846311	0.0346583496606691	0.0181548310532899	0.0626765263204875	0	0	0.267553917205721	0.18641092980036	0.0335578027607012	0.0671156055214024	0.0671156055214024	0.0454024604764502	0.0936243679766961	0.198272638838644	0.118644749469062	0.0687253211830506	0.116247638743819	0.207777501366594	0.181956335718513	0.273998312175596	0.11507929111375	0.0410997468263393	0.268928098796541	1	0.0607083493887265	0	0.0410997468263393	0.26604266479565	0.110735099504458	0.0607083493887265	0.126554399433667	0.326538167938031	0.27827069093704	0.111859342535671	0.0417573845329662	0.048478616556372	0.259039735065807	0.131812432549124	0.0487764256899105	0.0540540540540541	0.153973758948597	0.187908230398348	0.1553424415003	0.037229039552497	0.187908230398348	0.390195146371982	0.254685815986805	0.328797974610715	0.265708888557301	0.0727179248345579	0.262874863962293	0.101469257886368	0.215563262528035	0.275909633985706	0.173488558983813
DUSP1	0.145190801728126	0.0798723063830872	0	0.0738548945875996	0.0696310623822791	0.0597081434026532	0.148453923805041	0.100503781525921	0.113960576459638	0.14484136487558	0.0524863881081478	0.0870388279778489	0.126660099276225	0.113960576459638	0.108893101296094	0.0753778361444409	0	0	0.0382150101734342	0.0554795041091482	0.0298540717013266	0	0	0.0670025210172808	0.0457150320882494	0	0.0753778361444409	0.0259499648053841	0	0.0563138291833708	0.0303030303030303	0	0.0858545710548214	0.0465242105199235	0	0	0	0.0226629804549668	0.0467333091488521	0.0371134809512603	0.0355334527259351	0.051457143326208	0.0580258853185659	0.0163758483676825	0.0389249472080761	0.0410304969931109	0.0246182981958665	0.0307728727448332	0.0947558739358269	0.0607083493887265	1	0.0524863881081478	0	0.0346427483320998	0.0710669054518701	0.0606060606060606	0.0473779369679134	0.0407484971085364	0.0657951694959769	0.0670025210172808	0.0625305399480722	0	0.0323254091917618	0.0657951694959769	0.0438248171322019	0.0809444658516353	0.0691714463866075	0.0625305399480722	0.139572631559771	0	0.0625305399480722	0.0449466574975495	0.0317820863081864	0.0492365963917331	0.0746047096952991	0	0.0524863881081478	0.0379868588198793	0.0461142975910716	0.0953462589245592	0.222680885707562
OTUB2	0	0	0	0	0	0	0.0642824346533225	0.0580258853185659	0	0	0	0	0	0	0.0628694613461932	0.0435194139889245	0	0	0	0.224579307827677	0	0	0	0	0	0	0	0	0	0	0.209945552432591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0524863881081478	1	0	0	0	0	0	0	0	0	0.0541530361073882	0	0	0	0	0.105149945584917	0.0399361531915436	0	0.483493778415228	0	0	0	0	0	0	0	0	0	0	0	0.0642824346533225
LY86	0.0737209780774486	0	0.05	0	0.0707106781186548	0.0606339062590832	0	0.0680413817439772	0	0.098058067569092	0.106600358177805	0	0.0857492925712544	0	0.0737209780774486	0.0510310363079829	0.0944911182523068	0.111803398874989	0.0388075262853166	0.0357828133482257	0.0606339062590832	0	0.111803398874989	0	0.046423834544263	0.223606797749979	0.0510310363079829	0.052704627669473	0.0552157630374233	0.152498570332605	0.123091490979333	0	0.174371458115729	0.0944911182523068	0.102062072615966	0	0	0.138086192684749	0.0711868496814374	0.0753778361444409	0.0721687836487032	0.0696733014291618	0	0.033259505261887	0.0790569415042095	0.0833333333333333	0	0.0625	0.0481125224324688	0.0410997468263393	0	0	1	0.0351798772365146	0.0481125224324688	0.0615457454896664	0.0481125224324688	0.0413802944301184	0.0445435403187374	0	0	0.0737209780774486	0.0656532164298613	0	0.0593390829096927	0.0821994936526786	0.140487871737254	0.0635000635000953	0	0.11322770341446	0.0635000635000953	0	0.0645497224367903	0.05	0.0505076272276105	0.147441956154897	0.0533001790889026	0	0.234146452895423	0.0645497224367903	0.0753778361444409
ESR1	0.103739798340817	0.228277187220526	0.0985036562622408	0.084431705367635	0.0796029752167991	0.153582723256672	0.063642792525973	0.0574484989621426	0.0651404749061921	0.0827920986991322	0.0900045003375281	0.0746277892657492	0.120665983430988	0.0434269832707947	0.0622438790044902	0.129259122664821	0.0797804625613713	0.0786645969409441	0.240282945860364	0.223606797749979	0.102388482171114	0.0217134916353974	0	0.0382989993080951	0.0653273920046175	0.0314658387763776	0.22979399584857	0.0593325545986646	0.0932392207284975	0.0536488098304502	0.0173213741660499	0.105539631709544	0.196299727682028	0.132967437602285	0.0861727484432139	0.0382989993080951	0.0861727484432139	0.0906799657252002	0.146921551781968	0.127285585051946	0.121866669555358	0.0686307493463365	0.0995037190209989	0.215292017419113	0.177997663795994	0.257985766401107	0.112575607156847	0.0879496930912865	0.216651856987303	0.26604266479565	0.0346427483320998	0	0.0351798772365146	1	0.0677037053085323	0.0692854966641995	0.121866669555358	0.209628529640985	0.22565322433338	0.0574484989621426	0.0893569775377693	0.0829918386726536	0.203251144288266	0.0752177414444602	0.0751514994752526	0.0694024342945175	0.118616305942459	0.125099768552877	0.0797804625613713	0.0478000404707181	0.178713955075539	0.282609247546289	0.254335346829466	0.225151214313693	0.398014876083996	0.103739798340817	0.345017251293858	0.108567458176987	0.197693843237432	0.199834915366009	0.0848570567012974
CDK6	0.141876088459791	0.124878108210893	0.0192450089729875	0.3079201435678	0.136082763487954	0.163366009803268	0.174077655955698	0.20951312035157	0.17817416127495	0.188712839024099	0.164121987972444	0.136082763487954	0.198029508595335	0.17817416127495	0.17025130615175	0.157134840263677	0.0727392967453308	0.0430331482911935	0.119496190652859	0.102418311299838	0.140028008402801	0.0296956935458249	0	0.0261891400439462	0.160816880225669	0	0.176776695296637	0.040572041296679	0.0212525571021113	0.161415999493031	0	0	0.111859342535671	0.109108945117996	0.0392837100659193	0.130945700219731	0.0785674201318386	0.0708658671270312	0.0821994936526786	0.145064713296415	0.138888888888889	0.174312230453645	0.0907218423253029	0.128015895440428	0.121716123890037	0.160375074774896	0.0769800358919501	0.0481125224324688	0.12962962962963	0.110735099504458	0.0710669054518701	0	0.0481125224324688	0.0677037053085323	1	0.0947558739358269	0.12037037037037	0.159272827522499	0.137158533299637	0.183323980307623	0.0244411858368922	0.0283752176919583	0.126349673929817	0.154303349962092	0.0570990591522943	0.0790964996460416	0.1441968187829	0.146647115021353	0.145478593490662	0.0653720450460613	0.195529486695138	0.0702728368926307	0.124225998749988	0.115470053837925	0.0583211843519804	0.0283752176919583	0.123091490979333	0.0593913870916499	0.108147614087175	0.149071198499986	0.174077655955698
ANXA5	0.0725954008640628	0.0399361531915436	0.0492365963917331	0.0738548945875996	0.0348155311911396	0.0597081434026532	0.0371134809512603	0.0335012605086404	0.0379868588198793	0.0965609099170535	0.0524863881081478	0.0870388279778489	0.0844400661841498	0.0379868588198793	0.0362977004320314	0.0753778361444409	0.0465242105199235	0.055048188256318	0.0382150101734342	0.201007563051842	0.119416286805306	0.0379868588198793	0.055048188256318	0.0335012605086404	0.0457150320882494	0	0.0753778361444409	0.0778498944161523	0.0271863623913518	0.0375425527889139	0.0303030303030303	0.0615457454896664	0.0858545710548214	0.0930484210398471	0.100503781525921	0.0335012605086404	0.0502518907629606	0.0679889413649005	0.0817832910104912	0.0371134809512603	0.0355334527259351	0.068609524434944	0.0580258853185659	0.0163758483676825	0.0389249472080761	0.0410304969931109	0	0.0615457454896664	0.0710669054518701	0.0607083493887265	0.0606060606060606	0	0.0615457454896664	0.0692854966641995	0.0947558739358269	1	0.0592224212098918	0.0407484971085364	0.0438634463306513	0.0335012605086404	0.0312652699740361	0.145190801728126	0.0323254091917618	0	0.0438248171322019	0.0607083493887265	0.0461142975910716	0.0625305399480722	0.0465242105199235	0.055749467333806	0.0937958099221084	0	0.0317820863081864	0.0492365963917331	0.149209419390598	0.0725954008640628	0.0787295821622217	0	0.0691714463866075	0.0635641726163728	0.0742269619025206
NOTCH1	0.099313261921854	0.109268344684531	0.0577350269189626	0.0288675134594813	0.0544331053951817	0.0816830049016339	0.0435194139889245	0.0654728501098655	0.0742392338645623	0.0754851356096397	0.102576242482777	0.0850517271799715	0.0660098361984449	0.0593913870916499	0.0425628265379374	0.0785674201318386	0.0363696483726654	0.086066296582387	0.134433214484466	0.126554399433667	0.0816830049016339	0.0296956935458249	0.0215165741455968	0.0261891400439462	0.0893427112364829	0.0430331482911935	0.157134840263677	0.0608580619450185	0.0531313927552782	0.110056363290703	0.0473779369679134	0.0962250448649376	0.111859342535671	0.127293769304329	0.058925565098879	0.104756560175785	0.0982092751647983	0.088582333908789	0.136999156087798	0.130558241966773	0.0833333333333333	0.127382014562279	0.0680413817439772	0.108813511124364	0.106501608403782	0.128300059819917	0.0673575314054563	0.0962250448649376	0.138888888888889	0.126554399433667	0.0473779369679134	0	0.0481125224324688	0.121866669555358	0.12037037037037	0.0592224212098918	1	0.175200110274749	0.154303349962092	0.0654728501098655	0.0855441504291228	0.0851256530758749	0.138984641322799	0.154303349962092	0.108488212389359	0.126554399433667	0.0630861082175188	0.0977647433475689	0.0727392967453308	0.141639430933133	0.122205929184461	0.105409255338946	0.124225998749988	0.125092558324419	0.126362566095958	0.0709380442298957	0.13334911522761	0.0445435403187374	0.153209119956831	0.136648598624987	0.10154529930749
RUNX2	0.097619064912676	0.322212968124633	0.0165521177720474	0.0827605888602368	0.117041147196131	0.120434346885555	0.124766282126487	0.15767205495988	0.204323777695519	0.194768241948359	0.176446168310146	0.117041147196131	0.170319886741098	0.102161888847759	0.122023831140845	0.152040910139884	0.0312805623544927	0.0370116605098803	0.218397893475571	0.228600228600343	0.0602171734427775	0.0255404722119399	0	0.0225245792799829	0.0768412776806681	0	0.337868689199743	0.0348949281726809	0.0365575125067556	0.0883461003674942	0	0	0.269380245009416	0.187683374126956	0.0337868689199743	0.15767205495988	0.0675737378399486	0.0609498379736422	0.0864081621148669	0.224579307827677	0.119454620641874	0.126856475990513	0.0780274314640871	0.242226709179304	0.261711961295107	0.24828176658071	0.115864824404332	0.0413802944301184	0.254836524035998	0.326538167938031	0.0407484971085364	0	0.0413802944301184	0.209628529640985	0.159272827522499	0.0407484971085364	0.175200110274749	1	0.221186977601904	0.0900983171199315	0.0630636317751637	0.024404766228169	0.304275935729018	0.132712186561143	0.0982187488806516	0.0544230279896719	0.186029743883145	0.147148474142049	0.125122249417971	0.0937079140987292	0.210212105917213	0.3626387311293	0.320530382378016	0.347594473212995	0.200641966621938	0.024404766228169	0.176446168310146	0.127702361059699	0.24803965851086	0.299161690219482	0.124766282126487
VDR	0.131351734373183	0.28903665650804	0.0534522483824849	0.0534522483824849	0.100790526135794	0.216067907850721	0.107443061870051	0.121232161242218	0.109971479845643	0.174714139453653	0.189934294099397	0.125988157669742	0.122226466270428	0.109971479845643	0.105081387498547	0.145478593490662	0.101015254455221	0.0597614304667197	0.207434953411256	0.209118333642503	0.108033953925361	0.0549857399228215	0	0.0242464322484436	0.0661722222647287	0	0.309142011167656	0.0375624113212674	0.039352089073397	0.0950995670262426	0	0	0.227835580867107	0.235702260395516	0.0363696483726654	0.0969857289937744	0.0727392967453308	0.0492067831305123	0.101469257886368	0.161164592805076	0.180020574955774	0.0868978743177835	0.125988157669742	0.165927564724782	0.225374467927604	0.296956935458249	0.0890870806374748	0.0445435403187374	0.205737799949456	0.27827069093704	0.0657951694959769	0	0.0445435403187374	0.22565322433338	0.137158533299637	0.0438634463306513	0.154303349962092	0.221186977601904	1	0.0969857289937744	0.022628141110071	0.0525406937492734	0.257349548992652	0.142857142857143	0.0528634566412959	0.0585833033551662	0.11681277400841	0.135768846660426	0.134687005940295	0.0806970043558403	0.203653269990639	0.29277002188456	0.230021853114118	0.267261241912424	0.23397800710095	0.0525406937492734	0.265908011739155	0.109971479845643	0.183562930584645	0.299028409048353	0.188025358272589
DTL	0.120385853085769	0.220755392844174	0.0272165526975909	0.163299316185545	0.1539600717839	0.165024590496112	0.205152484965555	0.222222222222222	0.209980262782904	0.106752102536725	0.232103541274264	0.240562612162344	0.186704011203735	0.209980262782904	0.160514470781026	0.166666666666667	0.051434449987364	0.0304290309725092	0.0633724250524478	0.0953462589245592	0.13201967239689	0.0419960525565808	0	0.037037037037037	0.0252699347859634	0.0608580619450184	0.111111111111111	0.0573775310549247	0.0300556544889144	0.041504853757646	0.0335012605086404	0.0680413817439772	0.0949157995752499	0.102868899974728	0.0555555555555556	0.111111111111111	0.166666666666667	0.0501097352001886	0.0516656172194752	0.164121987972444	0.0785674201318386	0.0379253415992383	0.0641500299099584	0.0724167262124758	0.129099444873581	0.0907218423253029	0.136082763487954	0.0680413817439772	0.130945700219731	0.111859342535671	0.0670025210172808	0	0	0.0574484989621426	0.183323980307623	0.0335012605086404	0.0654728501098655	0.0900983171199315	0.0969857289937744	1	0.0345650564910142	0.0401286176952564	0.0714741689891863	0.145478593490662	0	0.0671156055214024	0.152943822580375	0.241955395437099	0.308606699924184	0.0308166775680683	0.172825282455071	0.0496903994999953	0.0702728368926307	0.108866210790363	0.0549857399228215	0.0401286176952564	0.116051770637132	0.125988157669742	0.127453185483645	0.140545673785261	0.164121987972444
CD38	0.0374502943136569	0	0.0762000762001143	0.0762000762001143	0	0.0616041103633697	0.0382919790533742	0.0345650564910142	0	0.0498135481386718	0	0.0449013255066937	0.0435606841869032	0	0.0374502943136569	0	0.0480015360737319	0.113592366849413	0.0197142430671938	0.0387201546331183	0.0616041103633697	0	0	0.0345650564910142	0.0943333261273157	0.0567961834247065	0.0777713771047819	0.0803219328902499	0.0560992713453214	0.11620402679753	0.0937958099221084	0.254000254000381	0.0295269297678746	0.0960030721474639	0.103695169473043	0.138260225964057	0.155542754209564	0.116913093386239	0.0482172744015255	0.0382919790533742	0	0.088485181300261	0	0.0337916911377852	0	0.0423333756667302	0	0.0952500952501429	0.0488823716737844	0.0417573845329662	0.0625305399480722	0.0541530361073882	0	0.0893569775377693	0.0244411858368922	0.0312652699740361	0.0855441504291228	0.0630636317751637	0.022628141110071	0.0345650564910142	1	0.112350882940971	0.0333518672982535	0	0.0602885685248464	0.208786922664831	0.071367910210471	0.0645161290322581	0.0480015360737319	0.0862795962814576	0	0.0463738895760168	0	0	0.128289501447696	0.0374502943136569	0.0541530361073882	0	0.0475786068069807	0.0327912917891977	0.0382919790533742
SELL	0.0434782608695652	0.047836487323494	0.235907129847835	0	0.041702882811415	0.0715198539852152	0	0.0401286176952564	0	0.057831493196624	0.0628694613461932	0	0.0505721737424174	0	0.0434782608695652	0.0601929265428846	0.111455642515071	0.164845118348947	0.0457748607123174	0.0241754738514862	0.178799634963038	0.091003151038658	0.131876094679157	0.0401286176952564	0.136896419548348	0.0659380473395787	0.0601929265428846	0.217584455256073	0.0976934413538754	0.0899387500826576	0.108893101296094	0.221162934232346	0.0342795585095531	0.111455642515071	0.300964632714423	0.120385853085769	0.421350485800192	0.162877586939371	0.097961998115667	0.0444554224474387	0.0425628265379374	0.164364285671766	0.0695048046856916	0.0392307721324537	0.0466252404120157	0.147441956154897	0	0.25802342327107	0.0283752176919583	0.048478616556372	0	0	0.0737209780774486	0.0829918386726536	0.0283752176919583	0.145190801728126	0.0851256530758749	0.024404766228169	0.0525406937492734	0.0401286176952564	0.112350882940971	1	0.0387201546331183	0	0.0349962818425709	0.145435849669116	0.0276184088333054	0.0749005886273138	0	0.100167084494127	0.0374502943136569	0	0.038069349381344	0.0294883912309794	0.0893633203101749	0.130434782608696	0.0943041920192897	0	0.0552368176666107	0.038069349381344	0.0889108448948774
MEIS1	0.0774403092662366	0.340811458273844	0.0262612865719445	0.052522573143889	0.185695338177052	0.127385951059696	0.118771137369734	0.142948337978373	0.121566134770966	0.154507860787381	0.223957004382342	0.0928476690885259	0.180150939644418	0.0810440898473108	0.154880618532473	0.187619693596614	0.0496291666985465	0.0293610109757352	0.32612338205663	0.311399577664609	0.0318464877649241	0.0405220449236554	0	0	0.0731489773641256	0	0.321633760451339	0.0553636532358266	0.0290007395282871	0.100120216432909	0	0	0.274753129892699	0.198516666794186	0.0536056267418897	0.107211253483779	0.0536056267418897	0.0241754738514862	0.0997044405140355	0.237542274739469	0.227429413073671	0.0914855267622344	0	0.209624975741642	0.33218191941496	0.393919298579168	0.105045146287778	0.0328266082149306	0.277969282645598	0.259039735065807	0.0323254091917618	0	0.0656532164298613	0.203251144288266	0.126349673929817	0.0323254091917618	0.138984641322799	0.304275935729018	0.257349548992652	0.0714741689891863	0.0333518672982535	0.0387201546331183	1	0.210558721903079	0.0467496198362344	0.0431732891776346	0.147575690382985	0.133407469193014	0.099258333397093	0.148675258362513	0.200111203789521	0.431516971336846	0.474644452534567	0.446441871723057	0.265279054538646	0.0387201546331183	0.223957004382342	0.121566134770966	0.147575690382985	0.339031751810405	0.118771137369734
MAML3	0.0788110406239101	0.260132990857236	0	0.10690449676497	0.151185789203691	0.129640744710433	0.161164592805076	0.145478593490662	0.164957219768465	0.104828483672192	0.227921152919276	0.188982236504614	0.0916698497028211	0.164957219768465	0.15762208124782	0.163663417676994	0	0	0.124460972046753	0.246182981958665	0	0.0824786098842323	0	0	0	0	0.163663417676994	0.0563436169819011	0	0.0407569572969611	0	0	0.18641092980036	0.202030508910442	0	0.0727392967453308	0.109108945117996	0	0.0761019434147761	0.161164592805076	0.231455024943138	0	0	0.106667720180217	0.338061701891407	0.17817416127495	0.10690449676497	0	0.154303349962092	0.131812432549124	0.0657951694959769	0	0	0.0752177414444602	0.154303349962092	0	0.154303349962092	0.132712186561143	0.142857142857143	0.145478593490662	0	0	0.210558721903079	1	0.0317180739847776	0.0439374775163747	0.150187852296528	0.203653269990639	0.202030508910442	0	0.203653269990639	0.195180014589707	0.207019667802706	0.160356745147455	0.107989849431208	0	0.170940864689457	0.164957219768465	0.200250469728704	0.207019667802706	0.080582296402538
IGF1	0.0524944227638563	0.019252140716413	0.0237356331638771	0.0237356331638771	0.0167836271659338	0.0143918415625851	0	0.0323001055407673	0.0183124385532878	0.0232747032057864	0.0253022699684629	0	0.0407062750506653	0	0.0174981409212854	0.0242250791555755	0.0224280652008128	0.0398058669325706	0.0460560603952896	0	0.0287836831251702	0.0183124385532878	0.0530744892434275	0	0.044075964272126	0	0.0484501583111509	0.0375293312520401	0.0262116219263968	0.0995403783943363	0.0292165447548012	0	0.041388169640853	0.0224280652008128	0.0242250791555755	0.0323001055407673	0	0.0764764750064382	0.0957476805074039	0.0357828133482257	0.0342594354913766	0.0661495969615526	0.027972711943223	0.12630966657731	0.0562939968780601	0.0197796943032309	0	0.0296695414548463	0.0570990591522943	0.0487764256899105	0.0438248171322019	0	0.0593390829096927	0.0751514994752526	0.0570990591522943	0.0438248171322019	0.108488212389359	0.0982187488806516	0.0528634566412959	0	0.0602885685248464	0.0349962818425709	0.0467496198362344	0.0317180739847776	1	0.0975528513798211	0.0333456858752928	0.0301442842624232	0	0.147814217772864	0.0301442842624232	0.0433351390017439	0.0612851413035896	0.0474712663277541	0.107894746066717	0.0874907046064271	0.0632556749211572	0.0183124385532878	0.0889218290007807	0.0306425706517948	0.0357828133482257
ADAM17	0.0727179248345579	0.0800071120593997	0.164398987305357	0.0328797974610715	0.0232495277487639	0.039872611141445	0.049568159709661	0.0671156055214024	0.0253673144715921	0.0644825880219161	0.0700999637232782	0.0581238193719096	0.0845825811651901	0.0507346289431841	0.048478616556372	0.0671156055214024	0.06213697660012	0.091901827761726	0.0510393441690567	0.0608580619450185	0.179426750136502	0.0253673144715921	0.0367607311046904	0.0671156055214024	0.106848439402716	0.0735214622093808	0.083894506901753	0.121304223812342	0.0726193242131597	0.125353052640975	0.141652815240362	0.164398987305357	0.0573329822583687	0.06213697660012	0.134231211042805	0.134231211042805	0.167789013803506	0.166475688413651	0.140436551965044	0.049568159709661	0.0237289498938125	0.114542201971751	0.0774984258292129	0.0328069738999885	0.0259937622455018	0.0821994936526786	0	0.143849113892188	0.0632771997168333	0.0540540540540541	0.0809444658516353	0.105149945584917	0.0821994936526786	0.0694024342945175	0.0790964996460416	0.0607083493887265	0.126554399433667	0.0544230279896719	0.0585833033551662	0.0671156055214024	0.208786922664831	0.145435849669116	0.0431732891776346	0.0439374775163747	0.0975528513798211	1	0.046192127684579	0.0835147690659323	0.1553424415003	0.148916158209988	0.0626360767994493	0	0.0212238179989004	0.0493196961916072	0.099640833208988	0.0969572331127439	0.0700999637232782	0.0253673144715921	0.0769868794742983	0.0636714539967013	0.123920399274152
