	BTG2	KLF6	ITGB2	CDT1	UHRF1	MCM5	MCM7	MKI67	GMNN	POLA2	SLBP	TIPIN	NCAPD2	MCM4	TOP2A	PRIM1	TYROBP	GATA2	SPI1	MPO	PLEK	FLT3	IKZF1	ITGAM	CTSS	CD53	IRF8	RUNX1T1	CSF3R	IL7R	CD33	CD44	APP	MLLT3	CTR9	CRIP1	MYC	CBFB	GFI1B	CD34	FOXO1	HNF4A	DUSP1	OTUB2	ESR1	CDK6	ANXA5	NOTCH1	RUNX2	VDR	DTL	SELL	MEIS1	MAML3	ADAM17	XRCC6	XPC	USP11	VEGFC	NDN	ELF1	HOXA9	PBX1	PGR	PGRMC1	NR3C2	H1F0	HMGB2	DACH1	EYA2
CDK6	0.174753225743842	0.166967449264034	0.00564512885172159	0.22470686870601	0.258799477583895	0.23489152135409	0.243476839913153	0.243471717663785	0.250707794926601	0.210126191480999	0.248650501968503	0.256278455652095	0.243422361821392	0.182890599506222	0.27556573191411	0.242290672671123	0.319322496080953	0.199694112359709	0.134809135933156	0.472496456744468	0.261610929056295	0.36012248809164	0.207033662768556	0.11083772569807	0.0509197547661574	0.304461896003428	0.198678759053851	0.223267747649774	0.268274487806577	0.137270456326876	0.16046642701816	0.261911947323839	0.15148086104401	0.390559201830182	0.211452689828576	0.378194171477339	0.368743423646402	0.222437298100816	0.00104853063631475	0.41794683158886	0.0926044130086194	0.168331097598259	0.136418185923226	0.0874518875765412	0.13537247846694	1	0.202594298254865	0.108933703535985	0.10207979191095	0.0893673029880558	0.251704511624673	0.442908216211899	0.0904543264115675	0.199638253411869	0.188415669903532	0.235761130210089	0.184902666181908	0.175983138720455	0.0901087066188843	0.284014638150976	0.262485675990701	0.045702211722721	0.0959933019240554	0.142563682526868	0.0197924227053523	0.127310427612922	0.0659810384466491	0.321868181657678	0.0217328039619853	0.148747540340559
ANXA5	0.0675849360791829	0.143254756312222	0.0512021292650312	0.170295853500039	0.17558662964711	0.135418692073215	0.171939653298454	0.138172899878639	0.180293144790777	0.088684521259744	0.145017203106202	0.116851150995102	0.118190927963562	0.119400981724859	0.16685489398385	0.0633021340713248	0.191235890658103	0.189791638737329	0.0339399941363211	0.170643408079052	0.144244234762208	0.281373224842375	0.208186717013782	0.0495994057694976	0.105899381985455	0.280157110452359	0.168177029644165	0.117297977337885	0.125278688264568	0.231639038206455	0.144457198716041	0.0864619803380704	0.124042976719508	0.184304532379591	0.172368174135935	0.214607905771732	0.0366977360119315	0.101410730367224	0.116031525998342	0.21950584472129	0.0570347771587247	0.08859719440919	0.158230813931501	0.111140770035077	0.0930237243616	0.202594298254865	1	0.174885448241704	0.0666872550201229	0.0747191235779583	0.154378763111379	0.149415436514912	0.120221171828622	0.154801149935216	0.079414774483761	0.123390359838673	0.135894846067882	0.0920428383798153	0.0559466517702641	0.110594529589465	0.181067441104265	0.0809605656131215	0.128154989041975	0.0737120271256721	0.0122635987701934	0.00458721041925391	0.118092191259527	0.152909715113723	0.115954416732011	0.14150519150113
NOTCH1	0.157457152614215	0.0599802159950767	0.132493905500549	0.143269632176664	0.136051603836473	0.0920927714757034	0.127723033535071	0.136754603850604	0.0806932812901993	0.0499518556498144	0.0690808652183223	0.0885943451787221	0.16018711349968	0.100295187693184	0.0970417352858517	0.0974343230585488	0.190463427387052	0.225441058679683	0.0845911817979121	0.106656241889771	0.117395957661145	0.343074276065856	0.218044594468263	0.00274369540647488	0.150654348795814	0.282866583852157	0.188446913553871	0.0970417848082334	0.0659385765167439	0.225231967174715	0.296999622776047	0.0982572060840063	0.114694076421565	0.18293080674998	0.104989835871325	0.131527325991161	0.0230755639476272	0.0622435003003202	0.0882992816218003	0.207556454664168	0.0931108074925073	0.0826221677879421	0.0630126663316079	0.0731499944561363	0.110427949279663	0.108933703535985	0.174885448241704	1	0.105041209258652	0.0464835048585083	0.143844116997024	0.0941012018623551	0.11818360279792	0.175771164306891	0.0557732181196799	0.142829732736108	0.187457879362925	0.0978025324706475	0.0565487277836202	0.112695212596117	0.135076603213786	0.127497743011766	0.117302431289756	0.0854015283756501	0.0108205046216492	0.0294587987483078	0.0542323119492832	0.143367414589467	0.107720202890507	0.0715089191173112
RUNX2	0.0545251374667583	0.0728654419178163	0.0289695349323128	0.0565705783133912	0.032220639321389	0.0450217951456753	0.106082869352015	0.0659356227676703	0.0746080236454375	0.110116879165392	0.0466838916562612	0.0357194630342692	0.058938027422249	0.0366824068691771	0.0232030277279015	0.0719556248939189	0.11786538902607	0.148786464171148	0.141747022094381	0.0604033127208852	0.124552971068933	0.289197014760528	0.134849968582794	0.115570475110215	0.161389435961396	0.19407746432143	0.0329582287540164	0.0501501260064104	0.156458548064227	0.0195390480052689	0.100712188946394	0.0730477122496053	0.0728411025489979	0.189361407657791	0.033345335110058	0.170754728347028	0.0354739507814673	0.0661454776407418	0.00537885559543406	0.254326807602319	0.0333846392546126	0.12378117185885	0.0834208037845753	0.063199926862699	0.0815197861331322	0.10207979191095	0.0666872550201229	0.105041209258652	1	0.0448496440373813	0.00742156129844604	0.0211618278195849	0.0234477905121989	0.149936584225097	0.0928397129456777	0.1399224368462	0.103478813342506	0.118712246790923	0.0142115584302787	0.0925067052850772	0.0994910744131189	0.145423615664957	0.0489363847374	0.072514708114312	0.0557922267625349	0.00196869481954773	0.0441750731769756	0.0965151787915879	0.0828054048104276	0.125142373769031
VDR	0.03124986108455	0.13295559500398	0.106187004699665	0.0689834942513212	0.082176112686497	0.0413629156081531	0.104120864971268	0.0819875712943341	0.0848130754781167	0.104165561702478	0.0621163842646411	0.0983949086505601	0.0961063145669668	0.0567966549462082	0.0845290499367919	0.0324992941325612	0.113479025231828	0.165830876355792	0.0375962375373952	0.0842343631007631	0.101864711849215	0.175679690705926	0.0535667873476295	0.0329679089092253	0.0884446087286187	0.1212014750099	0.0258304076047001	0.053239760612818	0.119791962715175	0.0466051018557169	0.0707757250464716	0.0566426613034552	0.110933559982992	0.195522007359985	0.0848833830249078	0.171134193953827	0.0345088938962348	0.0458840105328764	0.0551011449601233	0.174230544942556	0.0990871271418919	0.0608026345122068	0.104771720121981	0.091202751658277	0.0231552238119095	0.0893673029880558	0.0747191235779583	0.0464835048585083	0.0448496440373813	1	0.0806821888933499	0.0296862843014632	0.133887251547685	0.0461297338878719	0.015450565540499	0.0806712934380471	0.0770132658155614	0.0303721301889376	0.0647993500967254	0.189262698332805	0.0925418235427554	0.0187964748518615	0.116769182649329	0.0339626088799152	0.00226793845373256	0.0755643030453934	0.0455518147223902	0.134276549380467	0.0592014347382283	0.115108878907354
DTL	0.0544286228645823	0.000579356137067038	0.069418686776478	0.462070681848394	0.481191091356139	0.411113377238992	0.373115489944103	0.275646984458624	0.436790133021001	0.315467002443658	0.407933912513893	0.391831263433247	0.28804768578568	0.41840700050914	0.416258404276455	0.36644971692703	0.155244922990881	0.106724406958686	0.039592697892162	0.233634691022951	0.0626807430193332	0.161709950002074	0.149831417686704	0.00751030829497104	0.0185794998799909	0.102118263211017	0.140334949662382	0.103412320220283	0.104412592747448	0.133641624539718	0.0898645154300592	0.0779196182280506	0.0570698694574242	0.144801566452449	0.15709294207062	0.234395738189438	0.203428385654486	0.190453812379633	0.000934958324339307	0.18348891286851	0.0427399585846599	0.0432493457954423	0.0120617310152432	0.00275631505974319	0.0912183085113152	0.251704511624673	0.154378763111379	0.143844116997024	0.00742156129844604	0.0806821888933499	1	0.159543450464981	0.0629296792746082	0.1156082460321	0.106806461386945	0.196938029981547	0.0739400358779771	0.0627305331745479	0.0238167146082114	0.0620052361882709	0.0581599520861291	0.0479612620790444	0.125655113042719	0.0231340865230226	0.0666614299008009	0.0141775278642726	0.072391175345598	0.300103988539776	0.00209530049116054	0.0734193023275979
SELL	0.194986147668144	0.0123113798561013	0.0985557125840324	0.121743378356739	0.164329219149779	0.155681853931167	0.078866825534114	0.214991652970129	0.151562789342954	0.105322116830316	0.090721419003834	0.132952726195612	0.159842598738131	0.104686309801832	0.218496138470017	0.175089481050898	0.336754567581585	0.113035774331304	0.116437570737981	0.41951033024562	0.228699136308129	0.259563983128837	0.165471962207211	0.118978642144995	0.071358374166716	0.309504322126944	0.261199743551959	0.0969602796550659	0.162769519345029	0.202815023772341	0.0684503040216838	0.160682215260366	0.149367612919362	0.263237455428762	0.136529068934921	0.264504562081483	0.211042529630466	0.120763360224651	0.0269053617839074	0.27245703065579	0.0716529551576134	0.021945688622806	0.0698590523459526	0.0511906728007611	0.0926159162198615	0.442908216211899	0.149415436514912	0.0941012018623551	0.0211618278195849	0.0296862843014632	0.159543450464981	1	0.139704494621216	0.186281100932623	0.117368090792554	0.149929841605138	0.164906201620453	0.187940604479922	0.0251644506112527	0.213389208033739	0.161521285022305	0.0274966521932055	0.0835207102712674	0.0317420594789513	0.0400404893182387	0.13493308053576	0.0514154069740508	0.233722239713756	0.0355656746346445	0.114403209225717
MEIS1	0.0400852470785118	0.126919605949372	0.0615961219547939	0.0490379241333324	0.186530261628758	0.0977909256148167	0.02699387355474	0.146040208061254	0.0910399235001689	0.100387511283309	0.0209105836417253	0.105725836648559	0.0863416681856782	0.0552844061584886	0.176896154937523	0.0446843512537095	0.144700176577974	0.176748819010887	0.0179938381010559	0.102296442686754	0.0558666373735424	0.119791923378909	0.0984149452399479	0.0281445759829054	0.121621649966968	0.170698348236851	0.193435852606579	0.0940149443951643	0.0114462230392168	0.17127297084244	0.102948519360653	0.101543455398137	0.0717801026040985	0.167752453287297	0.0909147968059891	0.180523758983943	0.0125293816850845	0.0121486611600116	0.0627795607488296	0.00289216982606025	0.0101859292018464	0.00142113347238168	0.154613449356333	0.0705379756015613	0.0111237321069014	0.0904543264115675	0.120221171828622	0.11818360279792	0.0234477905121989	0.133887251547685	0.0629296792746082	0.139704494621216	1	0.0292923703270285	0.00575180584505573	0.0597048613224135	0.00248791262382379	0.000772720531468585	0.050655524457699	0.16406125766774	0.0433493638951488	0.0306650192864377	0.0897673756758403	0.0542316478542742	0.0166585295878196	0.0184757821493229	0.0828394096701807	0.139750723284894	0.0680614289438269	0.0982349439546675
MAML3	0.134417855376442	0.0517733280160089	0.0171579413376765	0.101277684501016	0.0955271288559081	0.0963137373069452	0.0868917798408295	0.108795612676952	0.0417979320356369	0.0756915734745621	0.120662701170219	0.126330026512069	0.074712477768819	0.0681589817166402	0.113129284221413	0.0755223231180659	0.136384580886538	0.146617602248062	0.076683758999808	0.148257594563137	0.150877021966841	0.274845508368992	0.134386561947207	0.0721833819780923	0.164916650150048	0.207157752288951	0.149962727798936	0.101056386901653	0.144302101256621	0.190280317193247	0.144321518809654	0.0934604099562018	0.0477110507537988	0.134485210792364	0.132063394265677	0.213318989443008	0.12392533369871	0.072480874877911	0.0426336195884005	0.244690814212892	0.0228730287774285	0.0500440903493644	0.053156622322258	0.04990633496911	0.150396369214677	0.199638253411869	0.154801149935216	0.175771164306891	0.149936584225097	0.0461297338878719	0.1156082460321	0.186281100932623	0.0292923703270285	1	0.108577297310319	0.124878435069121	0.198881292016155	0.0590335789017213	0.0269589096737593	0.0959403236479063	0.157312070801213	0.0425333150739407	0.104645024243111	0.136063039810097	0.0510309671036905	0.0440064002877951	0.0257030849538437	0.106889228959627	0.0777499804525755	0.0680926815152774
ADAM17	0.0714953742835732	0.0103183642989556	0.0544244451483561	0.0961817462699333	0.106624134778062	0.092351374363251	0.0717768228586078	0.0991943833553868	0.0896390482050459	0.0872794540366838	0.0890309188690374	0.0755156990358681	0.0659675939248024	0.0793959513162162	0.108099360007027	0.106654713358491	0.0881040007329171	0.0614786379534999	0.071814764202225	0.148023783549825	0.11891516012763	0.142237420252678	0.0604272381124481	0.0240945245007777	0.0905212558163151	0.136419467147979	0.0410993352387707	0.0308862806258426	0.0869817021717649	0.0266873174141688	0.110330900497621	0.054942444045879	0.0255452122914429	0.0481942212347478	0.0245328195355294	0.0682714612538185	0.121399954930813	0.0832939378191014	0.0763099111396923	0.174962631473218	0.0171693992507264	0.104561353516898	0.0752404134800898	0.037184670188055	0.0476124451564409	0.188415669903532	0.079414774483761	0.0557732181196799	0.0928397129456777	0.015450565540499	0.106806461386945	0.117368090792554	0.00575180584505573	0.108577297310319	1	0.0949732266729924	0.091759180853225	0.101627075502873	0.0441193570240382	0.0618444311584629	0.111515778264112	0.0485642188608569	0.0270063357266844	0.0701924981896682	0.0653075875006087	0.00559516977807256	0.0586493934544959	0.134629710121349	0.00230108894061627	0.0522152835655623
XRCC6	0.152672483429658	0.113506443600382	0.0972441763432172	0.192678576861954	0.225272264151166	0.24226186891345	0.252829888962478	0.112141176708724	0.245365006060611	0.165992693150071	0.227014274109998	0.189140800822396	0.141710742051967	0.235529028832155	0.173831432192759	0.22504968496724	0.162121179014573	0.139162351335071	0.130476908438629	0.206674844340922	0.120103703116881	0.271682196857866	0.137424812621583	0.021694949413888	0.0937895930997938	0.194195180349152	0.159365817663242	0.124432456104867	0.156653402152313	0.157293379019751	0.176067836884324	0.131049436660388	0.0849116176536351	0.184640548402108	0.175392575385845	0.301414071331642	0.199132063556248	0.121419559759768	0.0362142111779389	0.259641698878499	0.102468821790336	0.103687867382197	0.0517944736142169	0.0544433111942344	0.108508683454669	0.235761130210089	0.123390359838673	0.142829732736108	0.1399224368462	0.0806712934380471	0.196938029981547	0.149929841605138	0.0597048613224135	0.124878435069121	0.0949732266729924	1	0.137527896109982	0.159238985581467	0.0542974437632581	0.121031454486229	0.188601422948773	0.0159750228813031	0.141975365541364	0.0432393068233598	0.0396746015518835	0.057393420167223	0.142516919732466	0.211044749810787	0.0398938257699415	0.0948662977058646
XPC	0.143616719089436	0.0661160535373328	0.0159349529435434	0.0553559180585788	0.0766738191009434	0.072395960024761	0.0997330305311177	0.0277097067679107	0.032341272186492	0.0724363964871894	0.051790385532824	0.103984860984656	0.0624366644707394	0.0817465961345918	0.0448892678362034	0.0869202362670651	0.15047077323897	0.161289345591248	0.145638644481042	0.175056044355001	0.170136941918164	0.309313493287218	0.0750160169405887	0.0779354579917956	0.11724301231383	0.208332180349289	0.113075480562174	0.12421059039218	0.200828956643149	0.0585748744638427	0.101000620798604	0.129656429970422	0.0816468056442623	0.216960992471597	0.116116037049127	0.224528540771362	0.13442974229444	0.0527547069945405	0.0562684166071038	0.27360795838053	0.0430217628805378	0.0958269043935403	0.0220643916268706	0.0672598294227513	0.136293929330426	0.184902666181908	0.135894846067882	0.187457879362925	0.103478813342506	0.0770132658155614	0.0739400358779771	0.164906201620453	0.00248791262382379	0.198881292016155	0.091759180853225	0.137527896109982	1	0.139488492687106	0.0477027314682227	0.106482541903708	0.140881578518627	0.138847980017891	0.127398473391902	0.0902961035040593	0.0488456150143012	0.0837458629467606	0.0399856927113565	0.102610045802667	0.0882379907774032	0.081578670202968
USP11	0.0883846685529041	0.0490871929316559	0.0623741526950647	0.118725570586718	0.109967102763192	0.114501641552611	0.0507693467111216	0.0826714451422371	0.0991435503488276	0.123748519727272	0.0647719668867074	0.0807590987588588	0.0931452110242079	0.130389800864472	0.100246309362711	0.0866708479312606	0.134499680728779	0.159498217993302	0.0829520786573608	0.146076246317949	0.18133653366782	0.210030489007224	0.115513041911783	0.0763281664558219	0.0616367611318989	0.17154377057917	0.1085997070191	0.0427403229965944	0.12342717773547	0.126603466453604	0.13488241511589	0.0261558533047976	0.0197174557530091	0.086484954083385	0.11587266917888	0.107139418841038	0.0861734949055534	0.0749705651450196	0.0163615084964541	0.161656400998571	0.0545642611539985	0.0696324740455654	0.0415488546496159	0.0765805636448716	0.075407721291726	0.175983138720455	0.0920428383798153	0.0978025324706475	0.118712246790923	0.0303721301889376	0.0627305331745479	0.187940604479922	0.000772720531468585	0.0590335789017213	0.101627075502873	0.159238985581467	0.139488492687106	1	0.000182600356340767	0.105506201438402	0.097428093224596	0.0684125900601657	0.0282994080606218	0.0931551351948155	0.0111378357500278	0.0379700065251679	0.0709943505924787	0.133845947998752	0.0235660061559211	0.044412693664841
VEGFC	0.0203112512611955	0.062496809877203	0.012445151484219	0.0594364751560855	0.0643507184464563	0.0654489947879208	0.108944407370228	0.0419928387748069	0.0457638077372788	0.0334966990468901	0.0434157702932156	0.0384196373419336	0.0626356405794235	0.0406727912132784	0.0135615676812942	0.0440787538769578	0.0659856486240173	0.135169071329245	0.0599926457889761	0.103018599886876	0.103202806214106	0.167623962352272	0.136466913582638	0.0454997453733505	0.0337295721771053	0.135691269318177	0.068953823063063	0.0547921903701761	0.0671998021593859	0.0364783523773778	0.0332580303734839	0.0699053323587402	0.09075358031808	0.147534446697561	0.0454455433670936	0.14104968360009	0.0635695265898426	0.00208902907964638	0.036803681877993	0.146983718166484	0.0578498285641851	0.0485842815467911	0.121651025132004	0.0982504404653685	0.000564351584777421	0.0901087066188843	0.0559466517702641	0.0565487277836202	0.0142115584302787	0.0647993500967254	0.0238167146082114	0.0251644506112527	0.050655524457699	0.0269589096737593	0.0441193570240382	0.0542974437632581	0.0477027314682227	0.000182600356340767	1	0.0564624283370675	0.0367053333219316	0.0128763481736381	0.0653251053131918	0.068274428218065	0.0345154292559241	0.0530887896471106	0.0437541905461667	0.0549734597874627	0.0347839657595947	0.085297432799126
NDN	0.133151511927138	0.113079460412796	0.0654898695304829	0.0486951208432624	0.0448815165870651	0.0590610585801476	0.0677606487584759	0.105122627375126	0.0416265594229876	0.0862331983118985	0.0784344128157247	0.0740989188412873	0.0401794879754805	0.0164457927470961	0.0592293296061166	0.040422069510094	0.254073426777128	0.263414695997457	0.0513914904658504	0.215852442398775	0.180991028075162	0.335539164892753	0.120506257368406	0.105843697255158	0.0796855854512827	0.324496360640363	0.126941241275884	0.205861756857607	0.185038981194765	0.0966702583795958	0.135941178791501	0.16800906911145	0.118786317544799	0.298382561869463	0.152121864673066	0.292212650370582	0.141418815113074	0.133463333182139	0.0274635033143274	0.321263601904696	0.0492522298242642	0.0657749298699181	0.0943188675616905	0.117608020050055	0.0947582097269975	0.284014638150976	0.110594529589465	0.112695212596117	0.0925067052850772	0.189262698332805	0.0620052361882709	0.213389208033739	0.16406125766774	0.0959403236479063	0.0618444311584629	0.121031454486229	0.106482541903708	0.105506201438402	0.0564624283370675	1	0.170839930549337	0.0745090561843805	0.134910667185646	0.0882917779122074	0.115754551065405	0.10834530761587	0.127180026407949	0.149833678175815	0.13193650165214	0.161528176501267
ELF1	0.146556339873745	0.0819777123495253	0.019606067013185	0.111871120242358	0.09782740694516	0.121567683774065	0.116555958588061	0.14377137740036	0.109547458580944	0.094148857381751	0.120926201698351	0.0947651596232746	0.141887081142757	0.061627151606577	0.112821127737995	0.0685976048555222	0.207531338948308	0.169371655265484	0.119862513778257	0.228236957648472	0.137020919937951	0.294486274961683	0.138260052670637	0.0465413457827048	0.0622942740179352	0.21448358841659	0.0999085566404194	0.0387056376417658	0.148356514598851	0.103614856953053	0.156140385992057	0.087493023834497	0.0800118689634203	0.177305403637182	0.09330334267864	0.238060152817152	0.103113607671273	0.162751275660799	0.00692835661150742	0.232355443252212	0.120177107761485	0.123331518992451	0.136893201685614	0.0312338859870749	0.0562287003133207	0.262485675990701	0.181067441104265	0.135076603213786	0.0994910744131189	0.0925418235427554	0.0581599520861291	0.161521285022305	0.0433493638951488	0.157312070801213	0.111515778264112	0.188601422948773	0.140881578518627	0.097428093224596	0.0367053333219316	0.170839930549337	1	0.12079813844106	0.0497760201842506	0.0540814968856831	0.0245215448446359	0.106351181987073	0.0918139778068596	0.164208210176994	0.0295929644268264	0.107827496372941
HOXA9	0.109527210235808	0.0507864122596732	0.00421882004544435	0.046491376666288	0.0445114839847825	0.0101342598557717	0.0490400532984556	0.0258719051844419	0.0437124133254879	0.0395878974871039	0.084281076342816	0.0359721595659379	0.0520155865827827	0.0627808219862296	0.0149817207534588	0.0782043713770153	0.0933425983121684	0.102811221913125	0.119229991024459	0.0360699012401372	0.11125013161827	0.246220455330451	0.135031341199368	0.0782902922866621	0.172762585737219	0.204394029359943	0.0492280976091537	0.102036386459607	0.157143912658075	0.0193190200873949	0.156181456874494	0.0480303777336746	0.0394857968729481	0.139512528479932	0.108594407152061	0.120369723343844	0.109837129186567	0.080176233475892	0.0549258888252644	0.255566974099752	0.114465722561361	0.107121929238181	0.0231886352550638	0.102344965742919	0.0809693363257581	0.045702211722721	0.0809605656131215	0.127497743011766	0.145423615664957	0.0187964748518615	0.0479612620790444	0.0274966521932055	0.0306650192864377	0.0425333150739407	0.0485642188608569	0.0159750228813031	0.138847980017891	0.0684125900601657	0.0128763481736381	0.0745090561843805	0.12079813844106	1	0.153211428752017	0.14018323076014	0.0311772294512564	0.0666133029346562	0.109723674604955	0.0584571012793417	0.136672868418587	0.125253912087485
PBX1	0.139711557934137	0.0755555771256267	0.0873264961495749	0.0670097074168414	0.05908947165228	0.0988591053567628	0.100825175741115	0.0668819220346462	0.0926589106832441	0.0647534341594984	0.130424070340272	0.111345857706063	0.0719697345695948	0.127886120094027	0.0951792610533441	0.0887176535703605	0.121856708781029	0.214535156976676	0.0958050090832159	0.0878094470466957	0.0970923348439415	0.255984059915471	0.129506483265934	0.0229943474519255	0.150916797560293	0.259266347118975	0.0963884785343544	0.141470929682587	0.129142881824818	0.12220660601896	0.0882064309529246	0.0252847242272216	0.121763558452816	0.242351686240566	0.121880536231012	0.265767930870174	0.0818806851480603	0.0886069104552519	0.0970252965628191	0.244330922481165	0.0952212563323404	0.0389612294835073	0.0234533487146337	0.0968744333506624	0.0347184871087714	0.0959933019240554	0.128154989041975	0.117302431289756	0.0489363847374	0.116769182649329	0.125655113042719	0.0835207102712674	0.0897673756758403	0.104645024243111	0.0270063357266844	0.141975365541364	0.127398473391902	0.0282994080606218	0.0653251053131918	0.134910667185646	0.0497760201842506	0.153211428752017	1	0.0763601860535171	0.00656866973275363	0.0152727483481984	0.156047797143041	0.129206988449714	0.161319925085703	0.0964754350214827
PGR	0.131479077820021	0.0354950239908085	0.0175101371272263	0.0668000922225471	0.0107098134421568	0.000838019595168045	0.0462451458202074	0.0248283369044013	0.00235660974942948	0.0337609827557899	0.0315248719379915	0.057986388166505	0.00534169850373867	0.00138899661940223	0.0231100387890549	0.0283743500009552	0.119169215980752	0.138826464558417	0.0693443278814102	0.051419215009132	0.113209545116202	0.225237762665793	0.104674068022888	0.100812421065432	0.0722858758710917	0.153365731179209	0.0746891646378536	0.074747884598812	0.10846460553924	0.0218763827748602	0.111730882643828	0.0818866028168967	0.031037174179503	0.105504370020259	0.0557007007969062	0.12610363435302	0.0398501387238897	0.0353900920434184	0.050043875542187	0.147519148965506	0.0283645231234529	0.101888069069871	0.0873340790575264	0.065193137333517	0.0531159226041346	0.142563682526868	0.0737120271256721	0.0854015283756501	0.072514708114312	0.0339626088799152	0.0231340865230226	0.0317420594789513	0.0542316478542742	0.136063039810097	0.0701924981896682	0.0432393068233598	0.0902961035040593	0.0931551351948155	0.068274428218065	0.0882917779122074	0.0540814968856831	0.14018323076014	0.0763601860535171	1	0.00669203854416154	0.0640547515616169	0.0573895676747731	0.0282004162398845	0.0858766414256974	0.0467325413122817
PGRMC1	0.0646261944665292	0.026488533285088	0.0531345958579386	0.069310908095319	0.088761232732032	0.0476718145760587	0.0808582995960397	0.0032474730756436	0.117244873661029	0.0374810331980483	0.0644086977977062	0.0628430922883624	0.0602039922760678	0.102706893050296	0.0991694290178791	0.0798455372565785	0.0630255812427797	0.105312338297458	0.0715238088891182	0.0512548127160029	0.0764419907474314	0.0530961057408831	0.0198576979046814	0.0718787922070032	0.024122419585472	0.0912375516378682	0.0472954685024778	0.134936244909635	0.0577007941681721	0.0420389405709384	0.0638556522938877	0.0189536818656426	0.00412375621090852	0.104382107318127	0.0312688416985421	0.0634718018328146	0.0109695281484836	0.0159086871508567	0.0404984933065723	0.0538080872629252	0.00130821212488126	0.0445342399757492	0.0902228110632386	0.0603660611872802	0.0479347983946578	0.0197924227053523	0.0122635987701934	0.0108205046216492	0.0557922267625349	0.00226793845373256	0.0666614299008009	0.0400404893182387	0.0166585295878196	0.0510309671036905	0.0653075875006087	0.0396746015518835	0.0488456150143012	0.0111378357500278	0.0345154292559241	0.115754551065405	0.0245215448446359	0.0311772294512564	0.00656866973275363	0.00669203854416154	1	0.026015565239475	0.05532641505278	0.0402692010350763	0.0546754807763002	0.0864383935310115
NR3C2	0.00371690100836503	0.047159870058137	0.00314226209467032	0.0412540940124468	0.0275746571858166	0.0576971478226477	0.0749639482829134	0.0339359667792642	0.0649265028994331	0.0375687801851746	0.0562731529379538	0.0931751000657274	0.0490041159528229	0.0156281565681276	0.020214888586663	0.0658961082471983	0.141370171811753	0.0567568372994362	0.0758705925319906	0.116272363527804	0.0217070428792858	0.186243864589211	0.00436797970643505	0.00574610218504855	0.0447807572412012	0.105076748842904	0.0708874838903081	0.0688556158512957	0.0706020888308868	0.0605694568530904	0.0682876562893462	0.0671334750482877	0.0675047005938747	0.103199359759346	0.0408599982036289	0.0891117450202381	0.0994635907441919	0.0566125222293878	0.0158291579422809	0.184581137265087	0.0719261127088003	0.0542715561218912	0.0786169866727451	0.0867613550037634	0.0309027635843161	0.127310427612922	0.00458721041925391	0.0294587987483078	0.00196869481954773	0.0755643030453934	0.0141775278642726	0.13493308053576	0.0184757821493229	0.0440064002877951	0.00559516977807256	0.057393420167223	0.0837458629467606	0.0379700065251679	0.0530887896471106	0.10834530761587	0.106351181987073	0.0666133029346562	0.0152727483481984	0.0640547515616169	0.026015565239475	1	0.042461840648738	0.0425450152271128	0.0134190538099582	0.00551272965360519
H1F0	0.0332036530010349	0.166263814922988	0.0161414441071772	0.0798766334729591	0.0964792774995776	0.133908789523906	0.0985425732599915	0.0314789801352753	0.10805586026221	0.0480958135275268	0.0889923103474497	0.0972539972836448	0.0132985142961902	0.08187803539806	0.0436820387729703	0.111134236285535	0.0960496078873017	0.14833667541521	0.106178659336218	0.0828265845983609	0.119291780979783	0.167847057846148	0.0418000479782114	0.0434543600006491	0.117649975298591	0.118780293429582	0.0589006136470102	0.0536885120199342	0.116707937457985	0.0957142734327118	0.124205291291686	0.019831631659889	0.114801931319472	0.168859555017084	0.117706853512212	0.173683729440684	0.122340421054709	0.130454282816258	0.0971471918730557	0.170439584225586	0.0668365168177817	0.0832798564056811	0.125578224418546	0.122915392892943	0.0281835133928254	0.0659810384466491	0.118092191259527	0.0542323119492832	0.0441750731769756	0.0455518147223902	0.072391175345598	0.0514154069740508	0.0828394096701807	0.0257030849538437	0.0586493934544959	0.142516919732466	0.0399856927113565	0.0709943505924787	0.0437541905461667	0.127180026407949	0.0918139778068596	0.109723674604955	0.156047797143041	0.0573895676747731	0.05532641505278	0.042461840648738	1	0.00694222365373626	0.0406722106836085	0.0746238333013644
HMGB2	0.0908161416749264	0.102526569447213	0.046223029621211	0.327148754582878	0.440129374785233	0.337859224737849	0.344871049658447	0.49197263680237	0.411777567176378	0.283222026009609	0.270264156389164	0.355855872522907	0.404563638679603	0.317394478868919	0.489155231628714	0.324982262061174	0.100369629956061	0.144157802206734	0.0788745238649859	0.241424428726135	0.058428926284476	0.261119381868903	0.180929414781832	0.0448868702130888	0.0305749202752148	0.228848290046961	0.130972921747246	0.107000673511862	0.103626574077852	0.0968121739610987	0.105582050710585	0.162102394560778	0.140233824176644	0.255285974045014	0.152064270821897	0.358380574511277	0.129853484889048	0.160538322023298	0.00309009895419524	0.250120287167804	0.0987062992305669	0.130557932690618	0.0812413417533201	0.0252549564476221	0.0602065114755087	0.321868181657678	0.152909715113723	0.143367414589467	0.0965151787915879	0.134276549380467	0.300103988539776	0.233722239713756	0.139750723284894	0.106889228959627	0.134629710121349	0.211044749810787	0.102610045802667	0.133845947998752	0.0549734597874627	0.149833678175815	0.164208210176994	0.0584571012793417	0.129206988449714	0.0282004162398845	0.0402692010350763	0.0425450152271128	0.00694222365373626	1	0.00557025021172123	0.0938958080904653
